"","rawRT","key","slide_type","workerid","image","audio","Answer.condition","Answer.time_in_minutes","slide_number","age_group","qud"
"907","2217","Yes","trial_1",11,"8","eight.wav","no_QUD",15.1566166666667,36,"age2","no"
"908","1898","Yes","trial_1",11,"2","two.wav","no_QUD",15.1566166666667,37,"age2","no"
"909","2766","Yes","trial_1",11,"5","summa.wav","no_QUD",15.1566166666667,38,"age2","no"
"910","1767","Yes","trial_1",11,"2","two.wav","no_QUD",15.1566166666667,39,"age2","no"
"911","3996","No","trial_1",11,"13","summa.wav","no_QUD",15.1566166666667,40,"age2","no"
"912","2318","No","trial_1",11,"5","ten.wav","no_QUD",15.1566166666667,41,"age2","no"
"913","2358","No","trial_1",11,"0","all.wav","no_QUD",15.1566166666667,42,"age2","no"
"914","2199","Yes","trial_1",11,"0","none.wav","no_QUD",15.1566166666667,43,"age2","no"
"915","3530","No","trial_1",11,"11","seven.wav","no_QUD",15.1566166666667,44,"age2","no"
"916","2288","No","trial_1",11,"13","summa.wav","no_QUD",15.1566166666667,45,"age2","no"
"917","2602","No","trial_1",11,"0","eleven.wav","no_QUD",15.1566166666667,46,"age2","no"
"918","1887","Yes","trial_2",11,"8","eight.wav","no_QUD",15.1566166666667,47,"age2","no"
"919","2413","No","trial_2",11,"13","summa.wav","no_QUD",15.1566166666667,48,"age2","no"
"920","2299","Yes","trial_2",11,"0","none.wav","no_QUD",15.1566166666667,49,"age2","no"
"921","2124","Yes","trial_2",11,"13","all.wav","no_QUD",15.1566166666667,50,"age2","no"
"922","2388","No","trial_2",11,"13","none.wav","no_QUD",15.1566166666667,51,"age2","no"
"923","4321","No","trial_2",11,"13","ten.wav","no_QUD",15.1566166666667,52,"age2","no"
"924","2449","Yes","trial_2",11,"5","five.wav","no_QUD",15.1566166666667,53,"age2","no"
"925","2215","No","trial_2",11,"5","two.wav","no_QUD",15.1566166666667,54,"age2","no"
"926","2864","No","trial_2",11,"13","summa.wav","no_QUD",15.1566166666667,55,"age2","no"
"927","2239","Yes","trial_2",11,"2","two.wav","no_QUD",15.1566166666667,56,"age2","no"
"928","2038","No","trial_2",11,"8","all.wav","no_QUD",15.1566166666667,57,"age2","no"
"929","2234","No","trial_2",11,"5","all.wav","no_QUD",15.1566166666667,58,"age2","no"
"930","2644","Yes","trial_2",11,"2","summa.wav","no_QUD",15.1566166666667,59,"age2","no"
"931","2382","Yes","trial_2",11,"13","all.wav","no_QUD",15.1566166666667,60,"age2","no"
"932","2412","Yes","trial_2",11,"8","eight.wav","no_QUD",15.1566166666667,61,"age2","no"
"933","2169","No","trial_2",11,"0","summa.wav","no_QUD",15.1566166666667,62,"age2","no"
"934","2210","No","trial_2",11,"0","three.wav","no_QUD",15.1566166666667,63,"age2","no"
"935","2141","No","trial_2",11,"11","one.wav","no_QUD",15.1566166666667,64,"age2","no"
"936","2224","Yes","trial_2",11,"13","all.wav","no_QUD",15.1566166666667,65,"age2","no"
"937","2153","Yes","trial_2",11,"2","two.wav","no_QUD",15.1566166666667,66,"age2","no"
"938","2116","No","trial_2",11,"2","none.wav","no_QUD",15.1566166666667,67,"age2","no"
"939","4006","Yes","trial_2",11,"8","eight.wav","no_QUD",15.1566166666667,68,"age2","no"
"940","2261","No","trial_2",11,"13","five.wav","no_QUD",15.1566166666667,69,"age2","no"
"941","2103","No","trial_2",11,"8","two.wav","no_QUD",15.1566166666667,70,"age2","no"
"942","3017","Yes","trial_2",11,"11","summa.wav","no_QUD",15.1566166666667,71,"age2","no"
"943","3040","No","trial_2",11,"5","nine.wav","no_QUD",15.1566166666667,72,"age2","no"
"944","2268","Yes","trial_2",11,"5","five.wav","no_QUD",15.1566166666667,73,"age2","no"
"945","2363","Yes","trial_2",11,"13","all.wav","no_QUD",15.1566166666667,74,"age2","no"
"946","2267","No","trial_2",11,"0","all.wav","no_QUD",15.1566166666667,75,"age2","no"
"947","4579","Yes","trial_2",11,"11","eleven.wav","no_QUD",15.1566166666667,76,"age2","no"
"948","2403","No","trial_2",11,"2","twelve.wav","no_QUD",15.1566166666667,77,"age2","no"
"949","2559","No","trial_2",11,"13","summa.wav","no_QUD",15.1566166666667,78,"age2","no"
"950","2114","No","trial_2",11,"0","summa.wav","no_QUD",15.1566166666667,79,"age2","no"
"951","2527","No","trial_2",11,"11","all.wav","no_QUD",15.1566166666667,80,"age2","no"
"952","3007","No","trial_2",11,"13","summa.wav","no_QUD",15.1566166666667,81,"age2","no"
"953","2432","Yes","trial_2",11,"0","none.wav","no_QUD",15.1566166666667,82,"age2","no"
