"","audio","Answer.time_in_minutes","rawRT","key","workerid","slide_type","slide_number","Answer.condition","image","speaker_cond"
"9647","eight.wav",8.7861,"2025","Yes",120,"trial_2",62,"no_QUD","8","no"
"9648","none.wav",8.7861,"4617","No",120,"trial_2",63,"no_QUD","13","no"
"9649","three.wav",8.7861,"1335","No",120,"trial_2",64,"no_QUD","0","no"
"9650","none.wav",8.7861,"1678","Yes",120,"trial_2",65,"no_QUD","0","no"
"9651","two.wav",8.7861,"961","Yes",120,"trial_2",66,"no_QUD","2","no"
"9652","nine.wav",8.7861,"1335","No",120,"trial_2",67,"no_QUD","5","no"
"9653","twelve.wav",8.7861,"1256","No",120,"trial_2",68,"no_QUD","2","no"
"9654","eleven.wav",8.7861,"2751","Yes",120,"trial_2",69,"no_QUD","11","no"
"9655","some.wav",8.7861,"1324","Yes",120,"trial_2",70,"no_QUD","13","no"
"9656","some.wav",8.7861,"917","No",120,"trial_2",71,"no_QUD","0","no"
"9657","all.wav",8.7861,"1310","No",120,"trial_2",72,"no_QUD","11","no"
"9658","some.wav",8.7861,"1844","Yes",120,"trial_2",73,"no_QUD","13","no"
"9659","all.wav",8.7861,"1103","Yes",120,"trial_2",74,"no_QUD","13","no"
"9660","five.wav",8.7861,"1518","No",120,"trial_2",75,"no_QUD","13","no"
"9661","eight.wav",8.7861,"2381","Yes",120,"trial_2",76,"no_QUD","8","no"
"9662","five.wav",8.7861,"3435","Yes",120,"trial_2",77,"no_QUD","5","no"
"9663","all.wav",8.7861,"2407","No",120,"trial_2",78,"no_QUD","0","no"
"9664","all.wav",8.7861,"917","Yes",120,"trial_2",79,"no_QUD","13","no"
"9665","some.wav",8.7861,"1070","Yes",120,"trial_2",80,"no_QUD","11","no"
"9666","two.wav",8.7861,"1608","No",120,"trial_2",81,"no_QUD","8","no"
"9667","none.wav",8.7861,"1590","No",120,"trial_2",82,"no_QUD","2","no"
"9668","",8.24343333333333,"0","Susan",121,"bot_check",1,"no_QUD","Susan","no"
"9669","",8.24343333333333,"0","Four",121,"audio_check",3,"no_QUD","","no"
"9670","none.wav",8.24343333333333,"2552","No",121,"practice_trial",6,"no_QUD","13","no"
"9671","all.wav",8.24343333333333,"2088","Yes",121,"practice_trial",7,"no_QUD","13","no"
"9672","all.wav",8.24343333333333,"2942","No",121,"practice_trial",8,"no_QUD","0","no"
"9673","none.wav",8.24343333333333,"1856","Yes",121,"practice_trial",9,"no_QUD","0","no"
"9674","none.wav",8.24343333333333,"1954","Yes",121,"trial_1",11,"no_QUD","0","no"
"9675","some.wav",8.24343333333333,"2403","No",121,"trial_1",12,"no_QUD","13","no"
"9676","all.wav",8.24343333333333,"1929","No",121,"trial_1",13,"no_QUD","5","no"
"9677","four.wav",8.24343333333333,"1888","No",121,"trial_1",14,"no_QUD","5","no"
"9678","all.wav",8.24343333333333,"1454","Yes",121,"trial_1",15,"no_QUD","13","no"
"9679","eight.wav",8.24343333333333,"1667","Yes",121,"trial_1",16,"no_QUD","8","no"
"9680","two.wav",8.24343333333333,"1346","Yes",121,"trial_1",17,"no_QUD","2","no"
"9681","some.wav",8.24343333333333,"2041","No",121,"trial_1",18,"no_QUD","0","no"
"9682","thirteen.wav",8.24343333333333,"2339","No",121,"trial_1",19,"no_QUD","8","no"
"9683","five.wav",8.24343333333333,"1783","No",121,"trial_1",20,"no_QUD","0","no"
"9684","some.wav",8.24343333333333,"2862","Yes",121,"trial_1",21,"no_QUD","8","no"
"9685","all.wav",8.24343333333333,"1524","No",121,"trial_1",22,"no_QUD","2","no"
"9686","eight.wav",8.24343333333333,"1764","No",121,"trial_1",23,"no_QUD","13","no"
"9687","none.wav",8.24343333333333,"1516","No",121,"trial_1",24,"no_QUD","8","no"
"9688","two.wav",8.24343333333333,"1300","Yes",121,"trial_1",25,"no_QUD","2","no"
"9689","eleven.wav",8.24343333333333,"1741","No",121,"trial_1",26,"no_QUD","8","no"
"9690","all.wav",8.24343333333333,"1284","Yes",121,"trial_1",27,"no_QUD","13","no"
"9691","some.wav",8.24343333333333,"3113","No",121,"trial_1",28,"no_QUD","13","no"
"9692","eleven.wav",8.24343333333333,"2714","Yes",121,"trial_1",29,"no_QUD","11","no"
"9693","seven.wav",8.24343333333333,"1866","No",121,"trial_1",30,"no_QUD","11","no"
"9694","all.wav",8.24343333333333,"1107","Yes",121,"trial_1",31,"no_QUD","13","no"
"9695","all.wav",8.24343333333333,"1152","Yes",121,"trial_1",32,"no_QUD","13","no"
"9696","all.wav",8.24343333333333,"1469","No",121,"trial_1",33,"no_QUD","0","no"
"9697","two.wav",8.24343333333333,"1097","Yes",121,"trial_1",34,"no_QUD","2","no"
"9698","some.wav",8.24343333333333,"1427","No",121,"trial_1",35,"no_QUD","0","no"
"9699","some.wav",8.24343333333333,"1552","No",121,"trial_1",36,"no_QUD","13","no"
"9700","all.wav",8.24343333333333,"1529","No",121,"trial_1",37,"no_QUD","11","no"
"9701","ten.wav",8.24343333333333,"1389","No",121,"trial_1",38,"no_QUD","5","no"
"9702","five.wav",8.24343333333333,"1154","Yes",121,"trial_1",39,"no_QUD","5","no"
"9703","none.wav",8.24343333333333,"1318","Yes",121,"trial_1",40,"no_QUD","0","no"
"9704","none.wav",8.24343333333333,"1393","Yes",121,"trial_1",41,"no_QUD","0","no"
"9705","eleven.wav",8.24343333333333,"1377","No",121,"trial_1",42,"no_QUD","0","no"
"9706","some.wav",8.24343333333333,"1474","Yes",121,"trial_1",43,"no_QUD","5","no"
"9707","two.wav",8.24343333333333,"1239","Yes",121,"trial_1",44,"no_QUD","2","no"
"9708","some.wav",8.24343333333333,"1196","No",121,"trial_1",45,"no_QUD","13","no"
"9709","eight.wav",8.24343333333333,"2110","Yes",121,"trial_1",46,"no_QUD","8","no"
"9710","some.wav",8.24343333333333,"1772","Yes",121,"trial_2",47,"no_QUD","2","no"
"9711","eight.wav",8.24343333333333,"1188","Yes",121,"trial_2",48,"no_QUD","8","no"
"9712","ten.wav",8.24343333333333,"2192","No",121,"trial_2",49,"no_QUD","13","no"
"9713","some.wav",8.24343333333333,"1418","No",121,"trial_2",50,"no_QUD","13","no"
"9714","all.wav",8.24343333333333,"1443","Yes",121,"trial_2",51,"no_QUD","13","no"
"9715","three.wav",8.24343333333333,"1942","No",121,"trial_2",52,"no_QUD","0","no"
"9716","one.wav",8.24343333333333,"1501","No",121,"trial_2",53,"no_QUD","11","no"
"9717","all.wav",8.24343333333333,"1293","No",121,"trial_2",54,"no_QUD","5","no"
"9718","all.wav",8.24343333333333,"840","Yes",121,"trial_2",55,"no_QUD","13","no"
"9719","none.wav",8.24343333333333,"1085","No",121,"trial_2",56,"no_QUD","13","no"
"9720","two.wav",8.24343333333333,"1754","Yes",121,"trial_2",57,"no_QUD","2","no"
"9721","some.wav",8.24343333333333,"1199","No",121,"trial_2",58,"no_QUD","13","no"
"9722","none.wav",8.24343333333333,"1293","Yes",121,"trial_2",59,"no_QUD","0","no"
"9723","five.wav",8.24343333333333,"1086","Yes",121,"trial_2",60,"no_QUD","5","no"
"9724","all.wav",8.24343333333333,"1318","No",121,"trial_2",61,"no_QUD","8","no"
"9725","eight.wav",8.24343333333333,"1013","Yes",121,"trial_2",62,"no_QUD","8","no"
"9726","two.wav",8.24343333333333,"1433","No",121,"trial_2",63,"no_QUD","5","no"
"9727","some.wav",8.24343333333333,"1264","No",121,"trial_2",64,"no_QUD","0","no"
"9728","none.wav",8.24343333333333,"1221","No",121,"trial_2",65,"no_QUD","2","no"
"9729","all.wav",8.24343333333333,"1344","No",121,"trial_2",66,"no_QUD","11","no"
"9730","all.wav",8.24343333333333,"1085","Yes",121,"trial_2",67,"no_QUD","13","no"
"9731","eleven.wav",8.24343333333333,"1657","Yes",121,"trial_2",68,"no_QUD","11","no"
"9732","all.wav",8.24343333333333,"1244","Yes",121,"trial_2",69,"no_QUD","13","no"
"9733","none.wav",8.24343333333333,"1193","Yes",121,"trial_2",70,"no_QUD","0","no"
"9734","eight.wav",8.24343333333333,"1504","Yes",121,"trial_2",71,"no_QUD","8","no"
"9735","nine.wav",8.24343333333333,"1741","No",121,"trial_2",72,"no_QUD","5","no"
"9736","some.wav",8.24343333333333,"2696","No",121,"trial_2",73,"no_QUD","11","no"
"9737","five.wav",8.24343333333333,"1468","Yes",121,"trial_2",74,"no_QUD","5","no"
"9738","two.wav",8.24343333333333,"1232","No",121,"trial_2",75,"no_QUD","8","no"
"9739","two.wav",8.24343333333333,"1160","Yes",121,"trial_2",76,"no_QUD","2","no"
"9740","some.wav",8.24343333333333,"1489","No",121,"trial_2",77,"no_QUD","13","no"
"9741","all.wav",8.24343333333333,"1213","No",121,"trial_2",78,"no_QUD","0","no"
"9742","twelve.wav",8.24343333333333,"1439","No",121,"trial_2",79,"no_QUD","2","no"
"9743","five.wav",8.24343333333333,"1432","No",121,"trial_2",80,"no_QUD","13","no"
"9744","some.wav",8.24343333333333,"1706","No",121,"trial_2",81,"no_QUD","13","no"
"9745","some.wav",8.24343333333333,"1238","No",121,"trial_2",82,"no_QUD","0","no"
"9746","",9.06298333333333,"0","barbara",122,"bot_check",1,"no_QUD","Barbara","no"
"9747","",9.06298333333333,"0","Four",122,"audio_check",3,"no_QUD","","no"
"9748","none.wav",9.06298333333333,"1577","No",122,"practice_trial",6,"no_QUD","13","no"
"9749","all.wav",9.06298333333333,"1787","Yes",122,"practice_trial",7,"no_QUD","13","no"
"9750","all.wav",9.06298333333333,"1771","No",122,"practice_trial",8,"no_QUD","0","no"
"9751","none.wav",9.06298333333333,"2671","Yes",122,"practice_trial",9,"no_QUD","0","no"
"9752","eight.wav",9.06298333333333,"2643","Yes",122,"trial_1",11,"no_QUD","8","no"
"9753","all.wav",9.06298333333333,"1606","No",122,"trial_1",12,"no_QUD","2","no"
"9754","all.wav",9.06298333333333,"1152","Yes",122,"trial_1",13,"no_QUD","13","no"
"9755","none.wav",9.06298333333333,"1255","Yes",122,"trial_1",14,"no_QUD","0","no"
"9756","four.wav",9.06298333333333,"1773","No",122,"trial_1",15,"no_QUD","5","no"
"9757","some.wav",9.06298333333333,"1570","No",122,"trial_1",16,"no_QUD","0","no"
"9758","some.wav",9.06298333333333,"1512","Yes",122,"trial_1",17,"no_QUD","13","no"
"9759","all.wav",9.06298333333333,"1321","Yes",122,"trial_1",18,"no_QUD","13","no"
"9760","all.wav",9.06298333333333,"1921","No",122,"trial_1",19,"no_QUD","5","no"
"9761","thirteen.wav",9.06298333333333,"2496","No",122,"trial_1",20,"no_QUD","8","no"
"9762","some.wav",9.06298333333333,"1478","Yes",122,"trial_1",21,"no_QUD","13","no"
"9763","five.wav",9.06298333333333,"1457","No",122,"trial_1",22,"no_QUD","0","no"
"9764","two.wav",9.06298333333333,"1521","Yes",122,"trial_1",23,"no_QUD","2","no"
"9765","some.wav",9.06298333333333,"1624","Yes",122,"trial_1",24,"no_QUD","8","no"
"9766","eight.wav",9.06298333333333,"2821","No",122,"trial_1",25,"no_QUD","13","no"
"9767","none.wav",9.06298333333333,"1525","No",122,"trial_1",26,"no_QUD","8","no"
"9768","eleven.wav",9.06298333333333,"2995","No",122,"trial_1",27,"no_QUD","8","no"
"9769","two.wav",9.06298333333333,"1252","Yes",122,"trial_1",28,"no_QUD","2","no"
"9770","some.wav",9.06298333333333,"1138","Yes",122,"trial_1",29,"no_QUD","13","no"
"9771","some.wav",9.06298333333333,"1169","Yes",122,"trial_1",30,"no_QUD","5","no"
"9772","eight.wav",9.06298333333333,"1920","No",122,"trial_1",31,"no_QUD","8","no"
"9773","all.wav",9.06298333333333,"1465","Yes",122,"trial_1",32,"no_QUD","13","no"
"9774","none.wav",9.06298333333333,"1531","Yes",122,"trial_1",33,"no_QUD","0","no"
"9775","some.wav",9.06298333333333,"1152","Yes",122,"trial_1",34,"no_QUD","13","no"
"9776","none.wav",9.06298333333333,"1005","Yes",122,"trial_1",35,"no_QUD","0","no"
"9777","five.wav",9.06298333333333,"1291","Yes",122,"trial_1",36,"no_QUD","5","no"
"9778","all.wav",9.06298333333333,"2424","No",122,"trial_1",37,"no_QUD","0","no"
"9779","seven.wav",9.06298333333333,"2343","No",122,"trial_1",38,"no_QUD","11","no"
"9780","eleven.wav",9.06298333333333,"4295","No",122,"trial_1",39,"no_QUD","11","no"
"9781","eleven.wav",9.06298333333333,"1920","No",122,"trial_1",40,"no_QUD","0","no"
"9782","some.wav",9.06298333333333,"1471","No",122,"trial_1",41,"no_QUD","0","no"
"9783","two.wav",9.06298333333333,"1772","Yes",122,"trial_1",42,"no_QUD","2","no"
"9784","all.wav",9.06298333333333,"1133","Yes",122,"trial_1",43,"no_QUD","13","no"
"9785","ten.wav",9.06298333333333,"1880","No",122,"trial_1",44,"no_QUD","5","no"
"9786","all.wav",9.06298333333333,"1344","No",122,"trial_1",45,"no_QUD","11","no"
"9787","two.wav",9.06298333333333,"1115","Yes",122,"trial_1",46,"no_QUD","2","no"
"9788","five.wav",9.06298333333333,"1593","Yes",122,"trial_2",47,"no_QUD","5","no"
"9789","two.wav",9.06298333333333,"1047","Yes",122,"trial_2",48,"no_QUD","2","no"
"9790","all.wav",9.06298333333333,"807","Yes",122,"trial_2",49,"no_QUD","13","no"
"9791","all.wav",9.06298333333333,"1056","Yes",122,"trial_2",50,"no_QUD","13","no"
"9792","some.wav",9.06298333333333,"1780","Yes",122,"trial_2",51,"no_QUD","2","no"
"9793","some.wav",9.06298333333333,"2138","Yes",122,"trial_2",52,"no_QUD","13","no"
"9794","none.wav",9.06298333333333,"1575","Yes",122,"trial_2",53,"no_QUD","0","no"
"9795","three.wav",9.06298333333333,"1918","No",122,"trial_2",54,"no_QUD","0","no"
"9796","all.wav",9.06298333333333,"1939","No",122,"trial_2",55,"no_QUD","8","no"
"9797","one.wav",9.06298333333333,"1530","No",122,"trial_2",56,"no_QUD","11","no"
"9798","some.wav",9.06298333333333,"1146","No",122,"trial_2",57,"no_QUD","0","no"
"9799","ten.wav",9.06298333333333,"4448","No",122,"trial_2",58,"no_QUD","13","no"
"9800","eight.wav",9.06298333333333,"3425","Yes",122,"trial_2",59,"no_QUD","8","no"
"9801","some.wav",9.06298333333333,"1171","Yes",122,"trial_2",60,"no_QUD","13","no"
"9802","all.wav",9.06298333333333,"1612","No",122,"trial_2",61,"no_QUD","5","no"
"9803","none.wav",9.06298333333333,"2375","No",122,"trial_2",62,"no_QUD","13","no"
"9804","eight.wav",9.06298333333333,"3029","Yes",122,"trial_2",63,"no_QUD","8","no"
"9805","two.wav",9.06298333333333,"1354","No",122,"trial_2",64,"no_QUD","5","no"
"9806","all.wav",9.06298333333333,"2819","Yes",122,"trial_2",65,"no_QUD","13","no"
"9807","none.wav",9.06298333333333,"1045","Yes",122,"trial_2",66,"no_QUD","0","no"
"9808","twelve.wav",9.06298333333333,"1695","No",122,"trial_2",67,"no_QUD","2","no"
"9809","none.wav",9.06298333333333,"1014","No",122,"trial_2",68,"no_QUD","2","no"
"9810","two.wav",9.06298333333333,"1303","No",122,"trial_2",69,"no_QUD","8","no"
"9811","five.wav",9.06298333333333,"995","No",122,"trial_2",70,"no_QUD","13","no"
"9812","some.wav",9.06298333333333,"1296","Yes",122,"trial_2",71,"no_QUD","11","no"
"9813","two.wav",9.06298333333333,"1309","Yes",122,"trial_2",72,"no_QUD","2","no"
"9814","some.wav",9.06298333333333,"1107","Yes",122,"trial_2",73,"no_QUD","13","no"
"9815","all.wav",9.06298333333333,"842","Yes",122,"trial_2",74,"no_QUD","13","no"
"9816","eight.wav",9.06298333333333,"1371","Yes",122,"trial_2",75,"no_QUD","8","no"
"9817","all.wav",9.06298333333333,"1149","No",122,"trial_2",76,"no_QUD","0","no"
"9818","nine.wav",9.06298333333333,"1259","No",122,"trial_2",77,"no_QUD","5","no"
"9819","some.wav",9.06298333333333,"1029","No",122,"trial_2",78,"no_QUD","0","no"
"9820","eleven.wav",9.06298333333333,"4467","Yes",122,"trial_2",79,"no_QUD","11","no"
"9821","all.wav",9.06298333333333,"2524","No",122,"trial_2",80,"no_QUD","11","no"
"9822","some.wav",9.06298333333333,"1559","Yes",122,"trial_2",81,"no_QUD","13","no"
"9823","five.wav",9.06298333333333,"2521","Yes",122,"trial_2",82,"no_QUD","5","no"
"9824","",9.10913333333333,"0","Linda",123,"bot_check",1,"no_QUD","Linda","no"
"9825","",9.10913333333333,"0","Four",123,"audio_check",3,"no_QUD","","no"
"9826","none.wav",9.10913333333333,"1980","No",123,"practice_trial",6,"no_QUD","13","no"
"9827","all.wav",9.10913333333333,"1771","Yes",123,"practice_trial",7,"no_QUD","13","no"
"9828","all.wav",9.10913333333333,"1662","No",123,"practice_trial",8,"no_QUD","0","no"
"9829","none.wav",9.10913333333333,"1849","Yes",123,"practice_trial",9,"no_QUD","0","no"
"9830","all.wav",9.10913333333333,"1657","Yes",123,"trial_1",11,"no_QUD","13","no"
"9831","eleven.wav",9.10913333333333,"2625","No",123,"trial_1",12,"no_QUD","8","no"
"9832","two.wav",9.10913333333333,"1513","Yes",123,"trial_1",13,"no_QUD","2","no"
"9833","some.wav",9.10913333333333,"1955","Yes",123,"trial_1",14,"no_QUD","13","no"
"9834","all.wav",9.10913333333333,"1433","No",123,"trial_1",15,"no_QUD","2","no"
"9835","eight.wav",9.10913333333333,"4173","Yes",123,"trial_1",16,"no_QUD","8","no"
"9836","eight.wav",9.10913333333333,"3561","No",123,"trial_1",17,"no_QUD","13","no"
"9837","none.wav",9.10913333333333,"1922","Yes",123,"trial_1",18,"no_QUD","0","no"
"9838","thirteen.wav",9.10913333333333,"1948","No",123,"trial_1",19,"no_QUD","8","no"
"9839","four.wav",9.10913333333333,"1652","No",123,"trial_1",20,"no_QUD","5","no"
"9840","some.wav",9.10913333333333,"1641","No",123,"trial_1",21,"no_QUD","0","no"
"9841","some.wav",9.10913333333333,"1665","Yes",123,"trial_1",22,"no_QUD","8","no"
"9842","some.wav",9.10913333333333,"1888","Yes",123,"trial_1",23,"no_QUD","13","no"
"9843","two.wav",9.10913333333333,"1814","Yes",123,"trial_1",24,"no_QUD","2","no"
"9844","all.wav",9.10913333333333,"1764","Yes",123,"trial_1",25,"no_QUD","13","no"
"9845","none.wav",9.10913333333333,"1470","No",123,"trial_1",26,"no_QUD","8","no"
"9846","five.wav",9.10913333333333,"1969","No",123,"trial_1",27,"no_QUD","0","no"
"9847","all.wav",9.10913333333333,"1442","No",123,"trial_1",28,"no_QUD","5","no"
"9848","eleven.wav",9.10913333333333,"1540","No",123,"trial_1",29,"no_QUD","0","no"
"9849","none.wav",9.10913333333333,"1533","Yes",123,"trial_1",30,"no_QUD","0","no"
"9850","two.wav",9.10913333333333,"1177","Yes",123,"trial_1",31,"no_QUD","2","no"
"9851","some.wav",9.10913333333333,"1304","Yes",123,"trial_1",32,"no_QUD","5","no"
"9852","five.wav",9.10913333333333,"1463","Yes",123,"trial_1",33,"no_QUD","5","no"
"9853","all.wav",9.10913333333333,"1338","No",123,"trial_1",34,"no_QUD","11","no"
"9854","two.wav",9.10913333333333,"1359","Yes",123,"trial_1",35,"no_QUD","2","no"
"9855","some.wav",9.10913333333333,"1587","Yes",123,"trial_1",36,"no_QUD","13","no"
"9856","all.wav",9.10913333333333,"1289","Yes",123,"trial_1",37,"no_QUD","13","no"
"9857","eleven.wav",9.10913333333333,"4829","Yes",123,"trial_1",38,"no_QUD","11","no"
"9858","all.wav",9.10913333333333,"1345","No",123,"trial_1",39,"no_QUD","0","no"
"9859","eight.wav",9.10913333333333,"3269","Yes",123,"trial_1",40,"no_QUD","8","no"
"9860","all.wav",9.10913333333333,"1289","Yes",123,"trial_1",41,"no_QUD","13","no"
"9861","ten.wav",9.10913333333333,"1317","No",123,"trial_1",42,"no_QUD","5","no"
"9862","some.wav",9.10913333333333,"2004","Yes",123,"trial_1",43,"no_QUD","13","no"
"9863","none.wav",9.10913333333333,"1535","Yes",123,"trial_1",44,"no_QUD","0","no"
"9864","seven.wav",9.10913333333333,"2450","No",123,"trial_1",45,"no_QUD","11","no"
"9865","some.wav",9.10913333333333,"1319","No",123,"trial_1",46,"no_QUD","0","no"
"9866","three.wav",9.10913333333333,"1764","No",123,"trial_2",47,"no_QUD","0","no"
"9867","two.wav",9.10913333333333,"1156","Yes",123,"trial_2",48,"no_QUD","2","no"
"9868","two.wav",9.10913333333333,"1337","No",123,"trial_2",49,"no_QUD","5","no"
"9869","eight.wav",9.10913333333333,"2867","Yes",123,"trial_2",50,"no_QUD","8","no"
"9870","all.wav",9.10913333333333,"1105","Yes",123,"trial_2",51,"no_QUD","13","no"
"9871","ten.wav",9.10913333333333,"3693","No",123,"trial_2",52,"no_QUD","13","no"
"9872","some.wav",9.10913333333333,"1466","Yes",123,"trial_2",53,"no_QUD","13","no"
"9873","eight.wav",9.10913333333333,"4812","Yes",123,"trial_2",54,"no_QUD","8","no"
"9874","all.wav",9.10913333333333,"1202","Yes",123,"trial_2",55,"no_QUD","13","no"
"9875","some.wav",9.10913333333333,"1720","Yes",123,"trial_2",56,"no_QUD","2","no"
"9876","none.wav",9.10913333333333,"1927","Yes",123,"trial_2",57,"no_QUD","0","no"
"9877","five.wav",9.10913333333333,"1908","Yes",123,"trial_2",58,"no_QUD","5","no"
"9878","one.wav",9.10913333333333,"1481","No",123,"trial_2",59,"no_QUD","11","no"
"9879","some.wav",9.10913333333333,"1668","Yes",123,"trial_2",60,"no_QUD","13","no"
"9880","all.wav",9.10913333333333,"1357","No",123,"trial_2",61,"no_QUD","8","no"
"9881","none.wav",9.10913333333333,"1197","No",123,"trial_2",62,"no_QUD","13","no"
"9882","all.wav",9.10913333333333,"1287","No",123,"trial_2",63,"no_QUD","5","no"
"9883","some.wav",9.10913333333333,"1361","No",123,"trial_2",64,"no_QUD","0","no"
"9884","five.wav",9.10913333333333,"1471","Yes",123,"trial_2",65,"no_QUD","5","no"
"9885","all.wav",9.10913333333333,"1182","Yes",123,"trial_2",66,"no_QUD","13","no"
"9886","all.wav",9.10913333333333,"1233","No",123,"trial_2",67,"no_QUD","0","no"
"9887","eleven.wav",9.10913333333333,"3840","Yes",123,"trial_2",68,"no_QUD","11","no"
"9888","some.wav",9.10913333333333,"1518","No",123,"trial_2",69,"no_QUD","0","no"
"9889","all.wav",9.10913333333333,"1349","Yes",123,"trial_2",70,"no_QUD","13","no"
"9890","twelve.wav",9.10913333333333,"1417","No",123,"trial_2",71,"no_QUD","2","no"
"9891","some.wav",9.10913333333333,"1569","Yes",123,"trial_2",72,"no_QUD","13","no"
"9892","eight.wav",9.10913333333333,"3824","Yes",123,"trial_2",73,"no_QUD","8","no"
"9893","none.wav",9.10913333333333,"1728","No",123,"trial_2",74,"no_QUD","2","no"
"9894","nine.wav",9.10913333333333,"1445","No",123,"trial_2",75,"no_QUD","5","no"
"9895","five.wav",9.10913333333333,"2117","No",123,"trial_2",76,"no_QUD","13","no"
"9896","all.wav",9.10913333333333,"1301","No",123,"trial_2",77,"no_QUD","11","no"
"9897","two.wav",9.10913333333333,"1258","Yes",123,"trial_2",78,"no_QUD","2","no"
"9898","some.wav",9.10913333333333,"1403","Yes",123,"trial_2",79,"no_QUD","13","no"
"9899","some.wav",9.10913333333333,"1510","Yes",123,"trial_2",80,"no_QUD","11","no"
"9900","none.wav",9.10913333333333,"1527","Yes",123,"trial_2",81,"no_QUD","0","no"
"9901","two.wav",9.10913333333333,"1472","No",123,"trial_2",82,"no_QUD","8","no"
"9902","",7.14176666666667,"0","Elizabeth",124,"bot_check",1,"no_QUD","Elizabeth","no"
"9903","",7.14176666666667,"0","Four",124,"audio_check",3,"no_QUD","","no"
"9904","none.wav",7.14176666666667,"3311","No",124,"practice_trial",6,"no_QUD","13","no"
"9905","all.wav",7.14176666666667,"1724","Yes",124,"practice_trial",7,"no_QUD","13","no"
"9906","all.wav",7.14176666666667,"1720","No",124,"practice_trial",8,"no_QUD","0","no"
"9907","none.wav",7.14176666666667,"1685","Yes",124,"practice_trial",9,"no_QUD","0","no"
"9908","some.wav",7.14176666666667,"1983","No",124,"trial_1",11,"no_QUD","0","no"
"9909","four.wav",7.14176666666667,"2101","No",124,"trial_1",12,"no_QUD","5","no"
"9910","thirteen.wav",7.14176666666667,"3280","No",124,"trial_1",13,"no_QUD","8","no"
"9911","none.wav",7.14176666666667,"2205","Yes",124,"trial_1",14,"no_QUD","0","no"
"9912","none.wav",7.14176666666667,"1911","No",124,"trial_1",15,"no_QUD","8","no"
"9913","all.wav",7.14176666666667,"1677","Yes",124,"trial_1",16,"no_QUD","13","no"
"9914","some.wav",7.14176666666667,"1712","Yes",124,"trial_1",17,"no_QUD","8","no"
"9915","all.wav",7.14176666666667,"1877","No",124,"trial_1",18,"no_QUD","5","no"
"9916","some.wav",7.14176666666667,"1752","Yes",124,"trial_1",19,"no_QUD","13","no"
"9917","eleven.wav",7.14176666666667,"2164","No",124,"trial_1",20,"no_QUD","8","no"
"9918","eight.wav",7.14176666666667,"2256","Yes",124,"trial_1",21,"no_QUD","8","no"
"9919","all.wav",7.14176666666667,"1781","No",124,"trial_1",22,"no_QUD","2","no"
"9920","all.wav",7.14176666666667,"1528","Yes",124,"trial_1",23,"no_QUD","13","no"
"9921","two.wav",7.14176666666667,"1557","Yes",124,"trial_1",24,"no_QUD","2","no"
"9922","two.wav",7.14176666666667,"1534","Yes",124,"trial_1",25,"no_QUD","2","no"
"9923","five.wav",7.14176666666667,"1650","No",124,"trial_1",26,"no_QUD","0","no"
"9924","some.wav",7.14176666666667,"1452","Yes",124,"trial_1",27,"no_QUD","13","no"
"9925","eight.wav",7.14176666666667,"1737","No",124,"trial_1",28,"no_QUD","13","no"
"9926","seven.wav",7.14176666666667,"2247","No",124,"trial_1",29,"no_QUD","11","no"
"9927","all.wav",7.14176666666667,"1684","No",124,"trial_1",30,"no_QUD","11","no"
"9928","some.wav",7.14176666666667,"1480","Yes",124,"trial_1",31,"no_QUD","13","no"
"9929","all.wav",7.14176666666667,"1612","Yes",124,"trial_1",32,"no_QUD","13","no"
"9930","none.wav",7.14176666666667,"1629","Yes",124,"trial_1",33,"no_QUD","0","no"
"9931","some.wav",7.14176666666667,"1265","No",124,"trial_1",34,"no_QUD","0","no"
"9932","eleven.wav",7.14176666666667,"6872","Yes",124,"trial_1",35,"no_QUD","11","no"
"9933","all.wav",7.14176666666667,"1133","No",124,"trial_1",36,"no_QUD","0","no"
"9934","five.wav",7.14176666666667,"1309","Yes",124,"trial_1",37,"no_QUD","5","no"
"9935","ten.wav",7.14176666666667,"1080","No",124,"trial_1",38,"no_QUD","5","no"
"9936","eight.wav",7.14176666666667,"1092","Yes",124,"trial_1",39,"no_QUD","8","no"
"9937","two.wav",7.14176666666667,"860","Yes",124,"trial_1",40,"no_QUD","2","no"
"9938","eleven.wav",7.14176666666667,"1159","No",124,"trial_1",41,"no_QUD","0","no"
"9939","all.wav",7.14176666666667,"845","Yes",124,"trial_1",42,"no_QUD","13","no"
"9940","two.wav",7.14176666666667,"989","Yes",124,"trial_1",43,"no_QUD","2","no"
"9941","none.wav",7.14176666666667,"975","Yes",124,"trial_1",44,"no_QUD","0","no"
"9942","some.wav",7.14176666666667,"1108","No",124,"trial_1",45,"no_QUD","13","no"
"9943","some.wav",7.14176666666667,"1301","Yes",124,"trial_1",46,"no_QUD","5","no"
"9944","none.wav",7.14176666666667,"1258","No",124,"trial_2",47,"no_QUD","13","no"
"9945","some.wav",7.14176666666667,"1133","Yes",124,"trial_2",48,"no_QUD","13","no"
"9946","some.wav",7.14176666666667,"1127","No",124,"trial_2",49,"no_QUD","0","no"
"9947","five.wav",7.14176666666667,"932","Yes",124,"trial_2",50,"no_QUD","5","no"
"9948","some.wav",7.14176666666667,"1069","Yes",124,"trial_2",51,"no_QUD","13","no"
