"","audio","rawRT","key","slide_number","image","workerid","Answer.time_in_minutes","slide_type","Answer.condition","speaker_cond"
"305","all.wav","1167","No",67,"11",3,7.60498333333333,"trial_2","all_QUD","allQUD"
"306","summa.wav","2261","No",68,"13",3,7.60498333333333,"trial_2","all_QUD","allQUD"
"307","summa.wav","1282","No",69,"13",3,7.60498333333333,"trial_2","all_QUD","allQUD"
"308","all.wav","1449","No",70,"0",3,7.60498333333333,"trial_2","all_QUD","allQUD"
"309","two.wav","1576","No",71,"8",3,7.60498333333333,"trial_2","all_QUD","allQUD"
"310","twelve.wav","1143","No",72,"2",3,7.60498333333333,"trial_2","all_QUD","allQUD"
"311","nine.wav","1125","No",73,"5",3,7.60498333333333,"trial_2","all_QUD","allQUD"
"312","eleven.wav","2092","Yes",74,"11",3,7.60498333333333,"trial_2","all_QUD","allQUD"
"313","summa.wav","1097","No",75,"0",3,7.60498333333333,"trial_2","all_QUD","allQUD"
"314","all.wav","1654","Yes",76,"13",3,7.60498333333333,"trial_2","all_QUD","allQUD"
"315","five.wav","1546","Yes",77,"5",3,7.60498333333333,"trial_2","all_QUD","allQUD"
"316","all.wav","1271","Yes",78,"13",3,7.60498333333333,"trial_2","all_QUD","allQUD"
"317","summa.wav","1530","Yes",79,"11",3,7.60498333333333,"trial_2","all_QUD","allQUD"
"318","five.wav","1435","No",80,"13",3,7.60498333333333,"trial_2","all_QUD","allQUD"
"319","eight.wav","1780","Yes",81,"8",3,7.60498333333333,"trial_2","all_QUD","allQUD"
"320","two.wav","1106","Yes",82,"2",3,7.60498333333333,"trial_2","all_QUD","allQUD"
"321","none.wav","1083","Yes",83,"0",3,7.60498333333333,"trial_2","all_QUD","allQUD"
"322","","0","Jessica",1,"Jessica",4,8.62341666666667,"bot_check","all_QUD","allQUD"
"323","","0","Four",3,"",4,8.62341666666667,"audio_check","all_QUD","allQUD"
"324","","0","Silent",4,"",4,8.62341666666667,"comprehension_check_1","all_QUD","allQUD"
"325","","0","Empty",4,"",4,8.62341666666667,"comprehension_check_1","all_QUD","allQUD"
"326","none.wav","1561659801128","Yes",6,"13",4,8.62341666666667,"practice_trial","all_QUD","allQUD"
"327","all.wav","1561659804332","No",7,"13",4,8.62341666666667,"practice_trial","all_QUD","allQUD"
"328","all.wav","1561659809531","No",8,"0",4,8.62341666666667,"practice_trial","all_QUD","allQUD"
"329","none.wav","1561659814343","Yes",9,"0",4,8.62341666666667,"practice_trial","all_QUD","allQUD"
"330","five.wav","909","No",11,"0",4,8.62341666666667,"trial_1","all_QUD","allQUD"
"331","two.wav","1044","Yes",12,"2",4,8.62341666666667,"trial_1","all_QUD","allQUD"
"332","summa.wav","666","Yes",13,"8",4,8.62341666666667,"trial_1","all_QUD","allQUD"
"333","all.wav","149","No",14,"13",4,8.62341666666667,"trial_1","all_QUD","allQUD"
"334","two.wav","1027","Yes",15,"2",4,8.62341666666667,"trial_1","all_QUD","allQUD"
"335","eight.wav","1330","No",16,"13",4,8.62341666666667,"trial_1","all_QUD","allQUD"
"336","all.wav","854","No",17,"2",4,8.62341666666667,"trial_1","all_QUD","allQUD"
"337","summa.wav","992","Yes",18,"13",4,8.62341666666667,"trial_1","all_QUD","allQUD"
"338","thirteen.wav","954","No",19,"11",4,8.62341666666667,"trial_1","all_QUD","allQUD"
"339","none.wav","1521","Yes",20,"0",4,8.62341666666667,"trial_1","all_QUD","allQUD"
"340","four.wav","1408","Yes",21,"5",4,8.62341666666667,"trial_1","all_QUD","allQUD"
"341","all.wav","927","No",22,"13",4,8.62341666666667,"trial_1","all_QUD","allQUD"
"342","none.wav","736","Yes",23,"8",4,8.62341666666667,"trial_1","all_QUD","allQUD"
"343","all.wav","1796","No",24,"5",4,8.62341666666667,"trial_1","all_QUD","allQUD"
"344","summa.wav","25283","Yes",25,"13",4,8.62341666666667,"trial_1","all_QUD","allQUD"
"345","summa.wav","1732","Yes",26,"0",4,8.62341666666667,"trial_1","all_QUD","allQUD"
"346","eight.wav","4060","No",27,"8",4,8.62341666666667,"trial_1","all_QUD","allQUD"
"347","eleven.wav","3641","No",28,"8",4,8.62341666666667,"trial_1","all_QUD","allQUD"
"348","seven.wav","3648","No",29,"11",4,8.62341666666667,"trial_1","all_QUD","allQUD"
"349","summa.wav","2315","No",30,"13",4,8.62341666666667,"trial_1","all_QUD","allQUD"
"350","all.wav","2066","No",31,"11",4,8.62341666666667,"trial_1","all_QUD","allQUD"
"351","none.wav","1782","No",32,"11",4,8.62341666666667,"trial_1","all_QUD","allQUD"
"352","eight.wav","2220","Yes",33,"8",4,8.62341666666667,"trial_1","all_QUD","allQUD"
"353","all.wav","1665","Yes",34,"13",4,8.62341666666667,"trial_1","all_QUD","allQUD"
"354","summa.wav","1456","No",35,"0",4,8.62341666666667,"trial_1","all_QUD","allQUD"
"355","eleven.wav","1428","No",36,"0",4,8.62341666666667,"trial_1","all_QUD","allQUD"
"356","summa.wav","1236","No",37,"13",4,8.62341666666667,"trial_1","all_QUD","allQUD"
"357","all.wav","1255","Yes",38,"13",4,8.62341666666667,"trial_1","all_QUD","allQUD"
"358","all.wav","996","No",39,"0",4,8.62341666666667,"trial_1","all_QUD","allQUD"
"359","five.wav","1697","Yes",40,"5",4,8.62341666666667,"trial_1","all_QUD","allQUD"
"360","summa.wav","2771","Yes",41,"5",4,8.62341666666667,"trial_1","all_QUD","allQUD"
"361","ten.wav","1697","No",42,"5",4,8.62341666666667,"trial_1","all_QUD","allQUD"
"362","eleven.wav","1403","Yes",43,"11",4,8.62341666666667,"trial_1","all_QUD","allQUD"
"363","none.wav","1642","Yes",44,"0",4,8.62341666666667,"trial_1","all_QUD","allQUD"
"364","two.wav","1659","Yes",45,"2",4,8.62341666666667,"trial_1","all_QUD","allQUD"
"365","two.wav","1211","Yes",46,"2",4,8.62341666666667,"trial_1","all_QUD","allQUD"
"366","","0","Empty",47,"",4,8.62341666666667,"comprehension_check_2","all_QUD","allQUD"
"367","five.wav","1480","Yes",48,"5",4,8.62341666666667,"trial_2","all_QUD","allQUD"
"368","summa.wav","911","No",49,"0",4,8.62341666666667,"trial_2","all_QUD","allQUD"
"369","eight.wav","2126","Yes",50,"8",4,8.62341666666667,"trial_2","all_QUD","allQUD"
"370","none.wav","1007","Yes",51,"0",4,8.62341666666667,"trial_2","all_QUD","allQUD"
"371","ten.wav","7762","No",52,"13",4,8.62341666666667,"trial_2","all_QUD","allQUD"
"372","two.wav","1989","No",53,"5",4,8.62341666666667,"trial_2","all_QUD","allQUD"
"373","two.wav","986","Yes",54,"2",4,8.62341666666667,"trial_2","all_QUD","allQUD"
"374","summa.wav","898","No",55,"13",4,8.62341666666667,"trial_2","all_QUD","allQUD"
"375","all.wav","1479","No",56,"8",4,8.62341666666667,"trial_2","all_QUD","allQUD"
"376","three.wav","1434","No",57,"0",4,8.62341666666667,"trial_2","all_QUD","allQUD"
"377","none.wav","1044","No",58,"13",4,8.62341666666667,"trial_2","all_QUD","allQUD"
"378","summa.wav","2107","Yes",59,"2",4,8.62341666666667,"trial_2","all_QUD","allQUD"
"379","all.wav","1061","No",60,"5",4,8.62341666666667,"trial_2","all_QUD","allQUD"
"380","all.wav","803","Yes",61,"13",4,8.62341666666667,"trial_2","all_QUD","allQUD"
"381","one.wav","1184","No",62,"11",4,8.62341666666667,"trial_2","all_QUD","allQUD"
"382","summa.wav","954","No",63,"13",4,8.62341666666667,"trial_2","all_QUD","allQUD"
"383","all.wav","847","Yes",64,"13",4,8.62341666666667,"trial_2","all_QUD","allQUD"
"384","eight.wav","2535","Yes",65,"8",4,8.62341666666667,"trial_2","all_QUD","allQUD"
"385","two.wav","1213","Yes",66,"2",4,8.62341666666667,"trial_2","all_QUD","allQUD"
"386","nine.wav","989","No",67,"5",4,8.62341666666667,"trial_2","all_QUD","allQUD"
"387","none.wav","972","No",68,"2",4,8.62341666666667,"trial_2","all_QUD","allQUD"
"388","summa.wav","881","No",69,"13",4,8.62341666666667,"trial_2","all_QUD","allQUD"
"389","summa.wav","964","No",70,"11",4,8.62341666666667,"trial_2","all_QUD","allQUD"
"390","summa.wav","1470","No",71,"13",4,8.62341666666667,"trial_2","all_QUD","allQUD"
"391","five.wav","836","Yes",72,"5",4,8.62341666666667,"trial_2","all_QUD","allQUD"
"392","eleven.wav","1477","Yes",73,"11",4,8.62341666666667,"trial_2","all_QUD","allQUD"
"393","eight.wav","2129","Yes",74,"8",4,8.62341666666667,"trial_2","all_QUD","allQUD"
"394","all.wav","1016","No",75,"0",4,8.62341666666667,"trial_2","all_QUD","allQUD"
"395","all.wav","910","Yes",76,"13",4,8.62341666666667,"trial_2","all_QUD","allQUD"
"396","twelve.wav","1088","No",77,"2",4,8.62341666666667,"trial_2","all_QUD","allQUD"
"397","summa.wav","1242","No",78,"0",4,8.62341666666667,"trial_2","all_QUD","allQUD"
"398","all.wav","845","Yes",79,"13",4,8.62341666666667,"trial_2","all_QUD","allQUD"
"399","all.wav","1081","No",80,"11",4,8.62341666666667,"trial_2","all_QUD","allQUD"
"400","two.wav","1072","No",81,"8",4,8.62341666666667,"trial_2","all_QUD","allQUD"
"401","none.wav","1126","No",82,"0",4,8.62341666666667,"trial_2","all_QUD","allQUD"
"402","five.wav","916","No",83,"13",4,8.62341666666667,"trial_2","all_QUD","allQUD"
"403","","0","Linda",1,"Linda",5,9.88486666666667,"bot_check","all_QUD","allQUD"
"404","","0","Four",3,"",5,9.88486666666667,"audio_check","all_QUD","allQUD"
"405","","0","Empty",4,"",5,9.88486666666667,"comprehension_check_1","all_QUD","allQUD"
"406","none.wav","1561659883186","Yes",6,"13",5,9.88486666666667,"practice_trial","all_QUD","allQUD"
"407","all.wav","1561659888831","Yes",7,"13",5,9.88486666666667,"practice_trial","all_QUD","allQUD"
"408","all.wav","1561659894159","No",8,"0",5,9.88486666666667,"practice_trial","all_QUD","allQUD"
"409","none.wav","1561659901910","No",9,"0",5,9.88486666666667,"practice_trial","all_QUD","allQUD"
"410","all.wav","2357","No",11,"2",5,9.88486666666667,"trial_1","all_QUD","allQUD"
"411","two.wav","1936","Yes",12,"2",5,9.88486666666667,"trial_1","all_QUD","allQUD"
"412","summa.wav","2336","No",13,"13",5,9.88486666666667,"trial_1","all_QUD","allQUD"
"413","eight.wav","1686","Yes",14,"8",5,9.88486666666667,"trial_1","all_QUD","allQUD"
"414","summa.wav","2344","No",15,"0",5,9.88486666666667,"trial_1","all_QUD","allQUD"
"415","none.wav","2028","Yes",16,"0",5,9.88486666666667,"trial_1","all_QUD","allQUD"
"416","none.wav","3296","No",17,"8",5,9.88486666666667,"trial_1","all_QUD","allQUD"
"417","eight.wav","3876","Yes",18,"13",5,9.88486666666667,"trial_1","all_QUD","allQUD"
"418","thirteen.wav","2210","Yes",19,"11",5,9.88486666666667,"trial_1","all_QUD","allQUD"
"419","summa.wav","2659","Yes",20,"13",5,9.88486666666667,"trial_1","all_QUD","allQUD"
"420","all.wav","2096","No",21,"5",5,9.88486666666667,"trial_1","all_QUD","allQUD"
"421","eleven.wav","1959","Yes",22,"8",5,9.88486666666667,"trial_1","all_QUD","allQUD"
"422","all.wav","1646","Yes",23,"13",5,9.88486666666667,"trial_1","all_QUD","allQUD"
"423","two.wav","1624","Yes",24,"2",5,9.88486666666667,"trial_1","all_QUD","allQUD"
"424","four.wav","1901","Yes",25,"5",5,9.88486666666667,"trial_1","all_QUD","allQUD"
"425","five.wav","1812","No",26,"0",5,9.88486666666667,"trial_1","all_QUD","allQUD"
"426","summa.wav","1863","Yes",27,"8",5,9.88486666666667,"trial_1","all_QUD","allQUD"
"427","all.wav","1658","Yes",28,"13",5,9.88486666666667,"trial_1","all_QUD","allQUD"
"428","two.wav","1614","Yes",29,"2",5,9.88486666666667,"trial_1","all_QUD","allQUD"
"429","summa.wav","1965","No",30,"0",5,9.88486666666667,"trial_1","all_QUD","allQUD"
"430","summa.wav","1731","Yes",31,"5",5,9.88486666666667,"trial_1","all_QUD","allQUD"
"431","ten.wav","1787","No",32,"5",5,9.88486666666667,"trial_1","all_QUD","allQUD"
"432","eleven.wav","1939","Yes",33,"11",5,9.88486666666667,"trial_1","all_QUD","allQUD"
"433","seven.wav","1847","Yes",34,"11",5,9.88486666666667,"trial_1","all_QUD","allQUD"
"434","all.wav","1679","Yes",35,"13",5,9.88486666666667,"trial_1","all_QUD","allQUD"
"435","eight.wav","1625","Yes",36,"8",5,9.88486666666667,"trial_1","all_QUD","allQUD"
"436","all.wav","1520","No",37,"0",5,9.88486666666667,"trial_1","all_QUD","allQUD"
"437","summa.wav","1614","No",38,"13",5,9.88486666666667,"trial_1","all_QUD","allQUD"
"438","summa.wav","2164","No",39,"13",5,9.88486666666667,"trial_1","all_QUD","allQUD"
"439","five.wav","1656","Yes",40,"5",5,9.88486666666667,"trial_1","all_QUD","allQUD"
"440","all.wav","1668","No",41,"11",5,9.88486666666667,"trial_1","all_QUD","allQUD"
"441","all.wav","1532","Yes",42,"13",5,9.88486666666667,"trial_1","all_QUD","allQUD"
"442","two.wav","1563","Yes",43,"2",5,9.88486666666667,"trial_1","all_QUD","allQUD"
"443","none.wav","1495","No",44,"11",5,9.88486666666667,"trial_1","all_QUD","allQUD"
"444","none.wav","1587","Yes",45,"0",5,9.88486666666667,"trial_1","all_QUD","allQUD"
"445","eleven.wav","1722","No",46,"0",5,9.88486666666667,"trial_1","all_QUD","allQUD"
"446","","0","Empty",47,"",5,9.88486666666667,"comprehension_check_2","all_QUD","allQUD"
"447","two.wav","1661","Yes",48,"2",5,9.88486666666667,"trial_2","all_QUD","allQUD"
"448","summa.wav","1725","Yes",49,"2",5,9.88486666666667,"trial_2","all_QUD","allQUD"
"449","summa.wav","1637","No",50,"0",5,9.88486666666667,"trial_2","all_QUD","allQUD"
"450","ten.wav","2216","Yes",51,"13",5,9.88486666666667,"trial_2","all_QUD","allQUD"
"451","summa.wav","2058","Yes",52,"13",5,9.88486666666667,"trial_2","all_QUD","allQUD"
"452","all.wav","1441","No",53,"5",5,9.88486666666667,"trial_2","all_QUD","allQUD"
"453","five.wav","1379","Yes",54,"5",5,9.88486666666667,"trial_2","all_QUD","allQUD"
"454","all.wav","1674","Yes",55,"13",5,9.88486666666667,"trial_2","all_QUD","allQUD"
"455","all.wav","1429","No",56,"8",5,9.88486666666667,"trial_2","all_QUD","allQUD"
"456","eight.wav","1390","Yes",57,"8",5,9.88486666666667,"trial_2","all_QUD","allQUD"
"457","three.wav","1486","No",58,"0",5,9.88486666666667,"trial_2","all_QUD","allQUD"
"458","none.wav","1402","No",59,"13",5,9.88486666666667,"trial_2","all_QUD","allQUD"
"459","eight.wav","956","Yes",60,"8",5,9.88486666666667,"trial_2","all_QUD","allQUD"
"460","two.wav","2001","Yes",61,"5",5,9.88486666666667,"trial_2","all_QUD","allQUD"
"461","summa.wav","2747","Yes",62,"13",5,9.88486666666667,"trial_2","all_QUD","allQUD"
"462","none.wav","1384","Yes",63,"0",5,9.88486666666667,"trial_2","all_QUD","allQUD"
"463","all.wav","899","Yes",64,"13",5,9.88486666666667,"trial_2","all_QUD","allQUD"
"464","one.wav","1446","No",65,"11",5,9.88486666666667,"trial_2","all_QUD","allQUD"
"465","summa.wav","1393","No",66,"0",5,9.88486666666667,"trial_2","all_QUD","allQUD"
"466","summa.wav","1243","Yes",67,"11",5,9.88486666666667,"trial_2","all_QUD","allQUD"
"467","twelve.wav","1247","No",68,"2",5,9.88486666666667,"trial_2","all_QUD","allQUD"
"468","none.wav","940","Yes",69,"0",5,9.88486666666667,"trial_2","all_QUD","allQUD"
"469","all.wav","754","Yes",70,"13",5,9.88486666666667,"trial_2","all_QUD","allQUD"
"470","all.wav","1603","No",71,"11",5,9.88486666666667,"trial_2","all_QUD","allQUD"
"471","nine.wav","1827","No",72,"5",5,9.88486666666667,"trial_2","all_QUD","allQUD"
"472","eleven.wav","3466","Yes",73,"11",5,9.88486666666667,"trial_2","all_QUD","allQUD"
"473","five.wav","1420","No",74,"13",5,9.88486666666667,"trial_2","all_QUD","allQUD"
"474","all.wav","1261","No",75,"0",5,9.88486666666667,"trial_2","all_QUD","allQUD"
"475","summa.wav","1579","Yes",76,"13",5,9.88486666666667,"trial_2","all_QUD","allQUD"
"476","five.wav","994","Yes",77,"5",5,9.88486666666667,"trial_2","all_QUD","allQUD"
"477","all.wav","739","Yes",78,"13",5,9.88486666666667,"trial_2","all_QUD","allQUD"
"478","two.wav","1290","No",79,"8",5,9.88486666666667,"trial_2","all_QUD","allQUD"
"479","none.wav","1472","No",80,"2",5,9.88486666666667,"trial_2","all_QUD","allQUD"
"480","summa.wav","1405","Yes",81,"13",5,9.88486666666667,"trial_2","all_QUD","allQUD"
"481","eight.wav","1713","Yes",82,"8",5,9.88486666666667,"trial_2","all_QUD","allQUD"
"482","two.wav","845","Yes",83,"2",5,9.88486666666667,"trial_2","all_QUD","allQUD"
"483","","0","Jennifer",1,"Jennifer",6,12.6608166666667,"bot_check","all_QUD","allQUD"
"484","","0","Four",3,"",6,12.6608166666667,"audio_check","all_QUD","allQUD"
"485","","0","Empty",4,"",6,12.6608166666667,"comprehension_check_1","all_QUD","allQUD"
"486","none.wav","1561660996799","No",6,"13",6,12.6608166666667,"practice_trial","all_QUD","allQUD"
"487","all.wav","1561661006832","Yes",7,"13",6,12.6608166666667,"practice_trial","all_QUD","allQUD"
"488","all.wav","1561661013895","No",8,"0",6,12.6608166666667,"practice_trial","all_QUD","allQUD"
"489","none.wav","1561661021177","Yes",9,"0",6,12.6608166666667,"practice_trial","all_QUD","allQUD"
"490","two.wav","2801","Yes",11,"2",6,12.6608166666667,"trial_1","all_QUD","allQUD"
"491","eleven.wav","6214","No",12,"8",6,12.6608166666667,"trial_1","all_QUD","allQUD"
"492","two.wav","2000","Yes",13,"2",6,12.6608166666667,"trial_1","all_QUD","allQUD"
"493","all.wav","2014","No",14,"2",6,12.6608166666667,"trial_1","all_QUD","allQUD"
"494","all.wav","1877","Yes",15,"13",6,12.6608166666667,"trial_1","all_QUD","allQUD"
"495","eight.wav","2082","No",16,"13",6,12.6608166666667,"trial_1","all_QUD","allQUD"
"496","four.wav","2065","No",17,"5",6,12.6608166666667,"trial_1","all_QUD","allQUD"
"497","all.wav","1964","No",18,"5",6,12.6608166666667,"trial_1","all_QUD","allQUD"
"498","none.wav","1928","No",19,"8",6,12.6608166666667,"trial_1","all_QUD","allQUD"
"499","summa.wav","2114","Yes",20,"8",6,12.6608166666667,"trial_1","all_QUD","allQUD"
"500","thirteen.wav","5165","No",21,"11",6,12.6608166666667,"trial_1","all_QUD","allQUD"
"501","summa.wav","2109","No",22,"0",6,12.6608166666667,"trial_1","all_QUD","allQUD"
"502","summa.wav","4395","Yes",23,"13",6,12.6608166666667,"trial_1","all_QUD","allQUD"
"503","none.wav","1932","Yes",24,"0",6,12.6608166666667,"trial_1","all_QUD","allQUD"
"504","eight.wav","3590","Yes",25,"8",6,12.6608166666667,"trial_1","all_QUD","allQUD"
"505","all.wav","1499","Yes",26,"13",6,12.6608166666667,"trial_1","all_QUD","allQUD"
"506","summa.wav","1704","Yes",27,"13",6,12.6608166666667,"trial_1","all_QUD","allQUD"
"507","five.wav","1690","No",28,"0",6,12.6608166666667,"trial_1","all_QUD","allQUD"
"508","none.wav","1613","Yes",29,"0",6,12.6608166666667,"trial_1","all_QUD","allQUD"
"509","eleven.wav","4134","Yes",30,"11",6,12.6608166666667,"trial_1","all_QUD","allQUD"
"510","seven.wav","2443","No",31,"11",6,12.6608166666667,"trial_1","all_QUD","allQUD"
"511","all.wav","1603","Yes",32,"13",6,12.6608166666667,"trial_1","all_QUD","allQUD"
"512","summa.wav","1731","No",33,"0",6,12.6608166666667,"trial_1","all_QUD","allQUD"
"513","none.wav","1892","No",34,"11",6,12.6608166666667,"trial_1","all_QUD","allQUD"
"514","summa.wav","1425","Yes",35,"13",6,12.6608166666667,"trial_1","all_QUD","allQUD"
"515","all.wav","1384","No",36,"11",6,12.6608166666667,"trial_1","all_QUD","allQUD"
"516","two.wav","1621","Yes",37,"2",6,12.6608166666667,"trial_1","all_QUD","allQUD"
"517","two.wav","1514","Yes",38,"2",6,12.6608166666667,"trial_1","all_QUD","allQUD"
"518","summa.wav","1610","Yes",39,"13",6,12.6608166666667,"trial_1","all_QUD","allQUD"
"519","summa.wav","1635","Yes",40,"5",6,12.6608166666667,"trial_1","all_QUD","allQUD"
"520","all.wav","1504","Yes",41,"13",6,12.6608166666667,"trial_1","all_QUD","allQUD"
"521","ten.wav","1912","No",42,"5",6,12.6608166666667,"trial_1","all_QUD","allQUD"
"522","eight.wav","3181","Yes",43,"8",6,12.6608166666667,"trial_1","all_QUD","allQUD"
"523","eleven.wav","1721","No",44,"0",6,12.6608166666667,"trial_1","all_QUD","allQUD"
"524","five.wav","1633","Yes",45,"5",6,12.6608166666667,"trial_1","all_QUD","allQUD"
"525","all.wav","1553","No",46,"0",6,12.6608166666667,"trial_1","all_QUD","allQUD"
"526","","0","Empty",47,"",6,12.6608166666667,"comprehension_check_2","all_QUD","allQUD"
"527","none.wav","2019","Yes",48,"0",6,12.6608166666667,"trial_2","all_QUD","allQUD"
"528","eight.wav","3536","Yes",49,"8",6,12.6608166666667,"trial_2","all_QUD","allQUD"
"529","one.wav","6093","No",50,"11",6,12.6608166666667,"trial_2","all_QUD","allQUD"
"530","all.wav","1754","No",51,"5",6,12.6608166666667,"trial_2","all_QUD","allQUD"
"531","none.wav","1522","No",52,"13",6,12.6608166666667,"trial_2","all_QUD","allQUD"
"532","eight.wav","3156","Yes",53,"8",6,12.6608166666667,"trial_2","all_QUD","allQUD"
"533","three.wav","1993","No",54,"0",6,12.6608166666667,"trial_2","all_QUD","allQUD"
"534","all.wav","2065","Yes",55,"13",6,12.6608166666667,"trial_2","all_QUD","allQUD"
"535","summa.wav","1754","Yes",56,"2",6,12.6608166666667,"trial_2","all_QUD","allQUD"
"536","summa.wav","1617","Yes",57,"13",6,12.6608166666667,"trial_2","all_QUD","allQUD"
"537","ten.wav","7756","Yes",58,"13",6,12.6608166666667,"trial_2","all_QUD","allQUD"
"538","five.wav","1641","Yes",59,"5",6,12.6608166666667,"trial_2","all_QUD","allQUD"
"539","two.wav","2200","No",60,"5",6,12.6608166666667,"trial_2","all_QUD","allQUD"
"540","all.wav","1682","No",61,"8",6,12.6608166666667,"trial_2","all_QUD","allQUD"
"541","all.wav","1450","Yes",62,"13",6,12.6608166666667,"trial_2","all_QUD","allQUD"
