"audio","response","slide_number","image","workerid","Answer.time_in_minutes","slide_type","Answer.condition","speaker_cond"
"all.wav","[1372, 'Yes']",26,"13",139,13.1778,"trial_1","no_QUD","noQUD"
"summa.wav","[1449, 'Yes']",27,"8",139,13.1778,"trial_1","no_QUD","noQUD"
"all.wav","[1063, 'Yes']",28,"13",139,13.1778,"trial_1","no_QUD","noQUD"
"all.wav","[1996, 'Yes']",29,"13",139,13.1778,"trial_1","no_QUD","noQUD"
"none.wav","[3914, 'No']",30,"11",139,13.1778,"trial_1","no_QUD","noQUD"
"none.wav","[1738, 'Yes']",31,"0",139,13.1778,"trial_1","no_QUD","noQUD"
"eight.wav","[1902, 'No']",32,"8",139,13.1778,"trial_1","no_QUD","noQUD"
"eleven.wav","[2040, 'No']",33,"0",139,13.1778,"trial_1","no_QUD","noQUD"
"summa.wav","[1967, 'Yes']",34,"13",139,13.1778,"trial_1","no_QUD","noQUD"
"five.wav","[3054, 'Yes']",35,"5",139,13.1778,"trial_1","no_QUD","noQUD"
"seven.wav","[2691, 'No']",36,"11",139,13.1778,"trial_1","no_QUD","noQUD"
"summa.wav","[1641, 'Yes']",37,"13",139,13.1778,"trial_1","no_QUD","noQUD"
"two.wav","[1289, 'Yes']",38,"2",139,13.1778,"trial_1","no_QUD","noQUD"
"all.wav","[2055, 'Yes']",39,"13",139,13.1778,"trial_1","no_QUD","noQUD"
"all.wav","[1293, 'No']",40,"11",139,13.1778,"trial_1","no_QUD","noQUD"
"two.wav","[1826, 'Yes']",41,"2",139,13.1778,"trial_1","no_QUD","noQUD"
"summa.wav","[1727, 'Yes']",42,"5",139,13.1778,"trial_1","no_QUD","noQUD"
"all.wav","[1483, 'No']",43,"0",139,13.1778,"trial_1","no_QUD","noQUD"
"ten.wav","[1880, 'No']",44,"5",139,13.1778,"trial_1","no_QUD","noQUD"
"summa.wav","[1829, 'No']",45,"0",139,13.1778,"trial_1","no_QUD","noQUD"
"eleven.wav","[6703, 'Yes']",46,"11",139,13.1778,"trial_1","no_QUD","noQUD"
"summa.wav","[2716, 'Yes']",47,"13",139,13.1778,"trial_2","no_QUD","noQUD"
"ten.wav","[3072, 'No']",48,"13",139,13.1778,"trial_2","no_QUD","noQUD"
"none.wav","[1801, 'No']",49,"13",139,13.1778,"trial_2","no_QUD","noQUD"
"eight.wav","[3014, 'Yes']",50,"8",139,13.1778,"trial_2","no_QUD","noQUD"
"summa.wav","[1801, 'Yes']",51,"2",139,13.1778,"trial_2","no_QUD","noQUD"
"one.wav","[1797, 'No']",52,"11",139,13.1778,"trial_2","no_QUD","noQUD"
"all.wav","[2094, 'Yes']",53,"13",139,13.1778,"trial_2","no_QUD","noQUD"
"none.wav","[1993, 'Yes']",54,"0",139,13.1778,"trial_2","no_QUD","noQUD"
"summa.wav","[2915, 'Yes']",55,"13",139,13.1778,"trial_2","no_QUD","noQUD"
"three.wav","[6913, 'No']",56,"0",139,13.1778,"trial_2","no_QUD","noQUD"
"summa.wav","[2049, 'No']",57,"0",139,13.1778,"trial_2","no_QUD","noQUD"
"two.wav","[1939, 'No']",58,"5",139,13.1778,"trial_2","no_QUD","noQUD"
"five.wav","[1873, 'Yes']",59,"5",139,13.1778,"trial_2","no_QUD","noQUD"
"all.wav","[1844, 'No']",60,"5",139,13.1778,"trial_2","no_QUD","noQUD"
"all.wav","[2204, 'Yes']",61,"13",139,13.1778,"trial_2","no_QUD","noQUD"
"eight.wav","[24191, 'Yes']",62,"8",139,13.1778,"trial_2","no_QUD","noQUD"
"two.wav","[1826, 'Yes']",63,"2",139,13.1778,"trial_2","no_QUD","noQUD"
"all.wav","[1409, 'No']",64,"8",139,13.1778,"trial_2","no_QUD","noQUD"
"summa.wav","[1656, 'Yes']",65,"13",139,13.1778,"trial_2","no_QUD","noQUD"
"all.wav","[1104, 'Yes']",66,"13",139,13.1778,"trial_2","no_QUD","noQUD"
"summa.wav","[1761, 'Yes']",67,"11",139,13.1778,"trial_2","no_QUD","noQUD"
"twelve.wav","[1801, 'No']",68,"2",139,13.1778,"trial_2","no_QUD","noQUD"
"two.wav","[1608, 'No']",69,"8",139,13.1778,"trial_2","no_QUD","noQUD"
"none.wav","[1807, 'Yes']",70,"0",139,13.1778,"trial_2","no_QUD","noQUD"
"nine.wav","[1710, 'No']",71,"5",139,13.1778,"trial_2","no_QUD","noQUD"
"eight.wav","[1470, 'Yes']",72,"8",139,13.1778,"trial_2","no_QUD","noQUD"
"five.wav","[1542, 'No']",73,"13",139,13.1778,"trial_2","no_QUD","noQUD"
"eleven.wav","[4346, 'Yes']",74,"11",139,13.1778,"trial_2","no_QUD","noQUD"
"summa.wav","[1597, 'Yes']",75,"13",139,13.1778,"trial_2","no_QUD","noQUD"
"two.wav","[983, 'Yes']",76,"2",139,13.1778,"trial_2","no_QUD","noQUD"
"all.wav","[1405, 'Yes']",77,"13",139,13.1778,"trial_2","no_QUD","noQUD"
"summa.wav","[1569, 'No']",78,"0",139,13.1778,"trial_2","no_QUD","noQUD"
"all.wav","[1651, 'No']",79,"0",139,13.1778,"trial_2","no_QUD","noQUD"
"none.wav","[1627, 'No']",80,"2",139,13.1778,"trial_2","no_QUD","noQUD"
"all.wav","[1457, 'No']",81,"11",139,13.1778,"trial_2","no_QUD","noQUD"
"five.wav","[2758, 'Yes']",82,"5",139,13.1778,"trial_2","no_QUD","noQUD"
"","[0, 'Margaret']",1,"Margaret",140,9.15285,"bot_check","no_QUD","noQUD"
"","[0, 'Four']",3,"",140,9.15285,"audio_check","no_QUD","noQUD"
"none.wav","[2735, 'No']",6,"13",140,9.15285,"practice_trial","no_QUD","noQUD"
"all.wav","[2235, 'Yes']",7,"13",140,9.15285,"practice_trial","no_QUD","noQUD"
"all.wav","[1990, 'No']",8,"0",140,9.15285,"practice_trial","no_QUD","noQUD"
"none.wav","[2418, 'Yes']",9,"0",140,9.15285,"practice_trial","no_QUD","noQUD"
"summa.wav","[2281, 'Yes']",11,"13",140,9.15285,"trial_1","no_QUD","noQUD"
"thirteen.wav","[4736, 'No']",12,"11",140,9.15285,"trial_1","no_QUD","noQUD"
"eight.wav","[2843, 'No']",13,"13",140,9.15285,"trial_1","no_QUD","noQUD"
"all.wav","[2186, 'Yes']",14,"13",140,9.15285,"trial_1","no_QUD","noQUD"
"eleven.wav","[4009, 'No']",15,"8",140,9.15285,"trial_1","no_QUD","noQUD"
"two.wav","[1757, 'Yes']",16,"2",140,9.15285,"trial_1","no_QUD","noQUD"
"all.wav","[1986, 'No']",17,"2",140,9.15285,"trial_1","no_QUD","noQUD"
"summa.wav","[2304, 'Yes']",18,"8",140,9.15285,"trial_1","no_QUD","noQUD"
"none.wav","[1794, 'No']",19,"8",140,9.15285,"trial_1","no_QUD","noQUD"
"none.wav","[2668, 'Yes']",20,"0",140,9.15285,"trial_1","no_QUD","noQUD"
"two.wav","[1591, 'Yes']",21,"2",140,9.15285,"trial_1","no_QUD","noQUD"
"summa.wav","[1750, 'Yes']",22,"13",140,9.15285,"trial_1","no_QUD","noQUD"
"eight.wav","[2900, 'Yes']",23,"8",140,9.15285,"trial_1","no_QUD","noQUD"
"summa.wav","[2434, 'No']",24,"0",140,9.15285,"trial_1","no_QUD","noQUD"
"all.wav","[2257, 'No']",25,"5",140,9.15285,"trial_1","no_QUD","noQUD"
"all.wav","[1614, 'Yes']",26,"13",140,9.15285,"trial_1","no_QUD","noQUD"
"five.wav","[1998, 'No']",27,"0",140,9.15285,"trial_1","no_QUD","noQUD"
"four.wav","[2611, 'No']",28,"5",140,9.15285,"trial_1","no_QUD","noQUD"
"seven.wav","[3176, 'No']",29,"11",140,9.15285,"trial_1","no_QUD","noQUD"
"none.wav","[2152, 'Yes']",30,"0",140,9.15285,"trial_1","no_QUD","noQUD"
"five.wav","[1890, 'Yes']",31,"5",140,9.15285,"trial_1","no_QUD","noQUD"
"all.wav","[2276, 'No']",32,"0",140,9.15285,"trial_1","no_QUD","noQUD"
"eleven.wav","[2370, 'No']",33,"0",140,9.15285,"trial_1","no_QUD","noQUD"
"two.wav","[1451, 'Yes']",34,"2",140,9.15285,"trial_1","no_QUD","noQUD"
"none.wav","[1881, 'No']",35,"11",140,9.15285,"trial_1","no_QUD","noQUD"
"summa.wav","[1899, 'Yes']",36,"13",140,9.15285,"trial_1","no_QUD","noQUD"
"summa.wav","[1657, 'Yes']",37,"13",140,9.15285,"trial_1","no_QUD","noQUD"
"summa.wav","[1840, 'No']",38,"0",140,9.15285,"trial_1","no_QUD","noQUD"
"all.wav","[1380, 'Yes']",39,"13",140,9.15285,"trial_1","no_QUD","noQUD"
"two.wav","[1725, 'Yes']",40,"2",140,9.15285,"trial_1","no_QUD","noQUD"
"eight.wav","[4023, 'Yes']",41,"8",140,9.15285,"trial_1","no_QUD","noQUD"
"all.wav","[1683, 'No']",42,"11",140,9.15285,"trial_1","no_QUD","noQUD"
"summa.wav","[1735, 'Yes']",43,"5",140,9.15285,"trial_1","no_QUD","noQUD"
"ten.wav","[1758, 'No']",44,"5",140,9.15285,"trial_1","no_QUD","noQUD"
"eleven.wav","[5307, 'Yes']",45,"11",140,9.15285,"trial_1","no_QUD","noQUD"
"all.wav","[1414, 'Yes']",46,"13",140,9.15285,"trial_1","no_QUD","noQUD"
"ten.wav","[4357, 'No']",47,"13",140,9.15285,"trial_2","no_QUD","noQUD"
"summa.wav","[1532, 'Yes']",48,"13",140,9.15285,"trial_2","no_QUD","noQUD"
"five.wav","[2492, 'Yes']",49,"5",140,9.15285,"trial_2","no_QUD","noQUD"
"one.wav","[1670, 'No']",50,"11",140,9.15285,"trial_2","no_QUD","noQUD"
"two.wav","[2031, 'No']",51,"5",140,9.15285,"trial_2","no_QUD","noQUD"
"summa.wav","[1763, 'No']",52,"0",140,9.15285,"trial_2","no_QUD","noQUD"
"none.wav","[2473, 'No']",53,"13",140,9.15285,"trial_2","no_QUD","noQUD"
"eight.wav","[2387, 'Yes']",54,"8",140,9.15285,"trial_2","no_QUD","noQUD"
"none.wav","[1431, 'Yes']",55,"0",140,9.15285,"trial_2","no_QUD","noQUD"
"two.wav","[1405, 'Yes']",56,"2",140,9.15285,"trial_2","no_QUD","noQUD"
"three.wav","[1764, 'No']",57,"0",140,9.15285,"trial_2","no_QUD","noQUD"
"summa.wav","[1670, 'Yes']",58,"2",140,9.15285,"trial_2","no_QUD","noQUD"
"all.wav","[1424, 'Yes']",59,"13",140,9.15285,"trial_2","no_QUD","noQUD"
"all.wav","[1486, 'Yes']",60,"13",140,9.15285,"trial_2","no_QUD","noQUD"
"all.wav","[1737, 'No']",61,"5",140,9.15285,"trial_2","no_QUD","noQUD"
"summa.wav","[1816, 'Yes']",62,"13",140,9.15285,"trial_2","no_QUD","noQUD"
"eight.wav","[2659, 'Yes']",63,"8",140,9.15285,"trial_2","no_QUD","noQUD"
"all.wav","[1748, 'No']",64,"8",140,9.15285,"trial_2","no_QUD","noQUD"
"none.wav","[1789, 'Yes']",65,"0",140,9.15285,"trial_2","no_QUD","noQUD"
"summa.wav","[1393, 'Yes']",66,"11",140,9.15285,"trial_2","no_QUD","noQUD"
"two.wav","[1403, 'Yes']",67,"2",140,9.15285,"trial_2","no_QUD","noQUD"
"all.wav","[1492, 'No']",68,"0",140,9.15285,"trial_2","no_QUD","noQUD"
"summa.wav","[1463, 'Yes']",69,"13",140,9.15285,"trial_2","no_QUD","noQUD"
"twelve.wav","[2128, 'No']",70,"2",140,9.15285,"trial_2","no_QUD","noQUD"
"all.wav","[1336, 'Yes']",71,"13",140,9.15285,"trial_2","no_QUD","noQUD"
"all.wav","[1375, 'Yes']",72,"13",140,9.15285,"trial_2","no_QUD","noQUD"
"eight.wav","[2255, 'Yes']",73,"8",140,9.15285,"trial_2","no_QUD","noQUD"
"all.wav","[1883, 'No']",74,"11",140,9.15285,"trial_2","no_QUD","noQUD"
"nine.wav","[2081, 'No']",75,"5",140,9.15285,"trial_2","no_QUD","noQUD"
"none.wav","[1731, 'No']",76,"2",140,9.15285,"trial_2","no_QUD","noQUD"
"two.wav","[1667, 'No']",77,"8",140,9.15285,"trial_2","no_QUD","noQUD"
"five.wav","[1359, 'Yes']",78,"5",140,9.15285,"trial_2","no_QUD","noQUD"
"summa.wav","[1474, 'Yes']",79,"13",140,9.15285,"trial_2","no_QUD","noQUD"
"eleven.wav","[3399, 'Yes']",80,"11",140,9.15285,"trial_2","no_QUD","noQUD"
"summa.wav","[1742, 'No']",81,"0",140,9.15285,"trial_2","no_QUD","noQUD"
"five.wav","[2311, 'No']",82,"13",140,9.15285,"trial_2","no_QUD","noQUD"
"","[0, 'Mary']",1,"Mary",141,7.90946666666667,"bot_check","no_QUD","noQUD"
"","[0, 'Four']",3,"",141,7.90946666666667,"audio_check","no_QUD","noQUD"
"none.wav","[1472, 'No']",6,"13",141,7.90946666666667,"practice_trial","no_QUD","noQUD"
"all.wav","[873, 'Yes']",7,"13",141,7.90946666666667,"practice_trial","no_QUD","noQUD"
"all.wav","[930, 'Yes']",8,"0",141,7.90946666666667,"practice_trial","no_QUD","noQUD"
"none.wav","[1410, 'Yes']",9,"0",141,7.90946666666667,"practice_trial","no_QUD","noQUD"
"summa.wav","[1586, 'No']",11,"0",141,7.90946666666667,"trial_1","no_QUD","noQUD"
"thirteen.wav","[8036, 'No']",12,"11",141,7.90946666666667,"trial_1","no_QUD","noQUD"
"eleven.wav","[6549, 'No']",13,"8",141,7.90946666666667,"trial_1","no_QUD","noQUD"
"summa.wav","[2413, 'No']",14,"13",141,7.90946666666667,"trial_1","no_QUD","noQUD"
"four.wav","[1420, 'No']",15,"5",141,7.90946666666667,"trial_1","no_QUD","noQUD"
"all.wav","[1149, 'No']",16,"2",141,7.90946666666667,"trial_1","no_QUD","noQUD"
"two.wav","[1245, 'Yes']",17,"2",141,7.90946666666667,"trial_1","no_QUD","noQUD"
"none.wav","[1293, 'No']",18,"8",141,7.90946666666667,"trial_1","no_QUD","noQUD"
"summa.wav","[1226, 'Yes']",19,"8",141,7.90946666666667,"trial_1","no_QUD","noQUD"
"five.wav","[1233, 'No']",20,"0",141,7.90946666666667,"trial_1","no_QUD","noQUD"
"two.wav","[1753, 'Yes']",21,"2",141,7.90946666666667,"trial_1","no_QUD","noQUD"
"all.wav","[1021, 'No']",22,"5",141,7.90946666666667,"trial_1","no_QUD","noQUD"
"eight.wav","[1446, 'No']",23,"13",141,7.90946666666667,"trial_1","no_QUD","noQUD"
"all.wav","[998, 'Yes']",24,"13",141,7.90946666666667,"trial_1","no_QUD","noQUD"
"none.wav","[1272, 'Yes']",25,"0",141,7.90946666666667,"trial_1","no_QUD","noQUD"
"eight.wav","[5109, 'Yes']",26,"8",141,7.90946666666667,"trial_1","no_QUD","noQUD"
"summa.wav","[3198, 'No']",27,"13",141,7.90946666666667,"trial_1","no_QUD","noQUD"
"all.wav","[1227, 'Yes']",28,"13",141,7.90946666666667,"trial_1","no_QUD","noQUD"
"eight.wav","[3126, 'Yes']",29,"8",141,7.90946666666667,"trial_1","no_QUD","noQUD"
"summa.wav","[1138, 'No']",30,"13",141,7.90946666666667,"trial_1","no_QUD","noQUD"
"eleven.wav","[5388, 'Yes']",31,"11",141,7.90946666666667,"trial_1","no_QUD","noQUD"
"all.wav","[1242, 'No']",32,"0",141,7.90946666666667,"trial_1","no_QUD","noQUD"
"summa.wav","[1083, 'Yes']",33,"5",141,7.90946666666667,"trial_1","no_QUD","noQUD"
"none.wav","[1066, 'No']",34,"0",141,7.90946666666667,"trial_1","no_QUD","noQUD"
"none.wav","[1746, 'No']",35,"11",141,7.90946666666667,"trial_1","no_QUD","noQUD"
"eleven.wav","[1795, 'No']",36,"0",141,7.90946666666667,"trial_1","no_QUD","noQUD"
"two.wav","[1215, 'Yes']",37,"2",141,7.90946666666667,"trial_1","no_QUD","noQUD"
"summa.wav","[1419, 'No']",38,"0",141,7.90946666666667,"trial_1","no_QUD","noQUD"
"summa.wav","[2140, 'No']",39,"13",141,7.90946666666667,"trial_1","no_QUD","noQUD"
"all.wav","[1534, 'Yes']",40,"13",141,7.90946666666667,"trial_1","no_QUD","noQUD"
"five.wav","[1320, 'Yes']",41,"5",141,7.90946666666667,"trial_1","no_QUD","noQUD"
"all.wav","[1317, 'No']",42,"11",141,7.90946666666667,"trial_1","no_QUD","noQUD"
"ten.wav","[1125, 'No']",43,"5",141,7.90946666666667,"trial_1","no_QUD","noQUD"
"all.wav","[957, 'Yes']",44,"13",141,7.90946666666667,"trial_1","no_QUD","noQUD"
"two.wav","[1452, 'Yes']",45,"2",141,7.90946666666667,"trial_1","no_QUD","noQUD"
"seven.wav","[1908, 'No']",46,"11",141,7.90946666666667,"trial_1","no_QUD","noQUD"
"ten.wav","[2336, 'No']",47,"13",141,7.90946666666667,"trial_2","no_QUD","noQUD"
"none.wav","[2793, 'Yes']",48,"0",141,7.90946666666667,"trial_2","no_QUD","noQUD"
"two.wav","[1011, 'Yes']",49,"2",141,7.90946666666667,"trial_2","no_QUD","noQUD"
"eight.wav","[2298, 'Yes']",50,"8",141,7.90946666666667,"trial_2","no_QUD","noQUD"
"summa.wav","[1230, 'Yes']",51,"2",141,7.90946666666667,"trial_2","no_QUD","noQUD"
"all.wav","[1113, 'No']",52,"5",141,7.90946666666667,"trial_2","no_QUD","noQUD"
"summa.wav","[1179, 'No']",53,"0",141,7.90946666666667,"trial_2","no_QUD","noQUD"
"eight.wav","[1674, 'Yes']",54,"8",141,7.90946666666667,"trial_2","no_QUD","noQUD"
"summa.wav","[1110, 'No']",55,"13",141,7.90946666666667,"trial_2","no_QUD","noQUD"
"one.wav","[2135, 'No']",56,"11",141,7.90946666666667,"trial_2","no_QUD","noQUD"
"five.wav","[1170, 'Yes']",57,"5",141,7.90946666666667,"trial_2","no_QUD","noQUD"
"three.wav","[1575, 'No']",58,"0",141,7.90946666666667,"trial_2","no_QUD","noQUD"
"none.wav","[1349, 'No']",59,"13",141,7.90946666666667,"trial_2","no_QUD","noQUD"
"all.wav","[1475, 'Yes']",60,"13",141,7.90946666666667,"trial_2","no_QUD","noQUD"
"all.wav","[1177, 'No']",61,"8",141,7.90946666666667,"trial_2","no_QUD","noQUD"
"summa.wav","[1540, 'No']",62,"13",141,7.90946666666667,"trial_2","no_QUD","noQUD"
"two.wav","[1371, 'No']",63,"5",141,7.90946666666667,"trial_2","no_QUD","noQUD"
"all.wav","[827, 'Yes']",64,"13",141,7.90946666666667,"trial_2","no_QUD","noQUD"
"five.wav","[1172, 'No']",65,"13",141,7.90946666666667,"trial_2","no_QUD","noQUD"
"nine.wav","[1270, 'No']",66,"5",141,7.90946666666667,"trial_2","no_QUD","noQUD"
"all.wav","[1204, 'No']",67,"11",141,7.90946666666667,"trial_2","no_QUD","noQUD"
"summa.wav","[1112, 'Yes']",68,"11",141,7.90946666666667,"trial_2","no_QUD","noQUD"
"two.wav","[1301, 'No']",69,"8",141,7.90946666666667,"trial_2","no_QUD","noQUD"
"none.wav","[1300, 'No']",70,"2",141,7.90946666666667,"trial_2","no_QUD","noQUD"
"none.wav","[1522, 'Yes']",71,"0",141,7.90946666666667,"trial_2","no_QUD","noQUD"
"summa.wav","[1340, 'No']",72,"0",141,7.90946666666667,"trial_2","no_QUD","noQUD"
"summa.wav","[1436, 'No']",73,"13",141,7.90946666666667,"trial_2","no_QUD","noQUD"
"five.wav","[1102, 'Yes']",74,"5",141,7.90946666666667,"trial_2","no_QUD","noQUD"
"eight.wav","[1256, 'Yes']",75,"8",141,7.90946666666667,"trial_2","no_QUD","noQUD"
"all.wav","[892, 'Yes']",76,"13",141,7.90946666666667,"trial_2","no_QUD","noQUD"
"all.wav","[977, 'Yes']",77,"13",141,7.90946666666667,"trial_2","no_QUD","noQUD"
"all.wav","[1114, 'No']",78,"0",141,7.90946666666667,"trial_2","no_QUD","noQUD"
"two.wav","[1180, 'Yes']",79,"2",141,7.90946666666667,"trial_2","no_QUD","noQUD"
"twelve.wav","[1484, 'No']",80,"2",141,7.90946666666667,"trial_2","no_QUD","noQUD"
"summa.wav","[1494, 'No']",81,"13",141,7.90946666666667,"trial_2","no_QUD","noQUD"
"eleven.wav","[2366, 'Yes']",82,"11",141,7.90946666666667,"trial_2","no_QUD","noQUD"
"","[0, 'its a beautiful day']",1,"Jessica",115,11.3799833333333,"bot_check","no_QUD","noQUD"
"","[0, 'jessica']",1,"Jessica",115,11.3799833333333,"bot_check","no_QUD","noQUD"
"","[0, 'Four']",3,"",115,11.3799833333333,"audio_check","no_QUD","noQUD"
"none.wav","[4456, 'Yes']",6,"13",115,11.3799833333333,"practice_trial","no_QUD","noQUD"
"all.wav","[3192, 'Yes']",7,"13",115,11.3799833333333,"practice_trial","no_QUD","noQUD"
"all.wav","[3125, 'Yes']",8,"0",115,11.3799833333333,"practice_trial","no_QUD","noQUD"
"none.wav","[2636, 'Yes']",9,"0",115,11.3799833333333,"practice_trial","no_QUD","noQUD"
"five.wav","[4063, 'No']",11,"0",115,11.3799833333333,"trial_1","no_QUD","noQUD"
"summa.wav","[7250, 'Yes']",12,"13",115,11.3799833333333,"trial_1","no_QUD","noQUD"
"eight.wav","[16969, 'No']",13,"8",115,11.3799833333333,"trial_1","no_QUD","noQUD"
"thirteen.wav","[9165, 'Yes']",14,"11",115,11.3799833333333,"trial_1","no_QUD","noQUD"
"all.wav","[3557, 'No']",15,"13",115,11.3799833333333,"trial_1","no_QUD","noQUD"
"summa.wav","[4625, 'Yes']",16,"8",115,11.3799833333333,"trial_1","no_QUD","noQUD"
"none.wav","[3371, 'No']",17,"0",115,11.3799833333333,"trial_1","no_QUD","noQUD"
"two.wav","[2881, 'No']",18,"2",115,11.3799833333333,"trial_1","no_QUD","noQUD"
"all.wav","[3822, 'Yes']",19,"2",115,11.3799833333333,"trial_1","no_QUD","noQUD"
"summa.wav","[4088, 'Yes']",20,"13",115,11.3799833333333,"trial_1","no_QUD","noQUD"
"none.wav","[4834, 'Yes']",21,"8",115,11.3799833333333,"trial_1","no_QUD","noQUD"
"eleven.wav","[5396, 'Yes']",22,"8",115,11.3799833333333,"trial_1","no_QUD","noQUD"
"all.wav","[3211, 'No']",23,"13",115,11.3799833333333,"trial_1","no_QUD","noQUD"
"all.wav","[3359, 'Yes']",24,"5",115,11.3799833333333,"trial_1","no_QUD","noQUD"
"four.wav","[4193, 'Yes']",25,"5",115,11.3799833333333,"trial_1","no_QUD","noQUD"
"two.wav","[3487, 'No']",26,"2",115,11.3799833333333,"trial_1","no_QUD","noQUD"
"eight.wav","[4598, 'Yes']",27,"13",115,11.3799833333333,"trial_1","no_QUD","noQUD"
"summa.wav","[3836, 'Yes']",28,"0",115,11.3799833333333,"trial_1","no_QUD","noQUD"
"summa.wav","[3140, 'Yes']",29,"13",115,11.3799833333333,"trial_1","no_QUD","noQUD"
"two.wav","[4221, 'No']",30,"2",115,11.3799833333333,"trial_1","no_QUD","noQUD"
"seven.wav","[16008, 'No']",31,"11",115,11.3799833333333,"trial_1","no_QUD","noQUD"
"eleven.wav","[6773, 'No']",32,"11",115,11.3799833333333,"trial_1","no_QUD","noQUD"
"summa.wav","[3803, 'Yes']",33,"0",115,11.3799833333333,"trial_1","no_QUD","noQUD"
"ten.wav","[4823, 'Yes']",34,"5",115,11.3799833333333,"trial_1","no_QUD","noQUD"
"all.wav","[3187, 'No']",35,"13",115,11.3799833333333,"trial_1","no_QUD","noQUD"
"two.wav","[2552, 'No']",36,"2",115,11.3799833333333,"trial_1","no_QUD","noQUD"
"eleven.wav","[3919, 'Yes']",37,"0",115,11.3799833333333,"trial_1","no_QUD","noQUD"
"none.wav","[3615, 'No']",38,"0",115,11.3799833333333,"trial_1","no_QUD","noQUD"
"summa.wav","[3424, 'Yes']",39,"13",115,11.3799833333333,"trial_1","no_QUD","noQUD"
"all.wav","[2956, 'No']",40,"13",115,11.3799833333333,"trial_1","no_QUD","noQUD"
"none.wav","[3994, 'Yes']",41,"11",115,11.3799833333333,"trial_1","no_QUD","noQUD"
"all.wav","[3210, 'No']",42,"0",115,11.3799833333333,"trial_1","no_QUD","noQUD"
"summa.wav","[3470, 'Yes']",43,"5",115,11.3799833333333,"trial_1","no_QUD","noQUD"
"eight.wav","[5242, 'Yes']",44,"8",115,11.3799833333333,"trial_1","no_QUD","noQUD"
"five.wav","[3455, 'No']",45,"5",115,11.3799833333333,"trial_1","no_QUD","noQUD"
"all.wav","[3784, 'Yes']",46,"11",115,11.3799833333333,"trial_1","no_QUD","noQUD"
"summa.wav","[4533, 'Yes']",47,"0",115,11.3799833333333,"trial_2","no_QUD","noQUD"
"all.wav","[2347, 'No']",48,"13",115,11.3799833333333,"trial_2","no_QUD","noQUD"
"none.wav","[4846, 'No']",49,"0",115,11.3799833333333,"trial_2","no_QUD","noQUD"
"one.wav","[3313, 'Yes']",50,"11",115,11.3799833333333,"trial_2","no_QUD","noQUD"
"all.wav","[3290, 'Yes']",51,"5",115,11.3799833333333,"trial_2","no_QUD","noQUD"
"ten.wav","[3757, 'Yes']",52,"13",115,11.3799833333333,"trial_2","no_QUD","noQUD"
"all.wav","[3156, 'Yes']",53,"8",115,11.3799833333333,"trial_2","no_QUD","noQUD"
"all.wav","[4605, 'No']",54,"13",115,11.3799833333333,"trial_2","no_QUD","noQUD"
"none.wav","[3314, 'Yes']",55,"13",115,11.3799833333333,"trial_2","no_QUD","noQUD"
"five.wav","[3588, 'No']",56,"5",115,11.3799833333333,"trial_2","no_QUD","noQUD"
"three.wav","[3249, 'Yes']",57,"0",115,11.3799833333333,"trial_2","no_QUD","noQUD"
"summa.wav","[3911, 'Yes']",58,"13",115,11.3799833333333,"trial_2","no_QUD","noQUD"
"two.wav","[4778, 'Yes']",59,"5",115,11.3799833333333,"trial_2","no_QUD","noQUD"
"two.wav","[3391, 'No']",60,"2",115,11.3799833333333,"trial_2","no_QUD","noQUD"
"summa.wav","[3316, 'Yes']",61,"13",115,11.3799833333333,"trial_2","no_QUD","noQUD"
"summa.wav","[2788, 'Yes']",62,"2",115,11.3799833333333,"trial_2","no_QUD","noQUD"
"eight.wav","[3828, 'No']",63,"8",115,11.3799833333333,"trial_2","no_QUD","noQUD"
"eight.wav","[2585, 'No']",64,"8",115,11.3799833333333,"trial_2","no_QUD","noQUD"
"all.wav","[2423, 'No']",65,"13",115,11.3799833333333,"trial_2","no_QUD","noQUD"
"eleven.wav","[5426, 'No']",66,"11",115,11.3799833333333,"trial_2","no_QUD","noQUD"
"five.wav","[2486, 'No']",67,"5",115,11.3799833333333,"trial_2","no_QUD","noQUD"
"summa.wav","[2626, 'Yes']",68,"13",115,11.3799833333333,"trial_2","no_QUD","noQUD"
"none.wav","[2720, 'Yes']",69,"2",115,11.3799833333333,"trial_2","no_QUD","noQUD"
"nine.wav","[5876, 'Yes']",70,"5",115,11.3799833333333,"trial_2","no_QUD","noQUD"
"summa.wav","[2453, 'Yes']",71,"13",115,11.3799833333333,"trial_2","no_QUD","noQUD"
"five.wav","[3668, 'Yes']",72,"13",115,11.3799833333333,"trial_2","no_QUD","noQUD"
"all.wav","[3490, 'Yes']",73,"11",115,11.3799833333333,"trial_2","no_QUD","noQUD"
"all.wav","[2894, 'No']",74,"0",115,11.3799833333333,"trial_2","no_QUD","noQUD"
"all.wav","[2912, 'No']",75,"13",115,11.3799833333333,"trial_2","no_QUD","noQUD"
"none.wav","[3612, 'No']",76,"0",115,11.3799833333333,"trial_2","no_QUD","noQUD"
"summa.wav","[3920, 'Yes']",77,"0",115,11.3799833333333,"trial_2","no_QUD","noQUD"
"two.wav","[2229, 'No']",78,"2",115,11.3799833333333,"trial_2","no_QUD","noQUD"
"summa.wav","[2891, 'Yes']",79,"11",115,11.3799833333333,"trial_2","no_QUD","noQUD"
