"","slide_type","image","slide_number","Answer.condition","workerid","Answer.time_in_minutes","rawRT","key","audio"
"22216","trial_2","11",75,"any_QUD",274,9.10721666666667,"1397","No","all.wav"
"22217","trial_2","0",76,"any_QUD",274,9.10721666666667,"1205","No","all.wav"
"22218","trial_2","13",77,"any_QUD",274,9.10721666666667,"1462","Yes","all.wav"
"22219","trial_2","11",78,"any_QUD",274,9.10721666666667,"1790","Yes","some.wav"
"22220","trial_2","2",79,"any_QUD",274,9.10721666666667,"1547","No","twelve.wav"
"22221","trial_2","5",80,"any_QUD",274,9.10721666666667,"1177","Yes","five.wav"
"22222","trial_2","13",81,"any_QUD",274,9.10721666666667,"1216","Yes","all.wav"
"22223","trial_2","13",82,"any_QUD",274,9.10721666666667,"1323","No","some.wav"
"22224","trial_2","5",83,"any_QUD",274,9.10721666666667,"1522","No","nine.wav"
"22225","bot_check","Barbara",1,"any_QUD",275,13.2982333333333,"0","Barbara",""
"22226","audio_check","",3,"any_QUD",275,13.2982333333333,"0","Four",""
"22227","comprehension_check_1","",4,"any_QUD",275,13.2982333333333,"0","Jam",""
"22228","practice_trial","13",6,"any_QUD",275,13.2982333333333,"1396","No","none.wav"
"22229","practice_trial","13",7,"any_QUD",275,13.2982333333333,"487","No","all.wav"
"22230","practice_trial","0",8,"any_QUD",275,13.2982333333333,"2936","No","all.wav"
"22231","practice_trial","0",9,"any_QUD",275,13.2982333333333,"1715","Yes","none.wav"
"22232","trial_1","2",11,"any_QUD",275,13.2982333333333,"1671","Yes","two.wav"
"22233","trial_1","13",12,"any_QUD",275,13.2982333333333,"1415","Yes","all.wav"
"22234","trial_1","13",13,"any_QUD",275,13.2982333333333,"1628","No","some.wav"
"22235","trial_1","8",14,"any_QUD",275,13.2982333333333,"1275","Yes","some.wav"
"22236","trial_1","13",15,"any_QUD",275,13.2982333333333,"2589","No","eight.wav"
"22237","trial_1","0",16,"any_QUD",275,13.2982333333333,"1338","Yes","none.wav"
"22238","trial_1","0",17,"any_QUD",275,13.2982333333333,"1413","No","some.wav"
"22239","trial_1","13",18,"any_QUD",275,13.2982333333333,"1405","Yes","all.wav"
"22240","trial_1","8",19,"any_QUD",275,13.2982333333333,"3306","Yes","eight.wav"
"22241","trial_1","2",20,"any_QUD",275,13.2982333333333,"1520","Yes","two.wav"
"22242","trial_1","13",21,"any_QUD",275,13.2982333333333,"1658","No","some.wav"
"22243","trial_1","0",22,"any_QUD",275,13.2982333333333,"1457","No","five.wav"
"22244","trial_1","8",23,"any_QUD",275,13.2982333333333,"1552","No","thirteen.wav"
"22245","trial_1","8",24,"any_QUD",275,13.2982333333333,"1708","No","eleven.wav"
"22246","trial_1","5",25,"any_QUD",275,13.2982333333333,"1358","No","all.wav"
"22247","trial_1","8",26,"any_QUD",275,13.2982333333333,"1600","No","none.wav"
"22248","trial_1","2",27,"any_QUD",275,13.2982333333333,"1474","No","all.wav"
"22249","trial_1","5",28,"any_QUD",275,13.2982333333333,"2259","No","four.wav"
"22250","trial_1","5",29,"any_QUD",275,13.2982333333333,"1469","No","ten.wav"
"22251","trial_1","13",30,"any_QUD",275,13.2982333333333,"1385","Yes","all.wav"
"22252","trial_1","0",31,"any_QUD",275,13.2982333333333,"1392","No","eleven.wav"
"22253","trial_1","11",32,"any_QUD",275,13.2982333333333,"3787","Yes","eleven.wav"
"22254","trial_1","13",33,"any_QUD",275,13.2982333333333,"1478","No","some.wav"
"22255","trial_1","13",34,"any_QUD",275,13.2982333333333,"1164","Yes","all.wav"
"22256","trial_1","0",35,"any_QUD",275,13.2982333333333,"1373","Yes","none.wav"
"22257","trial_1","5",36,"any_QUD",275,13.2982333333333,"1291","Yes","some.wav"
"22258","trial_1","0",37,"any_QUD",275,13.2982333333333,"1076","No","all.wav"
"22259","trial_1","11",38,"any_QUD",275,13.2982333333333,"1064","No","all.wav"
"22260","trial_1","0",39,"any_QUD",275,13.2982333333333,"984","No","some.wav"
"22261","trial_1","2",40,"any_QUD",275,13.2982333333333,"1297","Yes","two.wav"
"22262","trial_1","2",41,"any_QUD",275,13.2982333333333,"1084","Yes","two.wav"
"22263","trial_1","11",42,"any_QUD",275,13.2982333333333,"2229","No","seven.wav"
"22264","trial_1","5",43,"any_QUD",275,13.2982333333333,"1486","Yes","five.wav"
"22265","trial_1","0",44,"any_QUD",275,13.2982333333333,"1131","Yes","none.wav"
"22266","trial_1","13",45,"any_QUD",275,13.2982333333333,"968","No","some.wav"
"22267","trial_1","8",46,"any_QUD",275,13.2982333333333,"3944","No","eight.wav"
"22268","comprehension_check_2","",47,"any_QUD",275,13.2982333333333,"0","Jam",""
"22269","trial_2","5",48,"any_QUD",275,13.2982333333333,"1153","No","all.wav"
"22270","trial_2","8",49,"any_QUD",275,13.2982333333333,"2883","Yes","eight.wav"
"22271","trial_2","13",50,"any_QUD",275,13.2982333333333,"874","Yes","all.wav"
"22272","trial_2","0",51,"any_QUD",275,13.2982333333333,"916","No","some.wav"
"22273","trial_2","0",52,"any_QUD",275,13.2982333333333,"1070","Yes","none.wav"
"22274","trial_2","13",53,"any_QUD",275,13.2982333333333,"1429","No","some.wav"
"22275","trial_2","13",54,"any_QUD",275,13.2982333333333,"1283","Yes","all.wav"
"22276","trial_2","2",55,"any_QUD",275,13.2982333333333,"1244","Yes","some.wav"
"22277","trial_2","5",56,"any_QUD",275,13.2982333333333,"1348","No","two.wav"
"22278","trial_2","8",57,"any_QUD",275,13.2982333333333,"2916","Yes","eight.wav"
"22279","trial_2","13",58,"any_QUD",275,13.2982333333333,"956","No","some.wav"
"22280","trial_2","13",59,"any_QUD",275,13.2982333333333,"1244","No","none.wav"
"22281","trial_2","2",60,"any_QUD",275,13.2982333333333,"1127","Yes","two.wav"
"22282","trial_2","5",61,"any_QUD",275,13.2982333333333,"1451","Yes","five.wav"
"22283","trial_2","11",62,"any_QUD",275,13.2982333333333,"1150","No","one.wav"
"22284","trial_2","0",63,"any_QUD",275,13.2982333333333,"1171","No","three.wav"
"22285","trial_2","13",64,"any_QUD",275,13.2982333333333,"1651","No","ten.wav"
"22286","trial_2","8",65,"any_QUD",275,13.2982333333333,"1223","No","all.wav"
"22287","trial_2","11",66,"any_QUD",275,13.2982333333333,"4024","Late","eleven.wav"
"22288","trial_2","13",67,"any_QUD",275,13.2982333333333,"1404","No","some.wav"
"22289","trial_2","13",68,"any_QUD",275,13.2982333333333,"1617","Yes","some.wav"
"22290","trial_2","13",69,"any_QUD",275,13.2982333333333,"1070","Yes","all.wav"
"22291","trial_2","11",70,"any_QUD",275,13.2982333333333,"1154","No","all.wav"
"22292","trial_2","0",71,"any_QUD",275,13.2982333333333,"903","No","some.wav"
"22293","trial_2","0",72,"any_QUD",275,13.2982333333333,"979","Yes","none.wav"
"22294","trial_2","0",73,"any_QUD",275,13.2982333333333,"841","No","all.wav"
"22295","trial_2","5",74,"any_QUD",275,13.2982333333333,"1261","Yes","five.wav"
"22296","trial_2","2",75,"any_QUD",275,13.2982333333333,"1032","Yes","two.wav"
"22297","trial_2","5",76,"any_QUD",275,13.2982333333333,"1078","No","nine.wav"
"22298","trial_2","2",77,"any_QUD",275,13.2982333333333,"1084","No","twelve.wav"
"22299","trial_2","8",78,"any_QUD",275,13.2982333333333,"1176","No","two.wav"
"22300","trial_2","13",79,"any_QUD",275,13.2982333333333,"1092","No","five.wav"
"22301","trial_2","8",80,"any_QUD",275,13.2982333333333,"1988","Yes","eight.wav"
"22302","trial_2","11",81,"any_QUD",275,13.2982333333333,"1243","Yes","some.wav"
"22303","trial_2","2",82,"any_QUD",275,13.2982333333333,"955","No","none.wav"
"22304","trial_2","13",83,"any_QUD",275,13.2982333333333,"838","Yes","all.wav"
"22305","bot_check","Jessica",1,"any_QUD",276,9.22458333333333,"0","Jessica",""
"22306","audio_check","",3,"any_QUD",276,9.22458333333333,"0","Four",""
"22307","comprehension_check_1","",4,"any_QUD",276,9.22458333333333,"0","Jam",""
"22308","practice_trial","13",6,"any_QUD",276,9.22458333333333,"2324","No","none.wav"
"22309","practice_trial","13",7,"any_QUD",276,9.22458333333333,"1454","Yes","all.wav"
"22310","practice_trial","0",8,"any_QUD",276,9.22458333333333,"1487","No","all.wav"
"22311","practice_trial","0",9,"any_QUD",276,9.22458333333333,"1457","Yes","none.wav"
"22312","trial_1","8",11,"any_QUD",276,9.22458333333333,"2805","Yes","eight.wav"
"22313","trial_1","13",12,"any_QUD",276,9.22458333333333,"1585","Yes","all.wav"
"22314","trial_1","8",13,"any_QUD",276,9.22458333333333,"1830","No","thirteen.wav"
"22315","trial_1","2",14,"any_QUD",276,9.22458333333333,"1619","No","all.wav"
"22316","trial_1","8",15,"any_QUD",276,9.22458333333333,"1727","No","eleven.wav"
"22317","trial_1","0",16,"any_QUD",276,9.22458333333333,"1742","No","five.wav"
"22318","trial_1","2",17,"any_QUD",276,9.22458333333333,"1497","Yes","two.wav"
"22319","trial_1","13",18,"any_QUD",276,9.22458333333333,"1629","Yes","all.wav"
"22320","trial_1","0",19,"any_QUD",276,9.22458333333333,"1579","Yes","none.wav"
"22321","trial_1","8",20,"any_QUD",276,9.22458333333333,"1680","Yes","some.wav"
"22322","trial_1","2",21,"any_QUD",276,9.22458333333333,"2102","Yes","two.wav"
"22323","trial_1","13",22,"any_QUD",276,9.22458333333333,"1715","No","some.wav"
"22324","trial_1","5",23,"any_QUD",276,9.22458333333333,"2031","No","four.wav"
"22325","trial_1","8",24,"any_QUD",276,9.22458333333333,"1624","No","none.wav"
"22326","trial_1","5",25,"any_QUD",276,9.22458333333333,"1694","No","all.wav"
"22327","trial_1","13",26,"any_QUD",276,9.22458333333333,"1654","No","eight.wav"
"22328","trial_1","0",27,"any_QUD",276,9.22458333333333,"1621","No","some.wav"
"22329","trial_1","13",28,"any_QUD",276,9.22458333333333,"1536","No","some.wav"
"22330","trial_1","2",29,"any_QUD",276,9.22458333333333,"1760","Yes","two.wav"
"22331","trial_1","11",30,"any_QUD",276,9.22458333333333,"1541","No","all.wav"
"22332","trial_1","0",31,"any_QUD",276,9.22458333333333,"1537","No","all.wav"
"22333","trial_1","11",32,"any_QUD",276,9.22458333333333,"1865","No","seven.wav"
"22334","trial_1","8",33,"any_QUD",276,9.22458333333333,"2221","Yes","eight.wav"
"22335","trial_1","13",34,"any_QUD",276,9.22458333333333,"1651","Yes","all.wav"
"22336","trial_1","0",35,"any_QUD",276,9.22458333333333,"1820","No","eleven.wav"
"22337","trial_1","0",36,"any_QUD",276,9.22458333333333,"1671","Yes","none.wav"
"22338","trial_1","13",37,"any_QUD",276,9.22458333333333,"1560","No","some.wav"
"22339","trial_1","13",38,"any_QUD",276,9.22458333333333,"1727","Yes","all.wav"
"22340","trial_1","5",39,"any_QUD",276,9.22458333333333,"1664","Yes","some.wav"
"22341","trial_1","0",40,"any_QUD",276,9.22458333333333,"1690","Yes","none.wav"
"22342","trial_1","11",41,"any_QUD",276,9.22458333333333,"3927","Yes","eleven.wav"
"22343","trial_1","0",42,"any_QUD",276,9.22458333333333,"1628","No","some.wav"
"22344","trial_1","2",43,"any_QUD",276,9.22458333333333,"1679","Yes","two.wav"
"22345","trial_1","5",44,"any_QUD",276,9.22458333333333,"1661","No","ten.wav"
"22346","trial_1","13",45,"any_QUD",276,9.22458333333333,"1499","No","some.wav"
"22347","trial_1","5",46,"any_QUD",276,9.22458333333333,"1645","Yes","five.wav"
"22348","comprehension_check_2","",47,"any_QUD",276,9.22458333333333,"0","Jam",""
"22349","trial_2","13",48,"any_QUD",276,9.22458333333333,"1619","Yes","all.wav"
"22350","trial_2","13",49,"any_QUD",276,9.22458333333333,"1750","No","some.wav"
"22351","trial_2","0",50,"any_QUD",276,9.22458333333333,"1748","No","some.wav"
"22352","trial_2","8",51,"any_QUD",276,9.22458333333333,"3309","Yes","eight.wav"
"22353","trial_2","13",52,"any_QUD",276,9.22458333333333,"1464","Yes","all.wav"
"22354","trial_2","2",53,"any_QUD",276,9.22458333333333,"1434","Yes","two.wav"
"22355","trial_2","5",54,"any_QUD",276,9.22458333333333,"1511","Yes","five.wav"
"22356","trial_2","8",55,"any_QUD",276,9.22458333333333,"1484","Yes","eight.wav"
"22357","trial_2","5",56,"any_QUD",276,9.22458333333333,"1540","No","all.wav"
"22358","trial_2","13",57,"any_QUD",276,9.22458333333333,"1506","No","some.wav"
"22359","trial_2","0",58,"any_QUD",276,9.22458333333333,"1707","Yes","none.wav"
"22360","trial_2","0",59,"any_QUD",276,9.22458333333333,"1565","No","three.wav"
"22361","trial_2","8",60,"any_QUD",276,9.22458333333333,"1484","No","all.wav"
"22362","trial_2","2",61,"any_QUD",276,9.22458333333333,"1613","Yes","some.wav"
"22363","trial_2","13",62,"any_QUD",276,9.22458333333333,"1678","No","none.wav"
"22364","trial_2","5",63,"any_QUD",276,9.22458333333333,"1694","No","two.wav"
"22365","trial_2","11",64,"any_QUD",276,9.22458333333333,"1630","No","one.wav"
"22366","trial_2","13",65,"any_QUD",276,9.22458333333333,"1847","No","ten.wav"
"22367","trial_2","13",66,"any_QUD",276,9.22458333333333,"1714","No","some.wav"
"22368","trial_2","2",67,"any_QUD",276,9.22458333333333,"1826","No","twelve.wav"
"22369","trial_2","11",68,"any_QUD",276,9.22458333333333,"1692","Yes","some.wav"
"22370","trial_2","5",69,"any_QUD",276,9.22458333333333,"1839","No","nine.wav"
"22371","trial_2","11",70,"any_QUD",276,9.22458333333333,"1641","No","all.wav"
"22372","trial_2","8",71,"any_QUD",276,9.22458333333333,"1638","Yes","eight.wav"
"22373","trial_2","13",72,"any_QUD",276,9.22458333333333,"1877","No","five.wav"
"22374","trial_2","13",73,"any_QUD",276,9.22458333333333,"2338","Yes","all.wav"
"22375","trial_2","13",74,"any_QUD",276,9.22458333333333,"1691","Yes","all.wav"
"22376","trial_2","2",75,"any_QUD",276,9.22458333333333,"1637","Yes","two.wav"
"22377","trial_2","0",76,"any_QUD",276,9.22458333333333,"1642","No","all.wav"
"22378","trial_2","11",77,"any_QUD",276,9.22458333333333,"2160","Yes","eleven.wav"
"22379","trial_2","8",78,"any_QUD",276,9.22458333333333,"1542","No","two.wav"
"22380","trial_2","0",79,"any_QUD",276,9.22458333333333,"2246","No","some.wav"
"22381","trial_2","5",80,"any_QUD",276,9.22458333333333,"1738","Yes","five.wav"
"22382","trial_2","13",81,"any_QUD",276,9.22458333333333,"1592","No","some.wav"
"22383","trial_2","0",82,"any_QUD",276,9.22458333333333,"1796","Yes","none.wav"
"22384","trial_2","2",83,"any_QUD",276,9.22458333333333,"1478","No","none.wav"
"22385","bot_check","Margaret",1,"any_QUD",277,9.59456666666667,"0","Margaret",""
"22386","audio_check","",3,"any_QUD",277,9.59456666666667,"0","Four",""
"22387","comprehension_check_1","",4,"any_QUD",277,9.59456666666667,"0","Jam",""
"22388","practice_trial","13",6,"any_QUD",277,9.59456666666667,"4001","Late","none.wav"
"22389","practice_trial","13",7,"any_QUD",277,9.59456666666667,"3496","Yes","all.wav"
"22390","practice_trial","0",8,"any_QUD",277,9.59456666666667,"2324","Yes","all.wav"
"22391","practice_trial","0",9,"any_QUD",277,9.59456666666667,"4001","Late","none.wav"
"22392","trial_1","0",11,"any_QUD",277,9.59456666666667,"3096","No","none.wav"
"22393","trial_1","8",12,"any_QUD",277,9.59456666666667,"4002","Late","eleven.wav"
"22394","trial_1","13",13,"any_QUD",277,9.59456666666667,"2825","Yes","all.wav"
"22395","trial_1","5",14,"any_QUD",277,9.59456666666667,"2147","No","four.wav"
"22396","trial_1","8",15,"any_QUD",277,9.59456666666667,"59","Yes","thirteen.wav"
"22397","trial_1","2",16,"any_QUD",277,9.59456666666667,"255","Late","two.wav"
"22398","trial_1","8",17,"any_QUD",277,9.59456666666667,"2448","No","none.wav"
"22399","trial_1","13",18,"any_QUD",277,9.59456666666667,"4002","Late","some.wav"
"22400","trial_1","2",19,"any_QUD",277,9.59456666666667,"1506","Yes","all.wav"
"22401","trial_1","0",20,"any_QUD",277,9.59456666666667,"2258","No","five.wav"
"22402","trial_1","2",21,"any_QUD",277,9.59456666666667,"2904","Yes","two.wav"
"22403","trial_1","13",22,"any_QUD",277,9.59456666666667,"1034","Yes","eight.wav"
"22404","trial_1","8",23,"any_QUD",277,9.59456666666667,"1400","Yes","eight.wav"
"22405","trial_1","8",24,"any_QUD",277,9.59456666666667,"670","Yes","some.wav"
"22406","trial_1","5",25,"any_QUD",277,9.59456666666667,"69","Late","all.wav"
"22407","trial_1","0",26,"any_QUD",277,9.59456666666667,"1679","No","some.wav"
"22408","trial_1","13",27,"any_QUD",277,9.59456666666667,"993","No","some.wav"
"22409","trial_1","13",28,"any_QUD",277,9.59456666666667,"1131","No","all.wav"
"22410","trial_1","2",29,"any_QUD",277,9.59456666666667,"1631","No","two.wav"
"22411","trial_1","8",30,"any_QUD",277,9.59456666666667,"1746","Yes","eight.wav"
"22412","trial_1","2",31,"any_QUD",277,9.59456666666667,"1416","No","two.wav"
"22413","trial_1","11",32,"any_QUD",277,9.59456666666667,"2401","No","eleven.wav"
"22414","trial_1","0",33,"any_QUD",277,9.59456666666667,"1290","No","all.wav"
"22415","trial_1","0",34,"any_QUD",277,9.59456666666667,"1659","Yes","eleven.wav"
"22416","trial_1","11",35,"any_QUD",277,9.59456666666667,"524","Yes","seven.wav"
"22417","trial_1","13",36,"any_QUD",277,9.59456666666667,"128","Late","all.wav"
"22418","trial_1","13",37,"any_QUD",277,9.59456666666667,"1582054877550","Yes","all.wav"
"22419","trial_1","0",38,"any_QUD",277,9.59456666666667,"763","Late","none.wav"
"22420","trial_1","13",39,"any_QUD",277,9.59456666666667,"1354","Yes","some.wav"
"22421","trial_1","5",40,"any_QUD",277,9.59456666666667,"2386","No","ten.wav"
"22422","trial_1","0",41,"any_QUD",277,9.59456666666667,"2465","No","none.wav"
"22423","trial_1","5",42,"any_QUD",277,9.59456666666667,"17","Yes","five.wav"
"22424","trial_1","5",43,"any_QUD",277,9.59456666666667,"387","Late","some.wav"
"22425","trial_1","13",44,"any_QUD",277,9.59456666666667,"1688","No","some.wav"
"22426","trial_1","0",45,"any_QUD",277,9.59456666666667,"1962","Yes","some.wav"
"22427","trial_1","11",46,"any_QUD",277,9.59456666666667,"835","No","all.wav"
"22428","comprehension_check_2","",47,"any_QUD",277,9.59456666666667,"0","Empty",""
"22429","comprehension_check_2","",47,"any_QUD",277,9.59456666666667,"0","Empty",""
"22430","comprehension_check_2","",47,"any_QUD",277,9.59456666666667,"0","Empty",""
"22431","comprehension_check_2","",47,"any_QUD",277,9.59456666666667,"0","Jam",""
"22432","trial_2","0",48,"any_QUD",277,9.59456666666667,"4003","Late","some.wav"
"22433","trial_2","5",49,"any_QUD",277,9.59456666666667,"1208","Yes","all.wav"
"22434","trial_2","13",50,"any_QUD",277,9.59456666666667,"3418","No","some.wav"
"22435","trial_2","11",51,"any_QUD",277,9.59456666666667,"1409","Yes","one.wav"
"22436","trial_2","2",52,"any_QUD",277,9.59456666666667,"1559","No","two.wav"
"22437","trial_2","5",53,"any_QUD",277,9.59456666666667,"908","No","two.wav"
"22438","trial_2","8",54,"any_QUD",277,9.59456666666667,"967","No","all.wav"
"22439","trial_2","5",55,"any_QUD",277,9.59456666666667,"650","No","five.wav"
"22440","trial_2","0",56,"any_QUD",277,9.59456666666667,"145","Late","three.wav"
"22441","trial_2","13",57,"any_QUD",277,9.59456666666667,"1551","No","some.wav"
"22442","trial_2","13",58,"any_QUD",277,9.59456666666667,"825","No","all.wav"
"22443","trial_2","13",59,"any_QUD",277,9.59456666666667,"1051","No","all.wav"
"22444","trial_2","8",60,"any_QUD",277,9.59456666666667,"1730","No","eight.wav"
"22445","trial_2","2",61,"any_QUD",277,9.59456666666667,"1203","Yes","some.wav"
"22446","trial_2","13",62,"any_QUD",277,9.59456666666667,"1104","Yes","none.wav"
"22447","trial_2","13",63,"any_QUD",277,9.59456666666667,"1066","Yes","ten.wav"
"22448","trial_2","0",64,"any_QUD",277,9.59456666666667,"1582055032271","Yes","none.wav"
"22449","trial_2","8",65,"any_QUD",277,9.59456666666667,"2811","Yes","eight.wav"
"22450","trial_2","2",66,"any_QUD",277,9.59456666666667,"937","Late","twelve.wav"
"22451","trial_2","2",67,"any_QUD",277,9.59456666666667,"971","Yes","two.wav"
"22452","trial_2","11",68,"any_QUD",277,9.59456666666667,"1580","Yes","eleven.wav"
"22453","trial_2","11",69,"any_QUD",277,9.59456666666667,"1082","Yes","all.wav"
"22454","trial_2","0",70,"any_QUD",277,9.59456666666667,"1330","Yes","some.wav"
"22455","trial_2","13",71,"any_QUD",277,9.59456666666667,"1018","Yes","all.wav"
"22456","trial_2","8",72,"any_QUD",277,9.59456666666667,"938","Yes","two.wav"
"22457","trial_2","5",73,"any_QUD",277,9.59456666666667,"1582055068999","Yes","five.wav"
"22458","trial_2","2",74,"any_QUD",277,9.59456666666667,"872","Late","none.wav"
"22459","trial_2","13",75,"any_QUD",277,9.59456666666667,"1582055075662","Yes","some.wav"
"22460","trial_2","13",76,"any_QUD",277,9.59456666666667,"1711","Late","five.wav"
"22461","trial_2","11",77,"any_QUD",277,9.59456666666667,"1833","No","some.wav"
"22462","trial_2","13",78,"any_QUD",277,9.59456666666667,"2588","No","all.wav"
"22463","trial_2","0",79,"any_QUD",277,9.59456666666667,"1563","No","none.wav"
"22464","trial_2","0",80,"any_QUD",277,9.59456666666667,"1601","No","all.wav"
"22465","trial_2","13",81,"any_QUD",277,9.59456666666667,"1522","No","some.wav"
"22466","trial_2","5",82,"any_QUD",277,9.59456666666667,"3563","No","nine.wav"
"22467","trial_2","8",83,"any_QUD",277,9.59456666666667,"1582055117454","No","eight.wav"
"22468","bot_check","Elizabeth",1,"any_QUD",278,18.4033166666667,"0","Elizabeth",""
"22469","audio_check","",3,"any_QUD",278,18.4033166666667,"0","Four",""
"22470","comprehension_check_1","",4,"any_QUD",278,18.4033166666667,"0","Silent",""
"22471","comprehension_check_1","",4,"any_QUD",278,18.4033166666667,"0","Jam",""
"22472","practice_trial","13",6,"any_QUD",278,18.4033166666667,"1958","No","none.wav"
"22473","practice_trial","13",7,"any_QUD",278,18.4033166666667,"128","No","all.wav"
"22474","practice_trial","0",8,"any_QUD",278,18.4033166666667,"13","Late","all.wav"
"22475","practice_trial","0",9,"any_QUD",278,18.4033166666667,"201","Yes","none.wav"
"22476","trial_1","8",11,"any_QUD",278,18.4033166666667,"1582055111777","No","some.wav"
"22477","trial_1","13",12,"any_QUD",278,18.4033166666667,"1582055115534","No","eight.wav"
"22478","trial_1","2",13,"any_QUD",278,18.4033166666667,"1582055118624","No","all.wav"
"22479","trial_1","2",14,"any_QUD",278,18.4033166666667,"1582055122604","Yes","two.wav"
"22480","trial_1","8",15,"any_QUD",278,18.4033166666667,"1582055129501","No","thirteen.wav"
"22481","trial_1","5",16,"any_QUD",278,18.4033166666667,"260","Yes","all.wav"
"22482","trial_1","8",17,"any_QUD",278,18.4033166666667,"1582055140167","No","none.wav"
"22483","trial_1","13",18,"any_QUD",278,18.4033166666667,"70","No","all.wav"
"22484","trial_1","13",19,"any_QUD",278,18.4033166666667,"2188","Yes","some.wav"
"22485","trial_1","8",20,"any_QUD",278,18.4033166666667,"2209","No","eleven.wav"
"22486","trial_1","5",21,"any_QUD",278,18.4033166666667,"2621","Yes","four.wav"
"22487","trial_1","0",22,"any_QUD",278,18.4033166666667,"2390","Yes","five.wav"
"22488","trial_1","2",23,"any_QUD",278,18.4033166666667,"2040","Yes","two.wav"
"22489","trial_1","13",24,"any_QUD",278,18.4033166666667,"118","No","all.wav"
"22490","trial_1","13",25,"any_QUD",278,18.4033166666667,"1582055218336","No","some.wav"
"22491","trial_1","0",26,"any_QUD",278,18.4033166666667,"660","Late","none.wav"
"22492","trial_1","0",27,"any_QUD",278,18.4033166666667,"4002","Late","some.wav"
"22493","trial_1","8",28,"any_QUD",278,18.4033166666667,"1765","Yes","eight.wav"
"22494","trial_1","13",29,"any_QUD",278,18.4033166666667,"595","No","some.wav"
"22495","trial_1","0",30,"any_QUD",278,18.4033166666667,"1406","Yes","none.wav"
"22496","trial_1","13",31,"any_QUD",278,18.4033166666667,"1582055327211","No","some.wav"
"22497","trial_1","5",32,"any_QUD",278,18.4033166666667,"586","No","ten.wav"
"22498","trial_1","11",33,"any_QUD",278,18.4033166666667,"195","No","eleven.wav"
"22499","trial_1","0",34,"any_QUD",278,18.4033166666667,"1582055342808","Yes","eleven.wav"
"22500","trial_1","8",35,"any_QUD",278,18.4033166666667,"3","Late","eight.wav"
"22501","trial_1","0",36,"any_QUD",278,18.4033166666667,"1542","No","all.wav"
"22502","trial_1","11",37,"any_QUD",278,18.4033166666667,"1334","No","seven.wav"
"22503","trial_1","5",38,"any_QUD",278,18.4033166666667,"2957","Yes","some.wav"
"22504","trial_1","5",39,"any_QUD",278,18.4033166666667,"592","Yes","five.wav"
"22505","trial_1","11",40,"any_QUD",278,18.4033166666667,"3479","No","all.wav"
"22506","trial_1","13",41,"any_QUD",278,18.4033166666667,"1619","No","all.wav"
"22507","trial_1","2",42,"any_QUD",278,18.4033166666667,"1582055406915","Yes","two.wav"
"22508","trial_1","13",43,"any_QUD",278,18.4033166666667,"730","Late","all.wav"
"22509","trial_1","0",44,"any_QUD",278,18.4033166666667,"1582055414855","Yes","none.wav"
"22510","trial_1","0",45,"any_QUD",278,18.4033166666667,"1582055421773","Yes","some.wav"
"22511","trial_1","2",46,"any_QUD",278,18.4033166666667,"1582055428417","Yes","two.wav"
"22512","comprehension_check_2","",47,"any_QUD",278,18.4033166666667,"0","Jam",""
"22513","trial_2","11",48,"any_QUD",278,18.4033166666667,"1474","Yes","one.wav"
"22514","trial_2","5",49,"any_QUD",278,18.4033166666667,"1758","No","all.wav"
"22515","trial_2","0",50,"any_QUD",278,18.4033166666667,"1008","Yes","none.wav"
"22516","trial_2","13",51,"any_QUD",278,18.4033166666667,"1615","No","ten.wav"
"22517","trial_2","8",52,"any_QUD",278,18.4033166666667,"1546","No","eight.wav"
"22518","trial_2","13",53,"any_QUD",278,18.4033166666667,"1090","Yes","none.wav"
"22519","trial_2","13",54,"any_QUD",278,18.4033166666667,"1400","Yes","some.wav"
"22520","trial_2","13",55,"any_QUD",278,18.4033166666667,"1261","No","all.wav"
"22521","trial_2","8",56,"any_QUD",278,18.4033166666667,"722","No","all.wav"
"22522","trial_2","2",57,"any_QUD",278,18.4033166666667,"1160","Yes","two.wav"
"22523","trial_2","8",58,"any_QUD",278,18.4033166666667,"1415","No","eight.wav"
"22524","trial_2","0",59,"any_QUD",278,18.4033166666667,"183","No","three.wav"
"22525","trial_2","2",60,"any_QUD",278,18.4033166666667,"1582055522849","Yes","some.wav"
"22526","trial_2","13",61,"any_QUD",278,18.4033166666667,"793","Late","all.wav"
"22527","trial_2","0",62,"any_QUD",278,18.4033166666667,"1232","Yes","some.wav"
"22528","trial_2","5",63,"any_QUD",278,18.4033166666667,"3330","Yes","five.wav"
"22529","trial_2","13",64,"any_QUD",278,18.4033166666667,"1259","Yes","some.wav"
"22530","trial_2","5",65,"any_QUD",278,18.4033166666667,"1324","Yes","two.wav"
"22531","trial_2","11",66,"any_QUD",278,18.4033166666667,"1083","Yes","some.wav"
"22532","trial_2","13",67,"any_QUD",278,18.4033166666667,"1689","Yes","some.wav"
"22533","trial_2","0",68,"any_QUD",278,18.4033166666667,"2017","Yes","some.wav"
"22534","trial_2","13",69,"any_QUD",278,18.4033166666667,"1644","Yes","five.wav"
"22535","trial_2","8",70,"any_QUD",278,18.4033166666667,"1841","Yes","two.wav"
"22536","trial_2","8",71,"any_QUD",278,18.4033166666667,"1254","No","eight.wav"
"22537","trial_2","0",72,"any_QUD",278,18.4033166666667,"1225","No","all.wav"
