"Answer.time_in_minutes","image","audio","response","workerid","Answer.condition","slide_type","slide_number","speaker_cond"
9.6585,"13","none.wav","[1764, 'No']",10,"age1-anyQUD","practice_trial",6,"r1-age1-any"
9.6585,"13","all.wav","[1578, 'Yes']",10,"age1-anyQUD","practice_trial",7,"r1-age1-any"
9.6585,"0","all.wav","[1658, 'No']",10,"age1-anyQUD","practice_trial",8,"r1-age1-any"
9.6585,"0","none.wav","[1675, 'Yes']",10,"age1-anyQUD","practice_trial",9,"r1-age1-any"
9.6585,"8","summa.wav","[1389, 'Yes']",10,"age1-anyQUD","trial_1",11,"r1-age1-any"
9.6585,"13","all.wav","[1015, 'Yes']",10,"age1-anyQUD","trial_1",12,"r1-age1-any"
9.6585,"0","none.wav","[1422, 'Yes']",10,"age1-anyQUD","trial_1",13,"r1-age1-any"
9.6585,"13","eight.wav","[1943, 'No']",10,"age1-anyQUD","trial_1",14,"r1-age1-any"
9.6585,"13","summa.wav","[1566, 'No']",10,"age1-anyQUD","trial_1",15,"r1-age1-any"
9.6585,"8","eight.wav","[2682, 'Yes']",10,"age1-anyQUD","trial_1",16,"r1-age1-any"
9.6585,"2","two.wav","[1284, 'Yes']",10,"age1-anyQUD","trial_1",17,"r1-age1-any"
9.6585,"0","summa.wav","[1688, 'No']",10,"age1-anyQUD","trial_1",18,"r1-age1-any"
9.6585,"5","four.wav","[1754, 'No']",10,"age1-anyQUD","trial_1",19,"r1-age1-any"
9.6585,"13","summa.wav","[1485, 'No']",10,"age1-anyQUD","trial_1",20,"r1-age1-any"
9.6585,"2","two.wav","[1481, 'Yes']",10,"age1-anyQUD","trial_1",21,"r1-age1-any"
9.6585,"13","all.wav","[1351, 'Yes']",10,"age1-anyQUD","trial_1",22,"r1-age1-any"
9.6585,"0","five.wav","[1745, 'No']",10,"age1-anyQUD","trial_1",23,"r1-age1-any"
9.6585,"11","thirteen.wav","[7969, 'No']",10,"age1-anyQUD","trial_1",24,"r1-age1-any"
9.6585,"2","all.wav","[1636, 'No']",10,"age1-anyQUD","trial_1",25,"r1-age1-any"
9.6585,"5","all.wav","[1615, 'No']",10,"age1-anyQUD","trial_1",26,"r1-age1-any"
9.6585,"8","eleven.wav","[4270, 'No']",10,"age1-anyQUD","trial_1",27,"r1-age1-any"
9.6585,"8","none.wav","[2394, 'No']",10,"age1-anyQUD","trial_1",28,"r1-age1-any"
9.6585,"13","summa.wav","[1553, 'No']",10,"age1-anyQUD","trial_1",29,"r1-age1-any"
9.6585,"2","two.wav","[1605, 'Yes']",10,"age1-anyQUD","trial_1",30,"r1-age1-any"
9.6585,"5","five.wav","[993, 'Yes']",10,"age1-anyQUD","trial_1",31,"r1-age1-any"
9.6585,"13","all.wav","[1177, 'Yes']",10,"age1-anyQUD","trial_1",32,"r1-age1-any"
9.6585,"11","eleven.wav","[6149, 'Yes']",10,"age1-anyQUD","trial_1",33,"r1-age1-any"
9.6585,"11","none.wav","[1461, 'No']",10,"age1-anyQUD","trial_1",34,"r1-age1-any"
9.6585,"11","seven.wav","[1716, 'No']",10,"age1-anyQUD","trial_1",35,"r1-age1-any"
9.6585,"5","summa.wav","[1828, 'Yes']",10,"age1-anyQUD","trial_1",36,"r1-age1-any"
9.6585,"0","summa.wav","[1266, 'No']",10,"age1-anyQUD","trial_1",37,"r1-age1-any"
9.6585,"5","ten.wav","[1566, 'No']",10,"age1-anyQUD","trial_1",38,"r1-age1-any"
9.6585,"11","all.wav","[1409, 'No']",10,"age1-anyQUD","trial_1",39,"r1-age1-any"
9.6585,"13","summa.wav","[1511, 'No']",10,"age1-anyQUD","trial_1",40,"r1-age1-any"
9.6585,"0","none.wav","[299, 'No']",10,"age1-anyQUD","trial_1",41,"r1-age1-any"
9.6585,"0","eleven.wav","[1644, 'No']",10,"age1-anyQUD","trial_1",42,"r1-age1-any"
9.6585,"13","all.wav","[1461, 'Yes']",10,"age1-anyQUD","trial_1",43,"r1-age1-any"
9.6585,"0","all.wav","[1492, 'No']",10,"age1-anyQUD","trial_1",44,"r1-age1-any"
9.6585,"2","two.wav","[1571, 'Yes']",10,"age1-anyQUD","trial_1",45,"r1-age1-any"
9.6585,"8","eight.wav","[2597, 'Yes']",10,"age1-anyQUD","trial_1",46,"r1-age1-any"
9.6585,"","","[0, 'Jam']",10,"age1-anyQUD","comprehension_check_2",47,"r1-age1-any"
9.6585,"2","summa.wav","[2855, 'Yes']",10,"age1-anyQUD","trial_2",48,"r1-age1-any"
9.6585,"8","eight.wav","[2675, 'Yes']",10,"age1-anyQUD","trial_2",49,"r1-age1-any"
9.6585,"5","five.wav","[1040, 'Yes']",10,"age1-anyQUD","trial_2",50,"r1-age1-any"
9.6585,"13","summa.wav","[5114, 'No']",10,"age1-anyQUD","trial_2",51,"r1-age1-any"
9.6585,"0","summa.wav","[1427, 'No']",10,"age1-anyQUD","trial_2",52,"r1-age1-any"
9.6585,"13","none.wav","[1495, 'No']",10,"age1-anyQUD","trial_2",53,"r1-age1-any"
9.6585,"8","eight.wav","[2781, 'Yes']",10,"age1-anyQUD","trial_2",54,"r1-age1-any"
9.6585,"5","all.wav","[1380, 'No']",10,"age1-anyQUD","trial_2",55,"r1-age1-any"
9.6585,"11","one.wav","[3438, 'No']",10,"age1-anyQUD","trial_2",56,"r1-age1-any"
9.6585,"13","ten.wav","[1875, 'No']",10,"age1-anyQUD","trial_2",57,"r1-age1-any"
9.6585,"0","none.wav","[1473, 'Yes']",10,"age1-anyQUD","trial_2",58,"r1-age1-any"
9.6585,"2","two.wav","[2151, 'Yes']",10,"age1-anyQUD","trial_2",59,"r1-age1-any"
9.6585,"0","three.wav","[1579, 'No']",10,"age1-anyQUD","trial_2",60,"r1-age1-any"
9.6585,"13","all.wav","[1596, 'Yes']",10,"age1-anyQUD","trial_2",61,"r1-age1-any"
9.6585,"13","summa.wav","[2400, 'No']",10,"age1-anyQUD","trial_2",62,"r1-age1-any"
9.6585,"8","all.wav","[1429, 'No']",10,"age1-anyQUD","trial_2",63,"r1-age1-any"
9.6585,"5","two.wav","[1671, 'No']",10,"age1-anyQUD","trial_2",64,"r1-age1-any"
9.6585,"13","all.wav","[1521, 'Yes']",10,"age1-anyQUD","trial_2",65,"r1-age1-any"
9.6585,"0","all.wav","[1637, 'No']",10,"age1-anyQUD","trial_2",66,"r1-age1-any"
9.6585,"11","eleven.wav","[2051, 'Yes']",10,"age1-anyQUD","trial_2",67,"r1-age1-any"
9.6585,"8","eight.wav","[2847, 'Yes']",10,"age1-anyQUD","trial_2",68,"r1-age1-any"
9.6585,"11","summa.wav","[1899, 'Yes']",10,"age1-anyQUD","trial_2",69,"r1-age1-any"
9.6585,"5","five.wav","[1702, 'Yes']",10,"age1-anyQUD","trial_2",70,"r1-age1-any"
9.6585,"2","two.wav","[1473, 'Yes']",10,"age1-anyQUD","trial_2",71,"r1-age1-any"
9.6585,"13","all.wav","[1442, 'Yes']",10,"age1-anyQUD","trial_2",72,"r1-age1-any"
9.6585,"2","twelve.wav","[1764, 'No']",10,"age1-anyQUD","trial_2",73,"r1-age1-any"
9.6585,"5","nine.wav","[1858, 'No']",10,"age1-anyQUD","trial_2",74,"r1-age1-any"
9.6585,"13","all.wav","[1632, 'Yes']",10,"age1-anyQUD","trial_2",75,"r1-age1-any"
9.6585,"0","none.wav","[1711, 'Yes']",10,"age1-anyQUD","trial_2",76,"r1-age1-any"
9.6585,"8","two.wav","[1525, 'No']",10,"age1-anyQUD","trial_2",77,"r1-age1-any"
9.6585,"13","five.wav","[1665, 'No']",10,"age1-anyQUD","trial_2",78,"r1-age1-any"
9.6585,"13","summa.wav","[1647, 'No']",10,"age1-anyQUD","trial_2",79,"r1-age1-any"
9.6585,"2","none.wav","[2965, 'No']",10,"age1-anyQUD","trial_2",80,"r1-age1-any"
9.6585,"0","summa.wav","[1766, 'No']",10,"age1-anyQUD","trial_2",81,"r1-age1-any"
9.6585,"13","summa.wav","[1717, 'No']",10,"age1-anyQUD","trial_2",82,"r1-age1-any"
9.6585,"11","all.wav","[1424, 'No']",10,"age1-anyQUD","trial_2",83,"r1-age1-any"
11.3906166666667,"Margaret","","[0, 'Margaret']",11,"age1-anyQUD","bot_check",1,"r1-age1-any"
11.3906166666667,"","","[0, 'Four']",11,"age1-anyQUD","audio_check",3,"r1-age1-any"
11.3906166666667,"","","[0, 'Jam']",11,"age1-anyQUD","comprehension_check_1",4,"r1-age1-any"
11.3906166666667,"13","none.wav","[6316, 'No']",11,"age1-anyQUD","practice_trial",6,"r1-age1-any"
11.3906166666667,"13","all.wav","[2468, 'Yes']",11,"age1-anyQUD","practice_trial",7,"r1-age1-any"
11.3906166666667,"0","all.wav","[2130, 'No']",11,"age1-anyQUD","practice_trial",8,"r1-age1-any"
11.3906166666667,"0","none.wav","[2043, 'Yes']",11,"age1-anyQUD","practice_trial",9,"r1-age1-any"
11.3906166666667,"5","four.wav","[3202, 'No']",11,"age1-anyQUD","trial_1",11,"r1-age1-any"
11.3906166666667,"13","eight.wav","[4412, 'No']",11,"age1-anyQUD","trial_1",12,"r1-age1-any"
11.3906166666667,"5","all.wav","[1914, 'No']",11,"age1-anyQUD","trial_1",13,"r1-age1-any"
11.3906166666667,"8","eight.wav","[3013, 'Yes']",11,"age1-anyQUD","trial_1",14,"r1-age1-any"
11.3906166666667,"13","all.wav","[1761, 'Yes']",11,"age1-anyQUD","trial_1",15,"r1-age1-any"
11.3906166666667,"2","two.wav","[2151, 'Yes']",11,"age1-anyQUD","trial_1",16,"r1-age1-any"
11.3906166666667,"8","eleven.wav","[2879, 'No']",11,"age1-anyQUD","trial_1",17,"r1-age1-any"
11.3906166666667,"8","summa.wav","[2871, 'Yes']",11,"age1-anyQUD","trial_1",18,"r1-age1-any"
11.3906166666667,"0","summa.wav","[2204, 'No']",11,"age1-anyQUD","trial_1",19,"r1-age1-any"
11.3906166666667,"0","none.wav","[1915, 'Yes']",11,"age1-anyQUD","trial_1",20,"r1-age1-any"
11.3906166666667,"2","all.wav","[1669, 'No']",11,"age1-anyQUD","trial_1",21,"r1-age1-any"
11.3906166666667,"0","five.wav","[1599, 'No']",11,"age1-anyQUD","trial_1",22,"r1-age1-any"
11.3906166666667,"8","none.wav","[1878, 'No']",11,"age1-anyQUD","trial_1",23,"r1-age1-any"
11.3906166666667,"13","summa.wav","[12811, 'No']",11,"age1-anyQUD","trial_1",24,"r1-age1-any"
11.3906166666667,"11","thirteen.wav","[5347, 'No']",11,"age1-anyQUD","trial_1",25,"r1-age1-any"
11.3906166666667,"13","summa.wav","[8021, 'No']",11,"age1-anyQUD","trial_1",26,"r1-age1-any"
11.3906166666667,"2","two.wav","[2268, 'Yes']",11,"age1-anyQUD","trial_1",27,"r1-age1-any"
11.3906166666667,"13","all.wav","[2093, 'Yes']",11,"age1-anyQUD","trial_1",28,"r1-age1-any"
11.3906166666667,"5","ten.wav","[1939, 'No']",11,"age1-anyQUD","trial_1",29,"r1-age1-any"
11.3906166666667,"0","all.wav","[1508, 'No']",11,"age1-anyQUD","trial_1",30,"r1-age1-any"
11.3906166666667,"5","summa.wav","[1895, 'Yes']",11,"age1-anyQUD","trial_1",31,"r1-age1-any"
11.3906166666667,"5","five.wav","[1986, 'Yes']",11,"age1-anyQUD","trial_1",32,"r1-age1-any"
11.3906166666667,"13","summa.wav","[4198, 'No']",11,"age1-anyQUD","trial_1",33,"r1-age1-any"
11.3906166666667,"11","eleven.wav","[4072, 'Yes']",11,"age1-anyQUD","trial_1",34,"r1-age1-any"
11.3906166666667,"11","none.wav","[2108, 'No']",11,"age1-anyQUD","trial_1",35,"r1-age1-any"
11.3906166666667,"13","summa.wav","[2268, 'No']",11,"age1-anyQUD","trial_1",36,"r1-age1-any"
11.3906166666667,"13","all.wav","[2035, 'Yes']",11,"age1-anyQUD","trial_1",37,"r1-age1-any"
11.3906166666667,"8","eight.wav","[3166, 'Yes']",11,"age1-anyQUD","trial_1",38,"r1-age1-any"
11.3906166666667,"0","summa.wav","[2108, 'No']",11,"age1-anyQUD","trial_1",39,"r1-age1-any"
11.3906166666667,"2","two.wav","[1586, 'Yes']",11,"age1-anyQUD","trial_1",40,"r1-age1-any"
11.3906166666667,"11","seven.wav","[7533, 'No']",11,"age1-anyQUD","trial_1",41,"r1-age1-any"
11.3906166666667,"11","all.wav","[1920, 'No']",11,"age1-anyQUD","trial_1",42,"r1-age1-any"
11.3906166666667,"0","eleven.wav","[1802, 'No']",11,"age1-anyQUD","trial_1",43,"r1-age1-any"
11.3906166666667,"13","all.wav","[1678, 'Yes']",11,"age1-anyQUD","trial_1",44,"r1-age1-any"
11.3906166666667,"0","none.wav","[2328, 'Yes']",11,"age1-anyQUD","trial_1",45,"r1-age1-any"
11.3906166666667,"2","two.wav","[1810, 'Yes']",11,"age1-anyQUD","trial_1",46,"r1-age1-any"
11.3906166666667,"","","[0, 'Jam']",11,"age1-anyQUD","comprehension_check_2",47,"r1-age1-any"
11.3906166666667,"11","one.wav","[1757, 'No']",11,"age1-anyQUD","trial_2",48,"r1-age1-any"
11.3906166666667,"2","two.wav","[3553, 'Yes']",11,"age1-anyQUD","trial_2",49,"r1-age1-any"
11.3906166666667,"0","three.wav","[1995, 'No']",11,"age1-anyQUD","trial_2",50,"r1-age1-any"
11.3906166666667,"13","ten.wav","[5724, 'No']",11,"age1-anyQUD","trial_2",51,"r1-age1-any"
11.3906166666667,"8","eight.wav","[3352, 'Yes']",11,"age1-anyQUD","trial_2",52,"r1-age1-any"
11.3906166666667,"13","all.wav","[2214, 'Yes']",11,"age1-anyQUD","trial_2",53,"r1-age1-any"
11.3906166666667,"5","five.wav","[1882, 'Yes']",11,"age1-anyQUD","trial_2",54,"r1-age1-any"
11.3906166666667,"8","eight.wav","[2554, 'Yes']",11,"age1-anyQUD","trial_2",55,"r1-age1-any"
11.3906166666667,"5","two.wav","[1818, 'No']",11,"age1-anyQUD","trial_2",56,"r1-age1-any"
11.3906166666667,"5","all.wav","[1666, 'No']",11,"age1-anyQUD","trial_2",57,"r1-age1-any"
11.3906166666667,"2","summa.wav","[2097, 'Yes']",11,"age1-anyQUD","trial_2",58,"r1-age1-any"
11.3906166666667,"13","none.wav","[1989, 'No']",11,"age1-anyQUD","trial_2",59,"r1-age1-any"
11.3906166666667,"13","summa.wav","[1976, 'No']",11,"age1-anyQUD","trial_2",60,"r1-age1-any"
11.3906166666667,"13","all.wav","[3560, 'Yes']",11,"age1-anyQUD","trial_2",61,"r1-age1-any"
11.3906166666667,"0","summa.wav","[2663, 'No']",11,"age1-anyQUD","trial_2",62,"r1-age1-any"
11.3906166666667,"13","summa.wav","[3103, 'No']",11,"age1-anyQUD","trial_2",63,"r1-age1-any"
11.3906166666667,"8","all.wav","[1667, 'No']",11,"age1-anyQUD","trial_2",64,"r1-age1-any"
11.3906166666667,"0","none.wav","[2758, 'Yes']",11,"age1-anyQUD","trial_2",65,"r1-age1-any"
11.3906166666667,"13","all.wav","[2000, 'Yes']",11,"age1-anyQUD","trial_2",66,"r1-age1-any"
11.3906166666667,"5","five.wav","[1978, 'Yes']",11,"age1-anyQUD","trial_2",67,"r1-age1-any"
11.3906166666667,"11","summa.wav","[1748, 'Yes']",11,"age1-anyQUD","trial_2",68,"r1-age1-any"
11.3906166666667,"13","all.wav","[1998, 'Yes']",11,"age1-anyQUD","trial_2",69,"r1-age1-any"
11.3906166666667,"5","nine.wav","[2566, 'No']",11,"age1-anyQUD","trial_2",70,"r1-age1-any"
11.3906166666667,"0","summa.wav","[1986, 'No']",11,"age1-anyQUD","trial_2",71,"r1-age1-any"
11.3906166666667,"8","eight.wav","[2077, 'Yes']",11,"age1-anyQUD","trial_2",72,"r1-age1-any"
11.3906166666667,"8","two.wav","[1625, 'No']",11,"age1-anyQUD","trial_2",73,"r1-age1-any"
11.3906166666667,"0","all.wav","[1570, 'No']",11,"age1-anyQUD","trial_2",74,"r1-age1-any"
11.3906166666667,"2","none.wav","[1580, 'No']",11,"age1-anyQUD","trial_2",75,"r1-age1-any"
11.3906166666667,"2","two.wav","[1529, 'Yes']",11,"age1-anyQUD","trial_2",76,"r1-age1-any"
11.3906166666667,"13","summa.wav","[1689, 'No']",11,"age1-anyQUD","trial_2",77,"r1-age1-any"
11.3906166666667,"13","summa.wav","[2292, 'No']",11,"age1-anyQUD","trial_2",78,"r1-age1-any"
11.3906166666667,"13","five.wav","[8258, 'No']",11,"age1-anyQUD","trial_2",79,"r1-age1-any"
11.3906166666667,"2","twelve.wav","[2991, 'No']",11,"age1-anyQUD","trial_2",80,"r1-age1-any"
11.3906166666667,"11","all.wav","[2269, 'No']",11,"age1-anyQUD","trial_2",81,"r1-age1-any"
11.3906166666667,"0","none.wav","[2657, 'Yes']",11,"age1-anyQUD","trial_2",82,"r1-age1-any"
11.3906166666667,"11","eleven.wav","[13279, 'Yes']",11,"age1-anyQUD","trial_2",83,"r1-age1-any"
9.35731666666667,"Susan","","[0, 'Susan']",12,"age1-anyQUD","bot_check",1,"r1-age1-any"
9.35731666666667,"","","[0, 'Four']",12,"age1-anyQUD","audio_check",3,"r1-age1-any"
9.35731666666667,"","","[0, 'Jam']",12,"age1-anyQUD","comprehension_check_1",4,"r1-age1-any"
9.35731666666667,"13","none.wav","[2288, 'No']",12,"age1-anyQUD","practice_trial",6,"r1-age1-any"
9.35731666666667,"13","all.wav","[1847, 'Yes']",12,"age1-anyQUD","practice_trial",7,"r1-age1-any"
9.35731666666667,"0","all.wav","[1636, 'No']",12,"age1-anyQUD","practice_trial",8,"r1-age1-any"
9.35731666666667,"0","none.wav","[1937, 'Yes']",12,"age1-anyQUD","practice_trial",9,"r1-age1-any"
9.35731666666667,"13","summa.wav","[2347, 'No']",12,"age1-anyQUD","trial_1",11,"r1-age1-any"
9.35731666666667,"2","two.wav","[1931, 'Yes']",12,"age1-anyQUD","trial_1",12,"r1-age1-any"
9.35731666666667,"8","eleven.wav","[3533, 'No']",12,"age1-anyQUD","trial_1",13,"r1-age1-any"
9.35731666666667,"2","all.wav","[1720, 'No']",12,"age1-anyQUD","trial_1",14,"r1-age1-any"
9.35731666666667,"13","all.wav","[1233, 'Yes']",12,"age1-anyQUD","trial_1",15,"r1-age1-any"
9.35731666666667,"13","all.wav","[1230, 'Yes']",12,"age1-anyQUD","trial_1",16,"r1-age1-any"
9.35731666666667,"13","summa.wav","[1412, 'No']",12,"age1-anyQUD","trial_1",17,"r1-age1-any"
9.35731666666667,"0","summa.wav","[2374, 'No']",12,"age1-anyQUD","trial_1",18,"r1-age1-any"
9.35731666666667,"13","eight.wav","[2670, 'No']",12,"age1-anyQUD","trial_1",19,"r1-age1-any"
9.35731666666667,"5","four.wav","[1551, 'No']",12,"age1-anyQUD","trial_1",20,"r1-age1-any"
9.35731666666667,"8","none.wav","[2157, 'No']",12,"age1-anyQUD","trial_1",21,"r1-age1-any"
9.35731666666667,"0","none.wav","[1925, 'Yes']",12,"age1-anyQUD","trial_1",22,"r1-age1-any"
9.35731666666667,"11","thirteen.wav","[4628, 'No']",12,"age1-anyQUD","trial_1",23,"r1-age1-any"
9.35731666666667,"2","two.wav","[1613, 'Yes']",12,"age1-anyQUD","trial_1",24,"r1-age1-any"
9.35731666666667,"0","five.wav","[1388, 'No']",12,"age1-anyQUD","trial_1",25,"r1-age1-any"
9.35731666666667,"5","all.wav","[1492, 'No']",12,"age1-anyQUD","trial_1",26,"r1-age1-any"
9.35731666666667,"8","summa.wav","[1543, 'Yes']",12,"age1-anyQUD","trial_1",27,"r1-age1-any"
9.35731666666667,"8","eight.wav","[2959, 'Yes']",12,"age1-anyQUD","trial_1",28,"r1-age1-any"
9.35731666666667,"5","ten.wav","[1502, 'No']",12,"age1-anyQUD","trial_1",29,"r1-age1-any"
9.35731666666667,"0","all.wav","[1126, 'No']",12,"age1-anyQUD","trial_1",30,"r1-age1-any"
9.35731666666667,"2","two.wav","[1161, 'Yes']",12,"age1-anyQUD","trial_1",31,"r1-age1-any"
9.35731666666667,"0","summa.wav","[1082, 'No']",12,"age1-anyQUD","trial_1",32,"r1-age1-any"
9.35731666666667,"13","all.wav","[995, 'Yes']",12,"age1-anyQUD","trial_1",33,"r1-age1-any"
9.35731666666667,"13","summa.wav","[1150, 'No']",12,"age1-anyQUD","trial_1",34,"r1-age1-any"
9.35731666666667,"11","all.wav","[1505, 'No']",12,"age1-anyQUD","trial_1",35,"r1-age1-any"
9.35731666666667,"0","none.wav","[1371, 'Yes']",12,"age1-anyQUD","trial_1",36,"r1-age1-any"
9.35731666666667,"5","five.wav","[1527, 'Yes']",12,"age1-anyQUD","trial_1",37,"r1-age1-any"
9.35731666666667,"11","eleven.wav","[4321, 'Yes']",12,"age1-anyQUD","trial_1",38,"r1-age1-any"
9.35731666666667,"13","summa.wav","[1568, 'No']",12,"age1-anyQUD","trial_1",39,"r1-age1-any"
9.35731666666667,"8","eight.wav","[3518, 'Yes']",12,"age1-anyQUD","trial_1",40,"r1-age1-any"
9.35731666666667,"11","none.wav","[1579, 'No']",12,"age1-anyQUD","trial_1",41,"r1-age1-any"
9.35731666666667,"13","all.wav","[1511, 'Yes']",12,"age1-anyQUD","trial_1",42,"r1-age1-any"
9.35731666666667,"11","seven.wav","[2927, 'No']",12,"age1-anyQUD","trial_1",43,"r1-age1-any"
9.35731666666667,"5","summa.wav","[1481, 'Yes']",12,"age1-anyQUD","trial_1",44,"r1-age1-any"
9.35731666666667,"2","two.wav","[1271, 'Yes']",12,"age1-anyQUD","trial_1",45,"r1-age1-any"
9.35731666666667,"0","eleven.wav","[1303, 'No']",12,"age1-anyQUD","trial_1",46,"r1-age1-any"
9.35731666666667,"","","[0, 'Jam']",12,"age1-anyQUD","comprehension_check_2",47,"r1-age1-any"
9.35731666666667,"11","one.wav","[1304, 'No']",12,"age1-anyQUD","trial_2",48,"r1-age1-any"
9.35731666666667,"13","ten.wav","[6066, 'No']",12,"age1-anyQUD","trial_2",49,"r1-age1-any"
9.35731666666667,"5","five.wav","[1107, 'Yes']",12,"age1-anyQUD","trial_2",50,"r1-age1-any"
9.35731666666667,"13","summa.wav","[1238, 'No']",12,"age1-anyQUD","trial_2",51,"r1-age1-any"
9.35731666666667,"13","all.wav","[1845, 'Yes']",12,"age1-anyQUD","trial_2",52,"r1-age1-any"
9.35731666666667,"0","three.wav","[1805, 'No']",12,"age1-anyQUD","trial_2",53,"r1-age1-any"
9.35731666666667,"8","all.wav","[1349, 'No']",12,"age1-anyQUD","trial_2",54,"r1-age1-any"
9.35731666666667,"13","all.wav","[841, 'Yes']",12,"age1-anyQUD","trial_2",55,"r1-age1-any"
9.35731666666667,"13","none.wav","[1117, 'No']",12,"age1-anyQUD","trial_2",56,"r1-age1-any"
9.35731666666667,"0","summa.wav","[1176, 'No']",12,"age1-anyQUD","trial_2",57,"r1-age1-any"
9.35731666666667,"8","eight.wav","[2528, 'Yes']",12,"age1-anyQUD","trial_2",58,"r1-age1-any"
9.35731666666667,"8","eight.wav","[2755, 'Yes']",12,"age1-anyQUD","trial_2",59,"r1-age1-any"
9.35731666666667,"2","summa.wav","[1403, 'Yes']",12,"age1-anyQUD","trial_2",60,"r1-age1-any"
9.35731666666667,"5","all.wav","[1072, 'No']",12,"age1-anyQUD","trial_2",61,"r1-age1-any"
9.35731666666667,"0","none.wav","[1490, 'Yes']",12,"age1-anyQUD","trial_2",62,"r1-age1-any"
9.35731666666667,"13","summa.wav","[1593, 'No']",12,"age1-anyQUD","trial_2",63,"r1-age1-any"
9.35731666666667,"5","two.wav","[2514, 'No']",12,"age1-anyQUD","trial_2",64,"r1-age1-any"
9.35731666666667,"2","two.wav","[1292, 'Yes']",12,"age1-anyQUD","trial_2",65,"r1-age1-any"
9.35731666666667,"13","summa.wav","[998, 'No']",12,"age1-anyQUD","trial_2",66,"r1-age1-any"
9.35731666666667,"11","all.wav","[1335, 'No']",12,"age1-anyQUD","trial_2",67,"r1-age1-any"
9.35731666666667,"11","eleven.wav","[1884, 'Yes']",12,"age1-anyQUD","trial_2",68,"r1-age1-any"
9.35731666666667,"0","all.wav","[896, 'No']",12,"age1-anyQUD","trial_2",69,"r1-age1-any"
9.35731666666667,"13","summa.wav","[1863, 'No']",12,"age1-anyQUD","trial_2",70,"r1-age1-any"
9.35731666666667,"11","summa.wav","[1416, 'Yes']",12,"age1-anyQUD","trial_2",71,"r1-age1-any"
9.35731666666667,"5","five.wav","[997, 'Yes']",12,"age1-anyQUD","trial_2",72,"r1-age1-any"
9.35731666666667,"13","all.wav","[1111, 'Yes']",12,"age1-anyQUD","trial_2",73,"r1-age1-any"
9.35731666666667,"2","two.wav","[1090, 'Yes']",12,"age1-anyQUD","trial_2",74,"r1-age1-any"
9.35731666666667,"5","nine.wav","[1361, 'No']",12,"age1-anyQUD","trial_2",75,"r1-age1-any"
9.35731666666667,"8","eight.wav","[1426, 'Yes']",12,"age1-anyQUD","trial_2",76,"r1-age1-any"
9.35731666666667,"0","none.wav","[1552, 'Yes']",12,"age1-anyQUD","trial_2",77,"r1-age1-any"
9.35731666666667,"2","none.wav","[1881, 'No']",12,"age1-anyQUD","trial_2",78,"r1-age1-any"
9.35731666666667,"0","summa.wav","[1300, 'No']",12,"age1-anyQUD","trial_2",79,"r1-age1-any"
9.35731666666667,"13","five.wav","[1519, 'No']",12,"age1-anyQUD","trial_2",80,"r1-age1-any"
9.35731666666667,"8","two.wav","[1505, 'No']",12,"age1-anyQUD","trial_2",81,"r1-age1-any"
9.35731666666667,"2","twelve.wav","[1421, 'No']",12,"age1-anyQUD","trial_2",82,"r1-age1-any"
9.35731666666667,"13","all.wav","[1100, 'Yes']",12,"age1-anyQUD","trial_2",83,"r1-age1-any"
18.5266333333333,"Elizabeth","","[0, 'Elizabeth']",13,"age1-anyQUD","bot_check",1,"r1-age1-any"
18.5266333333333,"","","[0, 'Four']",13,"age1-anyQUD","audio_check",3,"r1-age1-any"
18.5266333333333,"","","[0, 'Empty']",13,"age1-anyQUD","comprehension_check_1",4,"r1-age1-any"
18.5266333333333,"","","[0, 'Jam']",13,"age1-anyQUD","comprehension_check_1",4,"r1-age1-any"
18.5266333333333,"13","none.wav","[3601, 'No']",13,"age1-anyQUD","practice_trial",6,"r1-age1-any"
18.5266333333333,"13","all.wav","[2374, 'Yes']",13,"age1-anyQUD","practice_trial",7,"r1-age1-any"
18.5266333333333,"0","all.wav","[1837, 'Yes']",13,"age1-anyQUD","practice_trial",8,"r1-age1-any"
18.5266333333333,"0","none.wav","[2272, 'Yes']",13,"age1-anyQUD","practice_trial",9,"r1-age1-any"
18.5266333333333,"2","all.wav","[1945, 'No']",13,"age1-anyQUD","trial_1",11,"r1-age1-any"
18.5266333333333,"13","all.wav","[1616, 'Yes']",13,"age1-anyQUD","trial_1",12,"r1-age1-any"
18.5266333333333,"2","two.wav","[1664, 'Yes']",13,"age1-anyQUD","trial_1",13,"r1-age1-any"
18.5266333333333,"13","eight.wav","[6908, 'No']",13,"age1-anyQUD","trial_1",14,"r1-age1-any"
18.5266333333333,"0","five.wav","[1811, 'No']",13,"age1-anyQUD","trial_1",15,"r1-age1-any"
18.5266333333333,"8","eleven.wav","[7462, 'No']",13,"age1-anyQUD","trial_1",16,"r1-age1-any"
