"","X.1","X","audio","Answer.condition","Answer.time_in_minutes","workerid","rawRT","key","slide_type","image","slide_number","speaker_cond","logRT","rt","experiment"
"219",219,2746,"summa.wav","all_QUD",9.65583333333333,34,2164,"Yes","trial_1",13,19,"allQUD",7.67971363996637,2164,4
"220",220,2747,"summa.wav","all_QUD",9.65583333333333,34,1463,"Yes","trial_1",13,20,"allQUD",7.28824440102012,1463,4
"221",221,2760,"summa.wav","all_QUD",9.65583333333333,34,1247,"Yes","trial_1",13,33,"allQUD",7.12849594568004,1247,4
"222",222,2766,"summa.wav","all_QUD",9.65583333333333,34,1140,"Yes","trial_1",13,39,"allQUD",7.03878354138854,1140,4
"223",223,2783,"summa.wav","all_QUD",9.65583333333333,34,1537,"Yes","trial_2",13,56,"allQUD",7.3375877435386,1537,4
"224",224,2789,"summa.wav","all_QUD",9.65583333333333,34,1413,"Yes","trial_2",13,62,"allQUD",7.25347038268453,1413,4
"225",225,2800,"summa.wav","all_QUD",9.65583333333333,34,1154,"Yes","trial_2",13,73,"allQUD",7.05098944706805,1154,4
"226",226,2803,"summa.wav","all_QUD",9.65583333333333,34,1098,"Yes","trial_2",13,76,"allQUD",7.00124562206948,1098,4
"227",227,2820,"summa.wav","all_QUD",14.0716,35,2237,"No","trial_1",13,13,"allQUD",7.71289096149013,2237,4
"228",228,2822,"summa.wav","all_QUD",14.0716,35,3298,"No","trial_1",13,15,"allQUD",8.10107150311954,3298,4
"229",229,2849,"summa.wav","all_QUD",14.0716,35,3372,"No","trial_1",13,42,"allQUD",8.12326131912175,3372,4
"230",230,2852,"summa.wav","all_QUD",14.0716,35,1801,"No","trial_1",13,45,"allQUD",7.49609734517596,1801,4
"231",231,2861,"summa.wav","all_QUD",14.0716,35,1676,"No","trial_2",13,54,"allQUD",7.42416528104203,1676,4
"232",232,2872,"summa.wav","all_QUD",14.0716,35,1692,"No","trial_2",13,65,"allQUD",7.43366654016617,1692,4
"233",233,2883,"summa.wav","all_QUD",14.0716,35,1701,"No","trial_2",13,76,"allQUD",7.43897159239586,1701,4
"234",234,2885,"summa.wav","all_QUD",14.0716,35,1780,"No","trial_2",13,78,"allQUD",7.48436864328613,1780,4
"235",235,2900,"summa.wav","all_QUD",9.556,36,1759,"No","trial_1",13,13,"allQUD",7.47250074473756,1759,4
"236",236,2915,"summa.wav","all_QUD",9.556,36,1737,"No","trial_1",13,28,"allQUD",7.4599147662411,1737,4
"237",237,2918,"summa.wav","all_QUD",9.556,36,1417,"No","trial_1",13,31,"allQUD",7.25629723969068,1417,4
"238",238,2924,"summa.wav","all_QUD",9.556,36,2673,"No","trial_1",13,37,"allQUD",7.89095671613892,2673,4
"239",239,2951,"summa.wav","all_QUD",9.556,36,1638,"No","trial_2",13,64,"allQUD",7.40123126441302,1638,4
"240",240,2955,"summa.wav","all_QUD",9.556,36,2242,"No","trial_2",13,68,"allQUD",7.71512360363211,2242,4
"241",241,2963,"summa.wav","all_QUD",9.556,36,1482,"No","trial_2",13,76,"allQUD",7.30114780585603,1482,4
"242",242,3058,"summa.wav","all_QUD",21.2103666666667,38,3437,"Yes","trial_1",13,11,"allQUD",8.14235427684983,3437,4
"243",243,3084,"summa.wav","all_QUD",21.2103666666667,38,1763,"No","trial_1",13,37,"allQUD",7.47477218239787,1763,4
"244",244,3086,"summa.wav","all_QUD",21.2103666666667,38,1650,"No","trial_1",13,39,"allQUD",7.40853056689463,1650,4
"245",245,3098,"summa.wav","all_QUD",21.2103666666667,38,1787,"No","trial_2",13,51,"allQUD",7.48829351515943,1787,4
"246",246,3110,"summa.wav","all_QUD",21.2103666666667,38,1637,"No","trial_2",13,63,"allQUD",7.40062057737113,1637,4
"247",247,3119,"summa.wav","all_QUD",21.2103666666667,38,1648,"No","trial_2",13,72,"allQUD",7.40731771046942,1648,4
"248",248,3123,"summa.wav","all_QUD",21.2103666666667,38,1481,"No","trial_2",13,76,"allQUD",7.3004728142678,1481,4
"249",249,3139,"summa.wav","all_QUD",8.2038,39,2284,"No","trial_1",13,12,"allQUD",7.7336835707759,2284,4
"250",250,3143,"summa.wav","all_QUD",8.2038,39,1690,"No","trial_1",13,16,"allQUD",7.43248380791712,1690,4
"251",251,3172,"summa.wav","all_QUD",8.2038,39,1160,"No","trial_1",13,45,"allQUD",7.05617528410041,1160,4
"252",252,3173,"summa.wav","all_QUD",8.2038,39,1347,"No","trial_1",13,46,"allQUD",7.20563517641036,1347,4
"253",253,3175,"summa.wav","all_QUD",8.2038,39,1313,"No","trial_2",13,48,"allQUD",7.1800698743028,1313,4
"254",254,3179,"summa.wav","all_QUD",8.2038,39,1170,"No","trial_2",13,52,"allQUD",7.0647590277918,1170,4
"255",255,3199,"summa.wav","all_QUD",8.2038,39,1706,"No","trial_2",13,72,"allQUD",7.44190672805162,1706,4
"256",256,3200,"summa.wav","all_QUD",8.2038,39,1331,"No","trial_2",13,73,"allQUD",7.19368581839511,1331,4
"257",257,3220,"summa.wav","all_QUD",8.14571666666667,40,1613,"No","trial_1",13,13,"allQUD",7.38585107812521,1613,4
"258",258,3235,"summa.wav","all_QUD",8.14571666666667,40,1586,"No","trial_1",13,28,"allQUD",7.36897040219479,1586,4
"259",259,3237,"summa.wav","all_QUD",8.14571666666667,40,1571,"No","trial_1",13,30,"allQUD",7.35946763825562,1571,4
"260",260,3252,"summa.wav","all_QUD",8.14571666666667,40,1569,"No","trial_1",13,45,"allQUD",7.35819375273303,1569,4
"261",261,3258,"summa.wav","all_QUD",8.14571666666667,40,1785,"No","trial_2",13,51,"allQUD",7.48717369421374,1785,4
"262",262,3267,"summa.wav","all_QUD",8.14571666666667,40,1188,"No","trial_2",13,60,"allQUD",7.08002649992259,1188,4
"263",263,3275,"summa.wav","all_QUD",8.14571666666667,40,1421,"No","trial_2",13,68,"allQUD",7.2591161280971,1421,4
"264",264,3279,"summa.wav","all_QUD",8.14571666666667,40,1842,"No","trial_2",13,72,"allQUD",7.51860721681525,1842,4
"265",265,3313,"summa.wav","all_QUD",13.18795,41,3266,"No","trial_1",13,26,"allQUD",8.09132127353041,3266,4
"266",266,3314,"summa.wav","all_QUD",13.18795,41,3318,"Yes","trial_1",13,27,"allQUD",8.10711747075039,3318,4
"267",267,3318,"summa.wav","all_QUD",13.18795,41,3744,"Yes","trial_1",13,31,"allQUD",8.22790983759748,3744,4
"268",268,3319,"summa.wav","all_QUD",13.18795,41,3912,"Yes","trial_1",13,32,"allQUD",8.27180403115471,3912,4
"269",269,3337,"summa.wav","all_QUD",13.18795,41,3797,"No","trial_2",13,50,"allQUD",8.2419665602318,3797,4
"270",270,3350,"summa.wav","all_QUD",13.18795,41,2880,"Yes","trial_2",13,63,"allQUD",7.96554557312999,2880,4
"271",271,3358,"summa.wav","all_QUD",13.18795,41,3535,"No","trial_2",13,71,"allQUD",8.17046857833067,3535,4
"272",272,3363,"summa.wav","all_QUD",13.18795,41,2310,"No","trial_2",13,76,"allQUD",7.74500280351584,2310,4
"273",273,3380,"summa.wav","all_QUD",12.2028,42,2118,"No","trial_1",13,13,"allQUD",7.65822752616135,2118,4
"274",274,3384,"summa.wav","all_QUD",12.2028,42,1635,"No","trial_1",13,17,"allQUD",7.39939808333135,1635,4
"275",275,3410,"summa.wav","all_QUD",12.2028,42,1954,"No","trial_1",13,43,"allQUD",7.57763383260273,1954,4
"276",276,3411,"summa.wav","all_QUD",12.2028,42,1074,"No","trial_1",13,44,"allQUD",6.97914527506881,1074,4
"277",277,3423,"summa.wav","all_QUD",12.2028,42,1075,"No","trial_2",13,56,"allQUD",6.98007594056176,1075,4
"278",278,3427,"summa.wav","all_QUD",12.2028,42,1141,"No","trial_2",13,60,"allQUD",7.03966034986208,1141,4
"279",279,3435,"summa.wav","all_QUD",12.2028,42,1228,"No","trial_2",13,68,"allQUD",7.11314210870709,1228,4
"280",280,3436,"summa.wav","all_QUD",12.2028,42,929,"No","trial_2",13,69,"allQUD",6.83410873881384,929,4
"281",281,3549,"summa.wav","all_QUD",10.1319333333333,44,1845,"No","trial_1",13,21,"allQUD",7.52023455647463,1845,4
"282",282,3555,"summa.wav","all_QUD",10.1319333333333,44,1607,"No","trial_1",13,27,"allQUD",7.38212436573751,1607,4
"283",283,3570,"summa.wav","all_QUD",10.1319333333333,44,1801,"No","trial_1",13,42,"allQUD",7.49609734517596,1801,4
"284",284,3574,"summa.wav","all_QUD",10.1319333333333,44,1747,"No","trial_1",13,46,"allQUD",7.46565531013406,1747,4
"285",285,3588,"summa.wav","all_QUD",10.1319333333333,44,1559,"No","trial_2",13,60,"allQUD",7.35179986905778,1559,4
"286",286,3593,"summa.wav","all_QUD",10.1319333333333,44,2105,"No","trial_2",13,65,"allQUD",7.65207074611648,2105,4
"287",287,3601,"summa.wav","all_QUD",10.1319333333333,44,1629,"No","trial_2",13,73,"allQUD",7.39572160860205,1629,4
"288",288,3603,"summa.wav","all_QUD",10.1319333333333,44,1738,"No","trial_2",13,75,"allQUD",7.46049030582534,1738,4
"289",289,3619,"summa.wav","all_QUD",11.0685,45,2765,"No","trial_1",13,11,"allQUD",7.92479591395644,2765,4
"290",290,3623,"summa.wav","all_QUD",11.0685,45,2133,"No","trial_1",13,15,"allQUD",7.66528471847135,2133,4
"291",291,3643,"summa.wav","all_QUD",11.0685,45,1769,"No","trial_1",13,35,"allQUD",7.47816969415979,1769,4
"292",292,3648,"summa.wav","all_QUD",11.0685,45,1563,"No","trial_1",13,40,"allQUD",7.35436233042148,1563,4
"293",293,3660,"summa.wav","all_QUD",11.0685,45,1382,"No","trial_2",13,52,"allQUD",7.23128700432762,1382,4
"294",294,3666,"summa.wav","all_QUD",11.0685,45,1311,"No","trial_2",13,58,"allQUD",7.1785454837637,1311,4
"295",295,3680,"summa.wav","all_QUD",11.0685,45,1201,"No","trial_2",13,72,"allQUD",7.09090982207998,1201,4
"296",296,3689,"summa.wav","all_QUD",11.0685,45,1292,"No","trial_2",13,81,"allQUD",7.16394668434255,1292,4
"297",297,3699,"summa.wav","all_QUD",9.3591,46,1773,"No","trial_1",13,11,"allQUD",7.48042830607421,1773,4
"298",298,3715,"summa.wav","all_QUD",9.3591,46,2333,"No","trial_1",13,27,"allQUD",7.75491027202143,2333,4
"299",299,3721,"summa.wav","all_QUD",9.3591,46,1811,"No","trial_1",13,33,"allQUD",7.50163445788341,1811,4
"300",300,3727,"summa.wav","all_QUD",9.3591,46,1780,"No","trial_1",13,39,"allQUD",7.48436864328613,1780,4
"301",301,3749,"summa.wav","all_QUD",9.3591,46,1926,"No","trial_2",13,61,"allQUD",7.56320059235807,1926,4
"302",302,3750,"summa.wav","all_QUD",9.3591,46,1889,"No","trial_2",13,62,"allQUD",7.54380286750151,1889,4
"303",303,3755,"summa.wav","all_QUD",9.3591,46,2022,"No","trial_2",13,67,"allQUD",7.61184239958042,2022,4
"304",304,3769,"summa.wav","all_QUD",9.3591,46,1711,"No","trial_2",13,81,"allQUD",7.44483327389219,1711,4
"305",305,3859,"summa.wav","all_QUD",10.66275,48,2016,"No","trial_1",13,11,"allQUD",7.60887062919126,2016,4
"306",306,3862,"summa.wav","all_QUD",10.66275,48,1811,"No","trial_1",13,14,"allQUD",7.50163445788341,1811,4
"307",307,3883,"summa.wav","all_QUD",10.66275,48,1796,"No","trial_1",13,35,"allQUD",7.49331724886215,1796,4
"308",308,3894,"summa.wav","all_QUD",10.66275,48,1969,"No","trial_1",13,46,"allQUD",7.58528107863913,1969,4
"309",309,3905,"summa.wav","all_QUD",10.66275,48,2630,"No","trial_2",13,57,"allQUD",7.87473912517181,2630,4
"310",310,3912,"summa.wav","all_QUD",10.66275,48,2042,"No","trial_2",13,64,"allQUD",7.62168499872461,2042,4
"311",311,3927,"summa.wav","all_QUD",10.66275,48,2097,"No","trial_2",13,79,"allQUD",7.64826303090192,2097,4
"312",312,3928,"summa.wav","all_QUD",10.66275,48,2129,"No","trial_2",13,80,"allQUD",7.66340766489348,2129,4
"313",313,3940,"summa.wav","all_QUD",18.1386833333333,49,3372,"No","trial_1",13,12,"allQUD",8.12326131912175,3372,4
"314",314,3949,"summa.wav","all_QUD",18.1386833333333,49,2610,"No","trial_1",13,21,"allQUD",7.86710550031674,2610,4
"315",315,3959,"summa.wav","all_QUD",18.1386833333333,49,3098,"Yes","trial_1",13,31,"allQUD",8.03851202097681,3098,4
"316",316,3962,"summa.wav","all_QUD",18.1386833333333,49,2728,"No","trial_1",13,34,"allQUD",7.91132401896335,2728,4
"317",317,3982,"summa.wav","all_QUD",18.1386833333333,49,2025,"No","trial_2",13,54,"allQUD",7.61332497954064,2025,4
"318",318,3985,"summa.wav","all_QUD",18.1386833333333,49,2322,"No","trial_2",13,57,"allQUD",7.75018416225784,2322,4
"319",319,3998,"summa.wav","all_QUD",18.1386833333333,49,2702,"No","trial_2",13,70,"allQUD",7.90174751852014,2702,4
"320",320,4005,"summa.wav","all_QUD",18.1386833333333,49,1729,"No","trial_2",13,77,"allQUD",7.45529848568329,1729,4
"321",321,4023,"summa.wav","all_QUD",8.29841666666667,50,2041,"Yes","trial_1",13,15,"allQUD",7.62119516280984,2041,4
"322",322,4034,"summa.wav","all_QUD",8.29841666666667,50,1521,"Yes","trial_1",13,26,"allQUD",7.32712329225929,1521,4
"323",323,4045,"summa.wav","all_QUD",8.29841666666667,50,1426,"Yes","trial_1",13,37,"allQUD",7.26262860097424,1426,4
"324",324,4049,"summa.wav","all_QUD",8.29841666666667,50,1451,"Yes","trial_1",13,41,"allQUD",7.28000825288419,1451,4
"325",325,4060,"summa.wav","all_QUD",8.29841666666667,50,1496,"Yes","trial_2",13,52,"allQUD",7.31055015853442,1496,4
"326",326,4071,"summa.wav","all_QUD",8.29841666666667,50,1786,"Yes","trial_2",13,63,"allQUD",7.48773376143644,1786,4
"327",327,4088,"summa.wav","all_QUD",8.29841666666667,50,2364,"Yes","trial_2",13,80,"allQUD",7.76811037852599,2364,4
"328",328,4091,"summa.wav","all_QUD",8.29841666666667,50,1666,"Yes","trial_2",13,83,"allQUD",7.41818082272679,1666,4
"329",329,4189,"summa.wav","all_QUD",9.80056666666667,52,3368,"No","trial_1",13,17,"allQUD",8.12207437536222,3368,4
"330",330,4190,"summa.wav","all_QUD",9.80056666666667,52,1629,"No","trial_1",13,18,"allQUD",7.39572160860205,1629,4
"331",331,4203,"summa.wav","all_QUD",9.80056666666667,52,1394,"No","trial_1",13,31,"allQUD",7.23993259132047,1394,4
"332",332,4206,"summa.wav","all_QUD",9.80056666666667,52,952,"No","trial_1",13,34,"allQUD",6.85856503479136,952,4
"333",333,4229,"summa.wav","all_QUD",9.80056666666667,52,2074,"No","trial_2",13,57,"allQUD",7.63723438878947,2074,4
"334",334,4232,"summa.wav","all_QUD",9.80056666666667,52,1495,"No","trial_2",13,60,"allQUD",7.30988148582479,1495,4
"335",335,4251,"summa.wav","all_QUD",9.80056666666667,52,2053,"Yes","trial_2",13,79,"allQUD",7.62705741701893,2053,4
"336",336,4254,"summa.wav","all_QUD",9.80056666666667,52,1058,"No","trial_2",13,82,"allQUD",6.96413561241824,1058,4
"337",337,4265,"summa.wav","all_QUD",12.2241833333333,53,2671,"No","trial_1",13,12,"allQUD",7.89020821310996,2671,4
"338",338,4277,"summa.wav","all_QUD",12.2241833333333,53,2527,"Yes","trial_1",13,24,"allQUD",7.83478810738819,2527,4
"339",339,4292,"summa.wav","all_QUD",12.2241833333333,53,1116,"Yes","trial_1",13,39,"allQUD",7.01750614294126,1116,4
"340",340,4295,"summa.wav","all_QUD",12.2241833333333,53,1431,"Yes","trial_1",13,42,"allQUD",7.26612877955645,1431,4
"341",341,4304,"summa.wav","all_QUD",12.2241833333333,53,1287,"Yes","trial_2",13,51,"allQUD",7.16006920759613,1287,4
"342",342,4318,"summa.wav","all_QUD",12.2241833333333,53,2206,"No","trial_2",13,65,"allQUD",7.69893619981345,2206,4
"343",343,4328,"summa.wav","all_QUD",12.2241833333333,53,1338,"No","trial_2",13,75,"allQUD",7.19893124068817,1338,4
"344",344,4329,"summa.wav","all_QUD",12.2241833333333,53,1287,"No","trial_2",13,76,"allQUD",7.16006920759613,1287,4
"345",345,4346,"summa.wav","all_QUD",11.2521666666667,54,3237,"Yes","trial_1",13,11,"allQUD",8.08240225392624,3237,4
"346",346,4350,"summa.wav","all_QUD",11.2521666666667,54,1511,"Yes","trial_1",13,15,"allQUD",7.32052696227274,1511,4
"347",347,4372,"summa.wav","all_QUD",11.2521666666667,54,2135,"Yes","trial_1",13,37,"allQUD",7.66622192566273,2135,4
"348",348,4377,"summa.wav","all_QUD",11.2521666666667,54,1381,"Yes","trial_1",13,42,"allQUD",7.23056315340929,1381,4
"349",349,4397,"summa.wav","all_QUD",11.2521666666667,54,3618,"Yes","trial_2",13,62,"allQUD",8.19367666595524,3618,4
"350",350,4399,"summa.wav","all_QUD",11.2521666666667,54,2138,"Yes","trial_2",13,64,"allQUD",7.66762609158499,2138,4
"351",351,4402,"summa.wav","all_QUD",11.2521666666667,54,1817,"Yes","trial_2",13,67,"allQUD",7.50494206839617,1817,4
"352",352,4415,"summa.wav","all_QUD",11.2521666666667,54,2138,"Yes","trial_2",13,80,"allQUD",7.66762609158499,2138,4
"353",353,4428,"summa.wav","all_QUD",11.4498666666667,55,2467,"Yes","trial_1",13,11,"allQUD",7.81075811652936,2467,4
"354",354,4429,"summa.wav","all_QUD",11.4498666666667,55,1293,"Yes","trial_1",13,12,"allQUD",7.16472037877186,1293,4
"355",355,4450,"summa.wav","all_QUD",11.4498666666667,55,2147,"Yes","trial_1",13,33,"allQUD",7.67182679787878,2147,4
"356",356,4454,"summa.wav","all_QUD",11.4498666666667,55,1885,"Yes","trial_1",13,37,"allQUD",7.54168309988211,1885,4
"357",357,4470,"summa.wav","all_QUD",11.4498666666667,55,2324,"No","trial_2",13,53,"allQUD",7.7510451179718,2324,4
"358",358,4477,"summa.wav","all_QUD",11.4498666666667,55,2858,"No","trial_2",13,60,"allQUD",7.95787735848981,2858,4
"359",359,4489,"summa.wav","all_QUD",11.4498666666667,55,2507,"Yes","trial_2",13,72,"allQUD",7.82684209815829,2507,4
"360",360,4492,"summa.wav","all_QUD",11.4498666666667,55,2245,"No","trial_2",13,75,"allQUD",7.71646080017636,2245,4
"361",361,4508,"summa.wav","all_QUD",11.3096166666667,56,1665,"No","trial_1",13,11,"allQUD",7.41758040241454,1665,4
"362",362,4516,"summa.wav","all_QUD",11.3096166666667,56,2025,"No","trial_1",13,19,"allQUD",7.61332497954064,2025,4
"363",363,4527,"summa.wav","all_QUD",11.3096166666667,56,1852,"No","trial_1",13,30,"allQUD",7.52402141520612,1852,4
"364",364,4543,"summa.wav","all_QUD",11.3096166666667,56,1623,"No","trial_1",13,46,"allQUD",7.39203156751459,1623,4
"365",365,4557,"summa.wav","all_QUD",11.3096166666667,56,1836,"No","trial_2",13,60,"allQUD",7.51534457118044,1836,4
"366",366,4562,"summa.wav","all_QUD",11.3096166666667,56,1719,"No","trial_2",13,65,"allQUD",7.44949800538285,1719,4
"367",367,4573,"summa.wav","all_QUD",11.3096166666667,56,1650,"No","trial_2",13,76,"allQUD",7.40853056689463,1650,4
"368",368,4577,"summa.wav","all_QUD",11.3096166666667,56,1166,"No","trial_2",13,80,"allQUD",7.06133436691044,1166,4
"369",369,4590,"summa.wav","all_QUD",17.2721,57,1975,"Yes","trial_1",13,12,"allQUD",7.58832367733522,1975,4
"370",370,4593,"summa.wav","all_QUD",17.2721,57,2234,"Yes","trial_1",13,15,"allQUD",7.71154897962915,2234,4
"371",371,4607,"summa.wav","all_QUD",17.2721,57,1530,"No","trial_1",13,29,"allQUD",7.33302301438648,1530,4
"372",372,4616,"summa.wav","all_QUD",17.2721,57,1605,"No","trial_1",13,38,"allQUD",7.38087903556412,1605,4
"373",373,4633,"summa.wav","all_QUD",17.2721,57,1360,"No","trial_2",13,55,"allQUD",7.2152399787301,1360,4
"374",374,4639,"summa.wav","all_QUD",17.2721,57,1393,"No","trial_2",13,61,"allQUD",7.23921497377981,1393,4
"375",375,4646,"summa.wav","all_QUD",17.2721,57,1359,"No","trial_2",13,68,"allQUD",7.21450441415114,1359,4
"376",376,4653,"summa.wav","all_QUD",17.2721,57,1449,"No","trial_2",13,75,"allQUD",7.27862894232068,1449,4
"377",377,4680,"summa.wav","all_QUD",19.8964666666667,58,2142,"No","trial_1",13,22,"allQUD",7.66949525100769,2142,4
"378",378,4683,"summa.wav","all_QUD",19.8964666666667,58,2771,"No","trial_1",13,25,"allQUD",7.92696354486298,2771,4
"379",379,4688,"summa.wav","all_QUD",19.8964666666667,58,1522,"No","trial_1",13,30,"allQUD",7.32778053842163,1522,4
"380",380,4696,"summa.wav","all_QUD",19.8964666666667,58,1264,"No","trial_1",13,38,"allQUD",7.1420365747068,1264,4
"381",381,4710,"summa.wav","all_QUD",19.8964666666667,58,1426,"No","trial_2",13,52,"allQUD",7.26262860097424,1426,4
"382",382,4711,"summa.wav","all_QUD",19.8964666666667,58,1583,"No","trial_2",13,53,"allQUD",7.36707705988101,1583,4
"383",383,4733,"summa.wav","all_QUD",19.8964666666667,58,1180,"No","trial_2",13,75,"allQUD",7.07326971745971,1180,4
"384",384,4735,"summa.wav","all_QUD",19.8964666666667,58,999,"No","trial_2",13,77,"allQUD",6.90675477864855,999,4
"385",385,4840,"summa.wav","all_QUD",7.78145,60,1572,"No","trial_1",13,15,"allQUD",7.36010397298915,1572,4
"386",386,4845,"summa.wav","all_QUD",7.78145,60,1574,"No","trial_1",13,20,"allQUD",7.36137542897735,1574,4
"387",387,4862,"summa.wav","all_QUD",7.78145,60,1774,"No","trial_1",13,37,"allQUD",7.48099216286952,1774,4
"388",388,4871,"summa.wav","all_QUD",7.78145,60,1190,"No","trial_1",13,46,"allQUD",7.08170858610557,1190,4
"389",389,4876,"summa.wav","all_QUD",7.78145,60,1077,"No","trial_2",13,51,"allQUD",6.98193467715639,1077,4
"390",390,4887,"summa.wav","all_QUD",7.78145,60,1414,"No","trial_2",13,62,"allQUD",7.25417784645652,1414,4
"391",391,4891,"summa.wav","all_QUD",7.78145,60,1318,"No","trial_2",13,66,"allQUD",7.18387071506245,1318,4
"392",392,4895,"summa.wav","all_QUD",7.78145,60,1022,"No","trial_2",13,70,"allQUD",6.92951677076365,1022,4
"393",393,4998,"summa.wav","all_QUD",10.2708,62,1447,"No","trial_1",13,13,"allQUD",7.27724772663148,1447,4
"394",394,4999,"summa.wav","all_QUD",10.2708,62,1249,"No","trial_1",13,14,"allQUD",7.13009851012558,1249,4
"395",395,5015,"summa.wav","all_QUD",10.2708,62,1325,"No","trial_1",13,30,"allQUD",7.18916773842032,1325,4
"396",396,5023,"summa.wav","all_QUD",10.2708,62,896,"No","trial_1",13,38,"allQUD",6.79794041297493,896,4
"397",397,5033,"summa.wav","all_QUD",10.2708,62,1852,"No","trial_2",13,48,"allQUD",7.52402141520612,1852,4
"398",398,5037,"summa.wav","all_QUD",10.2708,62,2156,"Yes","trial_2",13,52,"allQUD",7.67600993202889,2156,4
"399",399,5056,"summa.wav","all_QUD",10.2708,62,1265,"No","trial_2",13,71,"allQUD",7.14282740116162,1265,4
"400",400,5068,"summa.wav","all_QUD",10.2708,62,1314,"No","trial_2",13,83,"allQUD",7.18083119904456,1314,4
"401",401,5087,"summa.wav","all_QUD",11.5507,63,2154,"No","trial_1",13,22,"allQUD",7.67508185771633,2154,4
"402",402,5090,"summa.wav","all_QUD",11.5507,63,2378,"No","trial_1",13,25,"allQUD",7.77401507725073,2378,4
"403",403,5102,"summa.wav","all_QUD",11.5507,63,1538,"No","trial_1",13,37,"allQUD",7.33823815006559,1538,4
"404",404,5104,"summa.wav","all_QUD",11.5507,63,2093,"Yes","trial_1",13,39,"allQUD",7.646353722446,2093,4
"405",405,5114,"summa.wav","all_QUD",11.5507,63,2059,"No","trial_2",13,49,"allQUD",7.62997570702779,2059,4
"406",406,5116,"summa.wav","all_QUD",11.5507,63,1186,"No","trial_2",13,51,"allQUD",7.07834157955767,1186,4
