"","rawRT","key","audio","age_group","qud","slide_type","image","slide_number","workerid","Answer.time_in_minutes","speaker_cond"
"34455","1296","Yes","two.wav","age2","noQUD","trial_2","2",71,431,9.21823333333333,"age2no"
"34456","1843","No","twelve.wav","age2","noQUD","trial_2","2",72,431,9.21823333333333,"age2no"
"34457","1576","Yes","two.wav","age2","noQUD","trial_2","8",73,431,9.21823333333333,"age2no"
"34458","2218","No","summa.wav","age2","noQUD","trial_2","13",74,431,9.21823333333333,"age2no"
"34459","1789","No","none.wav","age2","noQUD","trial_2","2",75,431,9.21823333333333,"age2no"
"34460","2359","No","five.wav","age2","noQUD","trial_2","13",76,431,9.21823333333333,"age2no"
"34461","3329","Yes","eight.wav","age2","noQUD","trial_2","8",77,431,9.21823333333333,"age2no"
"34462","1559","Yes","all.wav","age2","noQUD","trial_2","13",78,431,9.21823333333333,"age2no"
"34463","1737","No","nine.wav","age2","noQUD","trial_2","5",79,431,9.21823333333333,"age2no"
"34464","1906","Yes","summa.wav","age2","noQUD","trial_2","11",80,431,9.21823333333333,"age2no"
"34465","1394","Yes","all.wav","age2","noQUD","trial_2","13",81,431,9.21823333333333,"age2no"
"34466","1384","Yes","none.wav","age2","noQUD","trial_2","0",82,431,9.21823333333333,"age2no"
"34467","0","Mary","","age2","noQUD","bot_check","Mary",1,432,11.9123166666667,"age2no"
"34468","0","Four","","age2","noQUD","audio_check","",3,432,11.9123166666667,"age2no"
"34469","2039","No","none.wav","age2","noQUD","practice_trial","13",6,432,11.9123166666667,"age2no"
"34470","1638","Yes","all.wav","age2","noQUD","practice_trial","13",7,432,11.9123166666667,"age2no"
"34471","3546","No","all.wav","age2","noQUD","practice_trial","0",8,432,11.9123166666667,"age2no"
"34472","2254","No","none.wav","age2","noQUD","practice_trial","0",9,432,11.9123166666667,"age2no"
"34473","1720","No","none.wav","age2","noQUD","trial_1","8",11,432,11.9123166666667,"age2no"
"34474","4039","No","four.wav","age2","noQUD","trial_1","5",12,432,11.9123166666667,"age2no"
"34475","2853","No","eight.wav","age2","noQUD","trial_1","13",13,432,11.9123166666667,"age2no"
"34476","1751","No","all.wav","age2","noQUD","trial_1","2",14,432,11.9123166666667,"age2no"
"34477","3033","No","summa.wav","age2","noQUD","trial_1","13",15,432,11.9123166666667,"age2no"
"34478","1792","Yes","summa.wav","age2","noQUD","trial_1","8",16,432,11.9123166666667,"age2no"
"34479","2544","No","summa.wav","age2","noQUD","trial_1","13",17,432,11.9123166666667,"age2no"
"34480","16265","No","thirteen.wav","age2","noQUD","trial_1","11",18,432,11.9123166666667,"age2no"
"34481","2141","Yes","none.wav","age2","noQUD","trial_1","0",19,432,11.9123166666667,"age2no"
"34482","2206","Yes","all.wav","age2","noQUD","trial_1","13",20,432,11.9123166666667,"age2no"
"34483","2759","No","five.wav","age2","noQUD","trial_1","0",21,432,11.9123166666667,"age2no"
"34484","2912","No","summa.wav","age2","noQUD","trial_1","0",22,432,11.9123166666667,"age2no"
"34485","3462","No","eleven.wav","age2","noQUD","trial_1","8",23,432,11.9123166666667,"age2no"
"34486","2450","No","all.wav","age2","noQUD","trial_1","5",24,432,11.9123166666667,"age2no"
"34487","3650","Yes","eight.wav","age2","noQUD","trial_1","8",25,432,11.9123166666667,"age2no"
"34488","2017","Yes","all.wav","age2","noQUD","trial_1","13",26,432,11.9123166666667,"age2no"
"34489","2330","Yes","two.wav","age2","noQUD","trial_1","2",27,432,11.9123166666667,"age2no"
"34490","2725","Yes","two.wav","age2","noQUD","trial_1","2",28,432,11.9123166666667,"age2no"
"34491","2251","No","none.wav","age2","noQUD","trial_1","11",29,432,11.9123166666667,"age2no"
"34492","2907","No","summa.wav","age2","noQUD","trial_1","13",30,432,11.9123166666667,"age2no"
"34493","2411","No","eleven.wav","age2","noQUD","trial_1","0",31,432,11.9123166666667,"age2no"
"34494","2632","No","all.wav","age2","noQUD","trial_1","0",32,432,11.9123166666667,"age2no"
"34495","2210","Yes","all.wav","age2","noQUD","trial_1","13",33,432,11.9123166666667,"age2no"
"34496","1783","Yes","all.wav","age2","noQUD","trial_1","13",34,432,11.9123166666667,"age2no"
"34497","3662","Yes","eight.wav","age2","noQUD","trial_1","8",35,432,11.9123166666667,"age2no"
"34498","2643","No","summa.wav","age2","noQUD","trial_1","13",36,432,11.9123166666667,"age2no"
"34499","2204","Yes","two.wav","age2","noQUD","trial_1","2",37,432,11.9123166666667,"age2no"
"34500","2362","No","all.wav","age2","noQUD","trial_1","11",38,432,11.9123166666667,"age2no"
"34501","6042","Yes","eleven.wav","age2","noQUD","trial_1","11",39,432,11.9123166666667,"age2no"
"34502","2487","Yes","none.wav","age2","noQUD","trial_1","0",40,432,11.9123166666667,"age2no"
"34503","2102","Yes","five.wav","age2","noQUD","trial_1","5",41,432,11.9123166666667,"age2no"
"34504","2821","Yes","summa.wav","age2","noQUD","trial_1","5",42,432,11.9123166666667,"age2no"
"34505","2346","Yes","seven.wav","age2","noQUD","trial_1","11",43,432,11.9123166666667,"age2no"
"34506","2209","Yes","two.wav","age2","noQUD","trial_1","2",44,432,11.9123166666667,"age2no"
"34507","2470","No","ten.wav","age2","noQUD","trial_1","5",45,432,11.9123166666667,"age2no"
"34508","3023","No","summa.wav","age2","noQUD","trial_1","0",46,432,11.9123166666667,"age2no"
"34509","2342","No","summa.wav","age2","noQUD","trial_2","13",47,432,11.9123166666667,"age2no"
"34510","3492","Yes","none.wav","age2","noQUD","trial_2","0",48,432,11.9123166666667,"age2no"
"34511","1788","Yes","all.wav","age2","noQUD","trial_2","13",49,432,11.9123166666667,"age2no"
"34512","2402","Yes","summa.wav","age2","noQUD","trial_2","2",50,432,11.9123166666667,"age2no"
"34513","2346","No","none.wav","age2","noQUD","trial_2","13",51,432,11.9123166666667,"age2no"
"34514","3665","Yes","eight.wav","age2","noQUD","trial_2","8",52,432,11.9123166666667,"age2no"
"34515","3202","No","two.wav","age2","noQUD","trial_2","5",53,432,11.9123166666667,"age2no"
"34516","2052","Yes","two.wav","age2","noQUD","trial_2","2",54,432,11.9123166666667,"age2no"
"34517","4968","No","ten.wav","age2","noQUD","trial_2","13",55,432,11.9123166666667,"age2no"
"34518","2244","No","all.wav","age2","noQUD","trial_2","5",56,432,11.9123166666667,"age2no"
"34519","2173","Yes","five.wav","age2","noQUD","trial_2","5",57,432,11.9123166666667,"age2no"
"34520","2417","No","summa.wav","age2","noQUD","trial_2","13",58,432,11.9123166666667,"age2no"
"34521","2292","No","three.wav","age2","noQUD","trial_2","0",59,432,11.9123166666667,"age2no"
"34522","2796","Yes","eight.wav","age2","noQUD","trial_2","8",60,432,11.9123166666667,"age2no"
"34523","2757","No","all.wav","age2","noQUD","trial_2","8",61,432,11.9123166666667,"age2no"
"34524","2754","No","one.wav","age2","noQUD","trial_2","11",62,432,11.9123166666667,"age2no"
"34525","2081","Yes","all.wav","age2","noQUD","trial_2","13",63,432,11.9123166666667,"age2no"
"34526","3077","No","summa.wav","age2","noQUD","trial_2","0",64,432,11.9123166666667,"age2no"
"34527","2186","Yes","two.wav","age2","noQUD","trial_2","2",65,432,11.9123166666667,"age2no"
"34528","2409","No","none.wav","age2","noQUD","trial_2","2",66,432,11.9123166666667,"age2no"
"34529","2499","No","summa.wav","age2","noQUD","trial_2","13",67,432,11.9123166666667,"age2no"
"34530","3054","No","summa.wav","age2","noQUD","trial_2","0",68,432,11.9123166666667,"age2no"
"34531","2251","Yes","five.wav","age2","noQUD","trial_2","5",69,432,11.9123166666667,"age2no"
"34532","1993","No","summa.wav","age2","noQUD","trial_2","13",70,432,11.9123166666667,"age2no"
"34533","2157","No","all.wav","age2","noQUD","trial_2","11",71,432,11.9123166666667,"age2no"
"34534","2414","Yes","none.wav","age2","noQUD","trial_2","0",72,432,11.9123166666667,"age2no"
"34535","2732","No","two.wav","age2","noQUD","trial_2","8",73,432,11.9123166666667,"age2no"
"34536","2361","Yes","all.wav","age2","noQUD","trial_2","13",74,432,11.9123166666667,"age2no"
"34537","2593","No","all.wav","age2","noQUD","trial_2","0",75,432,11.9123166666667,"age2no"
"34538","2045","No","nine.wav","age2","noQUD","trial_2","5",76,432,11.9123166666667,"age2no"
"34539","4749","Yes","eleven.wav","age2","noQUD","trial_2","11",77,432,11.9123166666667,"age2no"
"34540","2042","Yes","all.wav","age2","noQUD","trial_2","13",78,432,11.9123166666667,"age2no"
"34541","2147","No","five.wav","age2","noQUD","trial_2","13",79,432,11.9123166666667,"age2no"
"34542","3055","Yes","summa.wav","age2","noQUD","trial_2","11",80,432,11.9123166666667,"age2no"
"34543","2172","No","twelve.wav","age2","noQUD","trial_2","2",81,432,11.9123166666667,"age2no"
"34544","3241","Yes","eight.wav","age2","noQUD","trial_2","8",82,432,11.9123166666667,"age2no"
"34545","0","Patricia","","age2","noQUD","bot_check","Patricia",1,433,8.93796666666667,"age2no"
"34546","0","Four","","age2","noQUD","audio_check","",3,433,8.93796666666667,"age2no"
"34547","1574","No","none.wav","age2","noQUD","practice_trial","13",6,433,8.93796666666667,"age2no"
"34548","1329","Yes","all.wav","age2","noQUD","practice_trial","13",7,433,8.93796666666667,"age2no"
"34549","1570","No","all.wav","age2","noQUD","practice_trial","0",8,433,8.93796666666667,"age2no"
"34550","1535","Yes","none.wav","age2","noQUD","practice_trial","0",9,433,8.93796666666667,"age2no"
"34551","1563","Yes","two.wav","age2","noQUD","trial_1","2",11,433,8.93796666666667,"age2no"
"34552","1193","Yes","all.wav","age2","noQUD","trial_1","13",12,433,8.93796666666667,"age2no"
"34553","2999","Yes","eight.wav","age2","noQUD","trial_1","8",13,433,8.93796666666667,"age2no"
"34554","5731","No","thirteen.wav","age2","noQUD","trial_1","11",14,433,8.93796666666667,"age2no"
"34555","1331","Yes","two.wav","age2","noQUD","trial_1","2",15,433,8.93796666666667,"age2no"
"34556","3049","No","eight.wav","age2","noQUD","trial_1","13",16,433,8.93796666666667,"age2no"
"34557","3212","Yes","summa.wav","age2","noQUD","trial_1","13",17,433,8.93796666666667,"age2no"
"34558","2534","Yes","summa.wav","age2","noQUD","trial_1","13",18,433,8.93796666666667,"age2no"
"34559","1359","Yes","summa.wav","age2","noQUD","trial_1","8",19,433,8.93796666666667,"age2no"
"34560","1216","Yes","all.wav","age2","noQUD","trial_1","13",20,433,8.93796666666667,"age2no"
"34561","1456","No","all.wav","age2","noQUD","trial_1","5",21,433,8.93796666666667,"age2no"
"34562","1593","Yes","none.wav","age2","noQUD","trial_1","0",22,433,8.93796666666667,"age2no"
"34563","1337","No","all.wav","age2","noQUD","trial_1","2",23,433,8.93796666666667,"age2no"
"34564","2763","No","four.wav","age2","noQUD","trial_1","5",24,433,8.93796666666667,"age2no"
"34565","1456","No","none.wav","age2","noQUD","trial_1","8",25,433,8.93796666666667,"age2no"
"34566","1737","No","five.wav","age2","noQUD","trial_1","0",26,433,8.93796666666667,"age2no"
"34567","2307","No","eleven.wav","age2","noQUD","trial_1","8",27,433,8.93796666666667,"age2no"
"34568","1442","No","summa.wav","age2","noQUD","trial_1","0",28,433,8.93796666666667,"age2no"
"34569","3662","Yes","eleven.wav","age2","noQUD","trial_1","11",29,433,8.93796666666667,"age2no"
"34570","1903","Yes","eight.wav","age2","noQUD","trial_1","8",30,433,8.93796666666667,"age2no"
"34571","1376","Yes","two.wav","age2","noQUD","trial_1","2",31,433,8.93796666666667,"age2no"
"34572","1316","Yes","two.wav","age2","noQUD","trial_1","2",32,433,8.93796666666667,"age2no"
"34573","1852","Yes","summa.wav","age2","noQUD","trial_1","13",33,433,8.93796666666667,"age2no"
"34574","1477","No","eleven.wav","age2","noQUD","trial_1","0",34,433,8.93796666666667,"age2no"
"34575","1338","No","ten.wav","age2","noQUD","trial_1","5",35,433,8.93796666666667,"age2no"
"34576","1349","No","none.wav","age2","noQUD","trial_1","11",36,433,8.93796666666667,"age2no"
"34577","1505","No","summa.wav","age2","noQUD","trial_1","0",37,433,8.93796666666667,"age2no"
"34578","1198","Yes","five.wav","age2","noQUD","trial_1","5",38,433,8.93796666666667,"age2no"
"34579","1387","Yes","all.wav","age2","noQUD","trial_1","13",39,433,8.93796666666667,"age2no"
"34580","1215","Yes","all.wav","age2","noQUD","trial_1","13",40,433,8.93796666666667,"age2no"
"34581","1029","No","all.wav","age2","noQUD","trial_1","0",41,433,8.93796666666667,"age2no"
"34582","1433","Yes","summa.wav","age2","noQUD","trial_1","13",42,433,8.93796666666667,"age2no"
"34583","2036","No","seven.wav","age2","noQUD","trial_1","11",43,433,8.93796666666667,"age2no"
"34584","1540","No","all.wav","age2","noQUD","trial_1","11",44,433,8.93796666666667,"age2no"
"34585","1717","Yes","summa.wav","age2","noQUD","trial_1","5",45,433,8.93796666666667,"age2no"
"34586","1535","Yes","none.wav","age2","noQUD","trial_1","0",46,433,8.93796666666667,"age2no"
"34587","2256","No","two.wav","age2","noQUD","trial_2","5",47,433,8.93796666666667,"age2no"
"34588","3011","No","one.wav","age2","noQUD","trial_2","11",48,433,8.93796666666667,"age2no"
"34589","1143","Yes","all.wav","age2","noQUD","trial_2","13",49,433,8.93796666666667,"age2no"
"34590","1860","Yes","eight.wav","age2","noQUD","trial_2","8",50,433,8.93796666666667,"age2no"
"34591","1338","No","none.wav","age2","noQUD","trial_2","13",51,433,8.93796666666667,"age2no"
"34592","1336","No","summa.wav","age2","noQUD","trial_2","0",52,433,8.93796666666667,"age2no"
"34593","1259","No","all.wav","age2","noQUD","trial_2","5",53,433,8.93796666666667,"age2no"
"34594","1439","No","three.wav","age2","noQUD","trial_2","0",54,433,8.93796666666667,"age2no"
"34595","1572","Yes","summa.wav","age2","noQUD","trial_2","2",55,433,8.93796666666667,"age2no"
"34596","2021","Yes","eight.wav","age2","noQUD","trial_2","8",56,433,8.93796666666667,"age2no"
"34597","1398","Yes","none.wav","age2","noQUD","trial_2","0",57,433,8.93796666666667,"age2no"
"34598","1631","Yes","summa.wav","age2","noQUD","trial_2","13",58,433,8.93796666666667,"age2no"
"34599","1201","Yes","summa.wav","age2","noQUD","trial_2","13",59,433,8.93796666666667,"age2no"
"34600","1257","No","all.wav","age2","noQUD","trial_2","8",60,433,8.93796666666667,"age2no"
"34601","5642","No","ten.wav","age2","noQUD","trial_2","13",61,433,8.93796666666667,"age2no"
"34602","1283","Yes","two.wav","age2","noQUD","trial_2","2",62,433,8.93796666666667,"age2no"
"34603","1120","Yes","all.wav","age2","noQUD","trial_2","13",63,433,8.93796666666667,"age2no"
"34604","1152","Yes","five.wav","age2","noQUD","trial_2","5",64,433,8.93796666666667,"age2no"
"34605","984","Yes","all.wav","age2","noQUD","trial_2","13",65,433,8.93796666666667,"age2no"
"34606","1899","No","five.wav","age2","noQUD","trial_2","13",66,433,8.93796666666667,"age2no"
"34607","1191","Yes","all.wav","age2","noQUD","trial_2","13",67,433,8.93796666666667,"age2no"
"34608","4115","Yes","eleven.wav","age2","noQUD","trial_2","11",68,433,8.93796666666667,"age2no"
"34609","1390","Yes","summa.wav","age2","noQUD","trial_2","13",69,433,8.93796666666667,"age2no"
"34610","1452","Yes","none.wav","age2","noQUD","trial_2","0",70,433,8.93796666666667,"age2no"
"34611","1304","Yes","summa.wav","age2","noQUD","trial_2","13",71,433,8.93796666666667,"age2no"
"34612","1567","No","nine.wav","age2","noQUD","trial_2","5",72,433,8.93796666666667,"age2no"
"34613","1699","Yes","eight.wav","age2","noQUD","trial_2","8",73,433,8.93796666666667,"age2no"
"34614","989","Yes","five.wav","age2","noQUD","trial_2","5",74,433,8.93796666666667,"age2no"
"34615","1252","No","twelve.wav","age2","noQUD","trial_2","2",75,433,8.93796666666667,"age2no"
"34616","1372","No","none.wav","age2","noQUD","trial_2","2",76,433,8.93796666666667,"age2no"
"34617","1519","No","all.wav","age2","noQUD","trial_2","11",77,433,8.93796666666667,"age2no"
"34618","1568","Yes","summa.wav","age2","noQUD","trial_2","11",78,433,8.93796666666667,"age2no"
"34619","1293","No","all.wav","age2","noQUD","trial_2","0",79,433,8.93796666666667,"age2no"
"34620","1235","Yes","two.wav","age2","noQUD","trial_2","2",80,433,8.93796666666667,"age2no"
"34621","1738","No","two.wav","age2","noQUD","trial_2","8",81,433,8.93796666666667,"age2no"
"34622","1324","No","summa.wav","age2","noQUD","trial_2","0",82,433,8.93796666666667,"age2no"
"34623","0","Jennifer","","age2","noQUD","bot_check","Jennifer",1,434,11.8977333333333,"age2no"
"34624","0","Four","","age2","noQUD","audio_check","",3,434,11.8977333333333,"age2no"
"34625","3696","No","none.wav","age2","noQUD","practice_trial","13",6,434,11.8977333333333,"age2no"
"34626","2068","Yes","all.wav","age2","noQUD","practice_trial","13",7,434,11.8977333333333,"age2no"
"34627","2070","No","all.wav","age2","noQUD","practice_trial","0",8,434,11.8977333333333,"age2no"
"34628","1769","Yes","none.wav","age2","noQUD","practice_trial","0",9,434,11.8977333333333,"age2no"
"34629","2554","No","eight.wav","age2","noQUD","trial_1","13",11,434,11.8977333333333,"age2no"
"34630","1798","No","all.wav","age2","noQUD","trial_1","2",12,434,11.8977333333333,"age2no"
"34631","1553","Yes","two.wav","age2","noQUD","trial_1","2",13,434,11.8977333333333,"age2no"
"34632","2940","No","summa.wav","age2","noQUD","trial_1","13",14,434,11.8977333333333,"age2no"
"34633","3979","No","eleven.wav","age2","noQUD","trial_1","8",15,434,11.8977333333333,"age2no"
"34634","9574","No","thirteen.wav","age2","noQUD","trial_1","11",16,434,11.8977333333333,"age2no"
"34635","1888","No","summa.wav","age2","noQUD","trial_1","0",17,434,11.8977333333333,"age2no"
"34636","2084","No","five.wav","age2","noQUD","trial_1","0",18,434,11.8977333333333,"age2no"
"34637","1445","Yes","none.wav","age2","noQUD","trial_1","0",19,434,11.8977333333333,"age2no"
"34638","3672","Yes","eight.wav","age2","noQUD","trial_1","8",20,434,11.8977333333333,"age2no"
"34639","1227","Yes","all.wav","age2","noQUD","trial_1","13",21,434,11.8977333333333,"age2no"
"34640","1740","Yes","summa.wav","age2","noQUD","trial_1","8",22,434,11.8977333333333,"age2no"
"34641","1522","No","all.wav","age2","noQUD","trial_1","5",23,434,11.8977333333333,"age2no"
"34642","1574","No","none.wav","age2","noQUD","trial_1","8",24,434,11.8977333333333,"age2no"
"34643","2034","Yes","four.wav","age2","noQUD","trial_1","5",25,434,11.8977333333333,"age2no"
"34644","1558","Yes","summa.wav","age2","noQUD","trial_1","13",26,434,11.8977333333333,"age2no"
"34645","1397","Yes","two.wav","age2","noQUD","trial_1","2",27,434,11.8977333333333,"age2no"
"34646","1427","Yes","all.wav","age2","noQUD","trial_1","13",28,434,11.8977333333333,"age2no"
"34647","2098","No","all.wav","age2","noQUD","trial_1","11",29,434,11.8977333333333,"age2no"
"34648","1716","Yes","five.wav","age2","noQUD","trial_1","5",30,434,11.8977333333333,"age2no"
"34649","6592","Yes","eleven.wav","age2","noQUD","trial_1","11",31,434,11.8977333333333,"age2no"
"34650","1669","No","all.wav","age2","noQUD","trial_1","0",32,434,11.8977333333333,"age2no"
"34651","5492","Yes","seven.wav","age2","noQUD","trial_1","11",33,434,11.8977333333333,"age2no"
