"slide_number","slide_type","Answer.time_in_minutes","workerid","Answer.condition","audio","response","image","speaker_cond"
41,"trial_1",12.3388333333333,409,"age2-anyQUD","summa.wav","[1886, 'No']","13","age2-any"
42,"trial_1",12.3388333333333,409,"age2-anyQUD","all.wav","[1663, 'Yes']","13","age2-any"
43,"trial_1",12.3388333333333,409,"age2-anyQUD","two.wav","[1693, 'Yes']","2","age2-any"
44,"trial_1",12.3388333333333,409,"age2-anyQUD","eleven.wav","[2688, 'No']","0","age2-any"
45,"trial_1",12.3388333333333,409,"age2-anyQUD","eleven.wav","[3263, 'Yes']","11","age2-any"
46,"trial_1",12.3388333333333,409,"age2-anyQUD","all.wav","[2328, 'No']","11","age2-any"
47,"comprehension_check_2",12.3388333333333,409,"age2-anyQUD","","[0, 'Jam']","","age2-any"
48,"trial_2",12.3388333333333,409,"age2-anyQUD","all.wav","[1727, 'Yes']","13","age2-any"
49,"trial_2",12.3388333333333,409,"age2-anyQUD","two.wav","[1591, 'Yes']","2","age2-any"
50,"trial_2",12.3388333333333,409,"age2-anyQUD","summa.wav","[2845, 'No']","13","age2-any"
51,"trial_2",12.3388333333333,409,"age2-anyQUD","none.wav","[1711, 'No']","13","age2-any"
52,"trial_2",12.3388333333333,409,"age2-anyQUD","two.wav","[1839, 'No']","5","age2-any"
53,"trial_2",12.3388333333333,409,"age2-anyQUD","all.wav","[1930, 'No']","8","age2-any"
54,"trial_2",12.3388333333333,409,"age2-anyQUD","eight.wav","[1712, 'Yes']","8","age2-any"
55,"trial_2",12.3388333333333,409,"age2-anyQUD","all.wav","[1561, 'Yes']","13","age2-any"
56,"trial_2",12.3388333333333,409,"age2-anyQUD","summa.wav","[1743, 'No']","2","age2-any"
57,"trial_2",12.3388333333333,409,"age2-anyQUD","three.wav","[2526, 'No']","0","age2-any"
58,"trial_2",12.3388333333333,409,"age2-anyQUD","none.wav","[2032, 'Yes']","0","age2-any"
59,"trial_2",12.3388333333333,409,"age2-anyQUD","summa.wav","[2387, 'No']","0","age2-any"
60,"trial_2",12.3388333333333,409,"age2-anyQUD","all.wav","[2008, 'No']","5","age2-any"
61,"trial_2",12.3388333333333,409,"age2-anyQUD","five.wav","[2251, 'Yes']","5","age2-any"
62,"trial_2",12.3388333333333,409,"age2-anyQUD","summa.wav","[1895, 'No']","13","age2-any"
63,"trial_2",12.3388333333333,409,"age2-anyQUD","eight.wav","[2529, 'Yes']","8","age2-any"
64,"trial_2",12.3388333333333,409,"age2-anyQUD","one.wav","[2289, 'No']","11","age2-any"
65,"trial_2",12.3388333333333,409,"age2-anyQUD","ten.wav","[4578, 'No']","13","age2-any"
66,"trial_2",12.3388333333333,409,"age2-anyQUD","five.wav","[2262, 'Yes']","5","age2-any"
67,"trial_2",12.3388333333333,409,"age2-anyQUD","eight.wav","[2475, 'Yes']","8","age2-any"
68,"trial_2",12.3388333333333,409,"age2-anyQUD","none.wav","[1630, 'No']","2","age2-any"
69,"trial_2",12.3388333333333,409,"age2-anyQUD","two.wav","[1877, 'No']","8","age2-any"
70,"trial_2",12.3388333333333,409,"age2-anyQUD","all.wav","[1755, 'No']","0","age2-any"
71,"trial_2",12.3388333333333,409,"age2-anyQUD","twelve.wav","[2011, 'No']","2","age2-any"
72,"trial_2",12.3388333333333,409,"age2-anyQUD","summa.wav","[1754, 'No']","13","age2-any"
73,"trial_2",12.3388333333333,409,"age2-anyQUD","none.wav","[1993, 'Yes']","0","age2-any"
74,"trial_2",12.3388333333333,409,"age2-anyQUD","all.wav","[1934, 'No']","11","age2-any"
75,"trial_2",12.3388333333333,409,"age2-anyQUD","summa.wav","[1673, 'No']","13","age2-any"
76,"trial_2",12.3388333333333,409,"age2-anyQUD","five.wav","[2683, 'No']","13","age2-any"
77,"trial_2",12.3388333333333,409,"age2-anyQUD","all.wav","[3426, 'Yes']","13","age2-any"
78,"trial_2",12.3388333333333,409,"age2-anyQUD","two.wav","[1951, 'Yes']","2","age2-any"
79,"trial_2",12.3388333333333,409,"age2-anyQUD","eleven.wav","[3633, 'Yes']","11","age2-any"
80,"trial_2",12.3388333333333,409,"age2-anyQUD","summa.wav","[1727, 'No']","0","age2-any"
81,"trial_2",12.3388333333333,409,"age2-anyQUD","all.wav","[2205, 'Yes']","13","age2-any"
82,"trial_2",12.3388333333333,409,"age2-anyQUD","summa.wav","[2657, 'Yes']","11","age2-any"
83,"trial_2",12.3388333333333,409,"age2-anyQUD","nine.wav","[1750, 'No']","5","age2-any"
1,"bot_check",8.122,410,"age2-anyQUD","","[0, 'Mary']","Mary","age2-any"
3,"audio_check",8.122,410,"age2-anyQUD","","[0, 'Four']","","age2-any"
4,"comprehension_check_1",8.122,410,"age2-anyQUD","","[0, 'Jam']","","age2-any"
6,"practice_trial",8.122,410,"age2-anyQUD","none.wav","[1503, 'No']","13","age2-any"
7,"practice_trial",8.122,410,"age2-anyQUD","all.wav","[1453, 'Yes']","13","age2-any"
8,"practice_trial",8.122,410,"age2-anyQUD","all.wav","[1448, 'No']","0","age2-any"
9,"practice_trial",8.122,410,"age2-anyQUD","none.wav","[1818, 'Yes']","0","age2-any"
11,"trial_1",8.122,410,"age2-anyQUD","eight.wav","[3430, 'Yes']","8","age2-any"
12,"trial_1",8.122,410,"age2-anyQUD","none.wav","[1494, 'No']","8","age2-any"
13,"trial_1",8.122,410,"age2-anyQUD","eleven.wav","[2321, 'No']","8","age2-any"
14,"trial_1",8.122,410,"age2-anyQUD","two.wav","[1562, 'Yes']","2","age2-any"
15,"trial_1",8.122,410,"age2-anyQUD","thirteen.wav","[2259, 'No']","11","age2-any"
16,"trial_1",8.122,410,"age2-anyQUD","none.wav","[21940, 'Yes']","0","age2-any"
17,"trial_1",8.122,410,"age2-anyQUD","all.wav","[1508, 'No']","2","age2-any"
18,"trial_1",8.122,410,"age2-anyQUD","summa.wav","[1507, 'No']","0","age2-any"
19,"trial_1",8.122,410,"age2-anyQUD","four.wav","[1533, 'No']","5","age2-any"
20,"trial_1",8.122,410,"age2-anyQUD","summa.wav","[1532, 'Yes']","13","age2-any"
21,"trial_1",8.122,410,"age2-anyQUD","all.wav","[1471, 'Yes']","13","age2-any"
22,"trial_1",8.122,410,"age2-anyQUD","eight.wav","[2125, 'No']","13","age2-any"
23,"trial_1",8.122,410,"age2-anyQUD","two.wav","[1597, 'Yes']","2","age2-any"
24,"trial_1",8.122,410,"age2-anyQUD","summa.wav","[1504, 'Yes']","13","age2-any"
25,"trial_1",8.122,410,"age2-anyQUD","all.wav","[1454, 'Yes']","13","age2-any"
26,"trial_1",8.122,410,"age2-anyQUD","five.wav","[1514, 'No']","0","age2-any"
27,"trial_1",8.122,410,"age2-anyQUD","summa.wav","[1887, 'Yes']","8","age2-any"
28,"trial_1",8.122,410,"age2-anyQUD","all.wav","[1364, 'No']","5","age2-any"
29,"trial_1",8.122,410,"age2-anyQUD","all.wav","[1372, 'Yes']","13","age2-any"
30,"trial_1",8.122,410,"age2-anyQUD","eleven.wav","[1596, 'No']","0","age2-any"
31,"trial_1",8.122,410,"age2-anyQUD","two.wav","[1459, 'Yes']","2","age2-any"
32,"trial_1",8.122,410,"age2-anyQUD","eleven.wav","[2305, 'Yes']","11","age2-any"
33,"trial_1",8.122,410,"age2-anyQUD","two.wav","[1459, 'Yes']","2","age2-any"
34,"trial_1",8.122,410,"age2-anyQUD","five.wav","[1443, 'Yes']","5","age2-any"
35,"trial_1",8.122,410,"age2-anyQUD","eight.wav","[1356, 'Yes']","8","age2-any"
36,"trial_1",8.122,410,"age2-anyQUD","none.wav","[1259, 'No']","11","age2-any"
37,"trial_1",8.122,410,"age2-anyQUD","seven.wav","[2288, 'No']","11","age2-any"
38,"trial_1",8.122,410,"age2-anyQUD","all.wav","[1411, 'Yes']","13","age2-any"
39,"trial_1",8.122,410,"age2-anyQUD","ten.wav","[1337, 'No']","5","age2-any"
40,"trial_1",8.122,410,"age2-anyQUD","all.wav","[1335, 'No']","11","age2-any"
41,"trial_1",8.122,410,"age2-anyQUD","none.wav","[1359, 'Yes']","0","age2-any"
42,"trial_1",8.122,410,"age2-anyQUD","summa.wav","[1508, 'Yes']","5","age2-any"
43,"trial_1",8.122,410,"age2-anyQUD","all.wav","[1325, 'No']","0","age2-any"
44,"trial_1",8.122,410,"age2-anyQUD","summa.wav","[1469, 'Yes']","13","age2-any"
45,"trial_1",8.122,410,"age2-anyQUD","summa.wav","[1408, 'Yes']","13","age2-any"
46,"trial_1",8.122,410,"age2-anyQUD","summa.wav","[1408, 'No']","0","age2-any"
47,"comprehension_check_2",8.122,410,"age2-anyQUD","","[0, 'Jam']","","age2-any"
48,"trial_2",8.122,410,"age2-anyQUD","none.wav","[1374, 'No']","13","age2-any"
49,"trial_2",8.122,410,"age2-anyQUD","summa.wav","[1382, 'Yes']","2","age2-any"
50,"trial_2",8.122,410,"age2-anyQUD","eight.wav","[1992, 'Yes']","8","age2-any"
51,"trial_2",8.122,410,"age2-anyQUD","eight.wav","[1780, 'Yes']","8","age2-any"
52,"trial_2",8.122,410,"age2-anyQUD","all.wav","[1341, 'Yes']","13","age2-any"
53,"trial_2",8.122,410,"age2-anyQUD","summa.wav","[1355, 'No']","0","age2-any"
54,"trial_2",8.122,410,"age2-anyQUD","one.wav","[2793, 'No']","11","age2-any"
55,"trial_2",8.122,410,"age2-anyQUD","five.wav","[1521, 'Yes']","5","age2-any"
56,"trial_2",8.122,410,"age2-anyQUD","all.wav","[1363, 'No']","8","age2-any"
57,"trial_2",8.122,410,"age2-anyQUD","ten.wav","[1466, 'No']","13","age2-any"
58,"trial_2",8.122,410,"age2-anyQUD","summa.wav","[1444, 'Yes']","13","age2-any"
59,"trial_2",8.122,410,"age2-anyQUD","all.wav","[1199, 'Yes']","13","age2-any"
60,"trial_2",8.122,410,"age2-anyQUD","two.wav","[1028, 'Yes']","2","age2-any"
61,"trial_2",8.122,410,"age2-anyQUD","summa.wav","[1277, 'Yes']","13","age2-any"
62,"trial_2",8.122,410,"age2-anyQUD","all.wav","[1385, 'No']","5","age2-any"
63,"trial_2",8.122,410,"age2-anyQUD","none.wav","[1281, 'Yes']","0","age2-any"
64,"trial_2",8.122,410,"age2-anyQUD","three.wav","[1323, 'No']","0","age2-any"
65,"trial_2",8.122,410,"age2-anyQUD","two.wav","[1354, 'No']","5","age2-any"
66,"trial_2",8.122,410,"age2-anyQUD","two.wav","[1376, 'No']","8","age2-any"
67,"trial_2",8.122,410,"age2-anyQUD","all.wav","[908, 'Yes']","13","age2-any"
68,"trial_2",8.122,410,"age2-anyQUD","summa.wav","[1169, 'Yes']","13","age2-any"
69,"trial_2",8.122,410,"age2-anyQUD","summa.wav","[1368, 'No']","0","age2-any"
70,"trial_2",8.122,410,"age2-anyQUD","summa.wav","[1525, 'Yes']","11","age2-any"
71,"trial_2",8.122,410,"age2-anyQUD","eleven.wav","[1926, 'Yes']","11","age2-any"
72,"trial_2",8.122,410,"age2-anyQUD","all.wav","[1373, 'No']","11","age2-any"
73,"trial_2",8.122,410,"age2-anyQUD","summa.wav","[1740, 'Yes']","13","age2-any"
74,"trial_2",8.122,410,"age2-anyQUD","nine.wav","[1540, 'No']","5","age2-any"
75,"trial_2",8.122,410,"age2-anyQUD","all.wav","[1309, 'Yes']","13","age2-any"
76,"trial_2",8.122,410,"age2-anyQUD","eight.wav","[1455, 'Yes']","8","age2-any"
77,"trial_2",8.122,410,"age2-anyQUD","five.wav","[1072, 'Yes']","5","age2-any"
78,"trial_2",8.122,410,"age2-anyQUD","all.wav","[1328, 'No']","0","age2-any"
79,"trial_2",8.122,410,"age2-anyQUD","none.wav","[1444, 'No']","2","age2-any"
80,"trial_2",8.122,410,"age2-anyQUD","two.wav","[1386, 'Yes']","2","age2-any"
81,"trial_2",8.122,410,"age2-anyQUD","five.wav","[1476, 'No']","13","age2-any"
82,"trial_2",8.122,410,"age2-anyQUD","twelve.wav","[1468, 'No']","2","age2-any"
83,"trial_2",8.122,410,"age2-anyQUD","none.wav","[1469, 'Yes']","0","age2-any"
1,"bot_check",7.09766666666667,411,"age2-anyQUD","","[0, 'Sarah']","Sarah","age2-any"
3,"audio_check",7.09766666666667,411,"age2-anyQUD","","[0, 'Four']","","age2-any"
4,"comprehension_check_1",7.09766666666667,411,"age2-anyQUD","","[0, 'Empty']","","age2-any"
4,"comprehension_check_1",7.09766666666667,411,"age2-anyQUD","","[0, 'Jam']","","age2-any"
6,"practice_trial",7.09766666666667,411,"age2-anyQUD","none.wav","[1211, 'No']","13","age2-any"
7,"practice_trial",7.09766666666667,411,"age2-anyQUD","all.wav","[1566498593321, 'No']","13","age2-any"
8,"practice_trial",7.09766666666667,411,"age2-anyQUD","all.wav","[36, 'No']","0","age2-any"
9,"practice_trial",7.09766666666667,411,"age2-anyQUD","none.wav","[1069, 'Yes']","0","age2-any"
11,"trial_1",7.09766666666667,411,"age2-anyQUD","two.wav","[1566498613264, 'No']","2","age2-any"
12,"trial_1",7.09766666666667,411,"age2-anyQUD","five.wav","[1156, 'Yes']","0","age2-any"
13,"trial_1",7.09766666666667,411,"age2-anyQUD","all.wav","[1566498621493, 'No']","13","age2-any"
14,"trial_1",7.09766666666667,411,"age2-anyQUD","eleven.wav","[124, 'No']","8","age2-any"
15,"trial_1",7.09766666666667,411,"age2-anyQUD","summa.wav","[220, 'No']","13","age2-any"
16,"trial_1",7.09766666666667,411,"age2-anyQUD","summa.wav","[420, 'No']","8","age2-any"
17,"trial_1",7.09766666666667,411,"age2-anyQUD","two.wav","[1566498635484, 'No']","2","age2-any"
18,"trial_1",7.09766666666667,411,"age2-anyQUD","four.wav","[2597, 'No']","5","age2-any"
19,"trial_1",7.09766666666667,411,"age2-anyQUD","thirteen.wav","[2797, 'No']","11","age2-any"
20,"trial_1",7.09766666666667,411,"age2-anyQUD","all.wav","[252, 'No']","5","age2-any"
21,"trial_1",7.09766666666667,411,"age2-anyQUD","summa.wav","[1566498648180, 'No']","13","age2-any"
22,"trial_1",7.09766666666667,411,"age2-anyQUD","all.wav","[2716, 'No']","2","age2-any"
23,"trial_1",7.09766666666667,411,"age2-anyQUD","eight.wav","[2597, 'No']","13","age2-any"
24,"trial_1",7.09766666666667,411,"age2-anyQUD","summa.wav","[1941, 'Yes']","0","age2-any"
25,"trial_1",7.09766666666667,411,"age2-anyQUD","none.wav","[1566498662979, 'No']","8","age2-any"
26,"trial_1",7.09766666666667,411,"age2-anyQUD","eight.wav","[3174, 'No']","8","age2-any"
27,"trial_1",7.09766666666667,411,"age2-anyQUD","none.wav","[893, 'Yes']","0","age2-any"
28,"trial_1",7.09766666666667,411,"age2-anyQUD","all.wav","[301, 'No']","13","age2-any"
29,"trial_1",7.09766666666667,411,"age2-anyQUD","two.wav","[52, 'No']","2","age2-any"
30,"trial_1",7.09766666666667,411,"age2-anyQUD","all.wav","[1566498683255, 'No']","13","age2-any"
31,"trial_1",7.09766666666667,411,"age2-anyQUD","five.wav","[261, 'No']","5","age2-any"
32,"trial_1",7.09766666666667,411,"age2-anyQUD","summa.wav","[1069, 'Yes']","0","age2-any"
33,"trial_1",7.09766666666667,411,"age2-anyQUD","none.wav","[141, 'No']","0","age2-any"
34,"trial_1",7.09766666666667,411,"age2-anyQUD","eight.wav","[2213, 'No']","8","age2-any"
35,"trial_1",7.09766666666667,411,"age2-anyQUD","all.wav","[2979, 'Yes']","0","age2-any"
36,"trial_1",7.09766666666667,411,"age2-anyQUD","ten.wav","[308, 'No']","5","age2-any"
37,"trial_1",7.09766666666667,411,"age2-anyQUD","summa.wav","[43, 'No']","13","age2-any"
38,"trial_1",7.09766666666667,411,"age2-anyQUD","all.wav","[1566498717582, 'No']","13","age2-any"
39,"trial_1",7.09766666666667,411,"age2-anyQUD","summa.wav","[1566498720702, 'No']","5","age2-any"
40,"trial_1",7.09766666666667,411,"age2-anyQUD","eleven.wav","[1566498723718, 'No']","11","age2-any"
41,"trial_1",7.09766666666667,411,"age2-anyQUD","all.wav","[1797, 'No']","11","age2-any"
42,"trial_1",7.09766666666667,411,"age2-anyQUD","eleven.wav","[4427, 'Yes']","0","age2-any"
43,"trial_1",7.09766666666667,411,"age2-anyQUD","two.wav","[1566498739690, 'No']","2","age2-any"
44,"trial_1",7.09766666666667,411,"age2-anyQUD","none.wav","[100, 'No']","11","age2-any"
45,"trial_1",7.09766666666667,411,"age2-anyQUD","summa.wav","[1566498746154, 'No']","13","age2-any"
46,"trial_1",7.09766666666667,411,"age2-anyQUD","seven.wav","[325, 'No']","11","age2-any"
47,"comprehension_check_2",7.09766666666667,411,"age2-anyQUD","","[0, 'Jam']","","age2-any"
48,"trial_2",7.09766666666667,411,"age2-anyQUD","summa.wav","[1244, 'Yes']","0","age2-any"
49,"trial_2",7.09766666666667,411,"age2-anyQUD","summa.wav","[1566498763866, 'No']","13","age2-any"
50,"trial_2",7.09766666666667,411,"age2-anyQUD","summa.wav","[565, 'No']","2","age2-any"
51,"trial_2",7.09766666666667,411,"age2-anyQUD","ten.wav","[173, 'No']","13","age2-any"
52,"trial_2",7.09766666666667,411,"age2-anyQUD","two.wav","[1566498773898, 'No']","2","age2-any"
53,"trial_2",7.09766666666667,411,"age2-anyQUD","two.wav","[148, 'No']","5","age2-any"
54,"trial_2",7.09766666666667,411,"age2-anyQUD","eight.wav","[1566498780218, 'No']","8","age2-any"
55,"trial_2",7.09766666666667,411,"age2-anyQUD","all.wav","[2420, 'No']","5","age2-any"
56,"trial_2",7.09766666666667,411,"age2-anyQUD","none.wav","[2628, 'No']","13","age2-any"
57,"trial_2",7.09766666666667,411,"age2-anyQUD","three.wav","[1453, 'Yes']","0","age2-any"
58,"trial_2",7.09766666666667,411,"age2-anyQUD","none.wav","[1340, 'Yes']","0","age2-any"
59,"trial_2",7.09766666666667,411,"age2-anyQUD","five.wav","[1566498798661, 'No']","5","age2-any"
60,"trial_2",7.09766666666667,411,"age2-anyQUD","eight.wav","[2821, 'No']","8","age2-any"
61,"trial_2",7.09766666666667,411,"age2-anyQUD","all.wav","[1566498804605, 'No']","13","age2-any"
62,"trial_2",7.09766666666667,411,"age2-anyQUD","one.wav","[2405, 'No']","11","age2-any"
63,"trial_2",7.09766666666667,411,"age2-anyQUD","all.wav","[540, 'No']","8","age2-any"
64,"trial_2",7.09766666666667,411,"age2-anyQUD","all.wav","[1566498814189, 'No']","13","age2-any"
65,"trial_2",7.09766666666667,411,"age2-anyQUD","summa.wav","[2260, 'No']","13","age2-any"
66,"trial_2",7.09766666666667,411,"age2-anyQUD","summa.wav","[2293, 'No']","13","age2-any"
67,"trial_2",7.09766666666667,411,"age2-anyQUD","summa.wav","[1037, 'Yes']","0","age2-any"
68,"trial_2",7.09766666666667,411,"age2-anyQUD","five.wav","[229, 'No']","5","age2-any"
69,"trial_2",7.09766666666667,411,"age2-anyQUD","eight.wav","[1566498830148, 'No']","8","age2-any"
70,"trial_2",7.09766666666667,411,"age2-anyQUD","none.wav","[469, 'Yes']","0","age2-any"
71,"trial_2",7.09766666666667,411,"age2-anyQUD","eleven.wav","[325, 'No']","11","age2-any"
72,"trial_2",7.09766666666667,411,"age2-anyQUD","two.wav","[1566498840148, 'No']","2","age2-any"
73,"trial_2",7.09766666666667,411,"age2-anyQUD","five.wav","[2483, 'No']","13","age2-any"
74,"trial_2",7.09766666666667,411,"age2-anyQUD","none.wav","[2572, 'No']","2","age2-any"
75,"trial_2",7.09766666666667,411,"age2-anyQUD","all.wav","[2788, 'No']","13","age2-any"
76,"trial_2",7.09766666666667,411,"age2-anyQUD","all.wav","[1566498851988, 'No']","13","age2-any"
77,"trial_2",7.09766666666667,411,"age2-anyQUD","all.wav","[2357, 'No']","11","age2-any"
78,"trial_2",7.09766666666667,411,"age2-anyQUD","twelve.wav","[2285, 'No']","2","age2-any"
79,"trial_2",7.09766666666667,411,"age2-anyQUD","summa.wav","[1340, 'No']","13","age2-any"
80,"trial_2",7.09766666666667,411,"age2-anyQUD","all.wav","[2045, 'Yes']","0","age2-any"
81,"trial_2",7.09766666666667,411,"age2-anyQUD","summa.wav","[748, 'Yes']","11","age2-any"
82,"trial_2",7.09766666666667,411,"age2-anyQUD","two.wav","[677, 'Yes']","8","age2-any"
83,"trial_2",7.09766666666667,411,"age2-anyQUD","nine.wav","[940, 'Yes']","5","age2-any"
1,"bot_check",10.4232166666667,412,"age2-anyQUD","","[0, 'Jessica']","Jessica","age2-any"
3,"audio_check",10.4232166666667,412,"age2-anyQUD","","[0, 'Four']","","age2-any"
4,"comprehension_check_1",10.4232166666667,412,"age2-anyQUD","","[0, 'Jam']","","age2-any"
6,"practice_trial",10.4232166666667,412,"age2-anyQUD","none.wav","[5396, 'Yes']","13","age2-any"
7,"practice_trial",10.4232166666667,412,"age2-anyQUD","all.wav","[5425, 'Yes']","13","age2-any"
8,"practice_trial",10.4232166666667,412,"age2-anyQUD","all.wav","[3307, 'Yes']","0","age2-any"
9,"practice_trial",10.4232166666667,412,"age2-anyQUD","none.wav","[2221, 'Yes']","0","age2-any"
11,"trial_1",10.4232166666667,412,"age2-anyQUD","all.wav","[1532, 'Yes']","13","age2-any"
12,"trial_1",10.4232166666667,412,"age2-anyQUD","eight.wav","[3166, 'Yes']","8","age2-any"
13,"trial_1",10.4232166666667,412,"age2-anyQUD","two.wav","[1954, 'Yes']","2","age2-any"
14,"trial_1",10.4232166666667,412,"age2-anyQUD","none.wav","[2431, 'No']","8","age2-any"
15,"trial_1",10.4232166666667,412,"age2-anyQUD","eight.wav","[2212, 'No']","13","age2-any"
16,"trial_1",10.4232166666667,412,"age2-anyQUD","summa.wav","[2896, 'Yes']","8","age2-any"
17,"trial_1",10.4232166666667,412,"age2-anyQUD","four.wav","[1978, 'No']","5","age2-any"
18,"trial_1",10.4232166666667,412,"age2-anyQUD","all.wav","[2241, 'No']","5","age2-any"
19,"trial_1",10.4232166666667,412,"age2-anyQUD","thirteen.wav","[3141, 'No']","11","age2-any"
20,"trial_1",10.4232166666667,412,"age2-anyQUD","summa.wav","[2968, 'Yes']","13","age2-any"
21,"trial_1",10.4232166666667,412,"age2-anyQUD","all.wav","[1623, 'Yes']","13","age2-any"
22,"trial_1",10.4232166666667,412,"age2-anyQUD","all.wav","[1775, 'No']","2","age2-any"
23,"trial_1",10.4232166666667,412,"age2-anyQUD","five.wav","[1746, 'No']","0","age2-any"
24,"trial_1",10.4232166666667,412,"age2-anyQUD","none.wav","[2341, 'Yes']","0","age2-any"
25,"trial_1",10.4232166666667,412,"age2-anyQUD","two.wav","[1465, 'Yes']","2","age2-any"
26,"trial_1",10.4232166666667,412,"age2-anyQUD","summa.wav","[2409, 'No']","0","age2-any"
27,"trial_1",10.4232166666667,412,"age2-anyQUD","eleven.wav","[2404, 'No']","8","age2-any"
28,"trial_1",10.4232166666667,412,"age2-anyQUD","summa.wav","[3070, 'No']","13","age2-any"
29,"trial_1",10.4232166666667,412,"age2-anyQUD","all.wav","[1939, 'Yes']","13","age2-any"
30,"trial_1",10.4232166666667,412,"age2-anyQUD","none.wav","[1761, 'No']","11","age2-any"
31,"trial_1",10.4232166666667,412,"age2-anyQUD","all.wav","[1840, 'No']","0","age2-any"
32,"trial_1",10.4232166666667,412,"age2-anyQUD","eleven.wav","[4895, 'Yes']","11","age2-any"
33,"trial_1",10.4232166666667,412,"age2-anyQUD","eleven.wav","[1764, 'No']","0","age2-any"
34,"trial_1",10.4232166666667,412,"age2-anyQUD","two.wav","[1793, 'Yes']","2","age2-any"
35,"trial_1",10.4232166666667,412,"age2-anyQUD","summa.wav","[1651, 'No']","0","age2-any"
36,"trial_1",10.4232166666667,412,"age2-anyQUD","ten.wav","[1676, 'No']","5","age2-any"
37,"trial_1",10.4232166666667,412,"age2-anyQUD","summa.wav","[2179, 'No']","13","age2-any"
38,"trial_1",10.4232166666667,412,"age2-anyQUD","none.wav","[1525, 'Yes']","0","age2-any"
39,"trial_1",10.4232166666667,412,"age2-anyQUD","five.wav","[1389, 'Yes']","5","age2-any"
40,"trial_1",10.4232166666667,412,"age2-anyQUD","all.wav","[964, 'Yes']","13","age2-any"
41,"trial_1",10.4232166666667,412,"age2-anyQUD","eight.wav","[2292, 'Yes']","8","age2-any"
42,"trial_1",10.4232166666667,412,"age2-anyQUD","summa.wav","[1458, 'No']","13","age2-any"
43,"trial_1",10.4232166666667,412,"age2-anyQUD","seven.wav","[2922, 'No']","11","age2-any"
44,"trial_1",10.4232166666667,412,"age2-anyQUD","summa.wav","[1820, 'Yes']","5","age2-any"
45,"trial_1",10.4232166666667,412,"age2-anyQUD","two.wav","[1601, 'Yes']","2","age2-any"
46,"trial_1",10.4232166666667,412,"age2-anyQUD","all.wav","[1657, 'No']","11","age2-any"
47,"comprehension_check_2",10.4232166666667,412,"age2-anyQUD","","[0, 'Jam']","","age2-any"
48,"trial_2",10.4232166666667,412,"age2-anyQUD","three.wav","[1728, 'No']","0","age2-any"
49,"trial_2",10.4232166666667,412,"age2-anyQUD","summa.wav","[1403, 'No']","13","age2-any"
50,"trial_2",10.4232166666667,412,"age2-anyQUD","five.wav","[2568, 'Yes']","5","age2-any"
51,"trial_2",10.4232166666667,412,"age2-anyQUD","all.wav","[1550, 'No']","5","age2-any"
52,"trial_2",10.4232166666667,412,"age2-anyQUD","summa.wav","[2348, 'No']","13","age2-any"
53,"trial_2",10.4232166666667,412,"age2-anyQUD","summa.wav","[1437, 'No']","0","age2-any"
54,"trial_2",10.4232166666667,412,"age2-anyQUD","eight.wav","[3055, 'Yes']","8","age2-any"
55,"trial_2",10.4232166666667,412,"age2-anyQUD","two.wav","[1798, 'No']","5","age2-any"
56,"trial_2",10.4232166666667,412,"age2-anyQUD","none.wav","[1328, 'No']","13","age2-any"
57,"trial_2",10.4232166666667,412,"age2-anyQUD","ten.wav","[1705, 'No']","13","age2-any"
58,"trial_2",10.4232166666667,412,"age2-anyQUD","one.wav","[1872, 'No']","11","age2-any"
59,"trial_2",10.4232166666667,412,"age2-anyQUD","all.wav","[1056, 'Yes']","13","age2-any"
60,"trial_2",10.4232166666667,412,"age2-anyQUD","summa.wav","[2573, 'Yes']","2","age2-any"
61,"trial_2",10.4232166666667,412,"age2-anyQUD","eight.wav","[2383, 'Yes']","8","age2-any"
62,"trial_2",10.4232166666667,412,"age2-anyQUD","none.wav","[1278, 'Yes']","0","age2-any"
63,"trial_2",10.4232166666667,412,"age2-anyQUD","two.wav","[1286, 'Yes']","2","age2-any"
64,"trial_2",10.4232166666667,412,"age2-anyQUD","all.wav","[1026, 'Yes']","13","age2-any"
65,"trial_2",10.4232166666667,412,"age2-anyQUD","all.wav","[1633, 'No']","8","age2-any"
66,"trial_2",10.4232166666667,412,"age2-anyQUD","all.wav","[1129, 'Yes']","13","age2-any"
67,"trial_2",10.4232166666667,412,"age2-anyQUD","none.wav","[1170, 'Yes']","0","age2-any"
68,"trial_2",10.4232166666667,412,"age2-anyQUD","all.wav","[987, 'Yes']","13","age2-any"
69,"trial_2",10.4232166666667,412,"age2-anyQUD","eight.wav","[3091, 'Yes']","8","age2-any"
70,"trial_2",10.4232166666667,412,"age2-anyQUD","two.wav","[1859, 'No']","8","age2-any"
71,"trial_2",10.4232166666667,412,"age2-anyQUD","five.wav","[1282, 'Yes']","5","age2-any"
72,"trial_2",10.4232166666667,412,"age2-anyQUD","twelve.wav","[1532, 'No']","2","age2-any"
73,"trial_2",10.4232166666667,412,"age2-anyQUD","none.wav","[1840, 'No']","2","age2-any"
74,"trial_2",10.4232166666667,412,"age2-anyQUD","summa.wav","[1851, 'No']","13","age2-any"
75,"trial_2",10.4232166666667,412,"age2-anyQUD","all.wav","[1623, 'No']","0","age2-any"
76,"trial_2",10.4232166666667,412,"age2-anyQUD","two.wav","[1107, 'Yes']","2","age2-any"
